,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
19,2024-02-27T03:47:20Z,UCG7uFJVZsxQRwDssom9Pavw,ICJ holds Emergency Hearings on Legal Consequences of Israel’s Genocide in Palestine,Live the International Court of Justice (ICJ) in The Hague ICJ holds hearings on 'legal consequences' of Israel's actions in West ...,"{'default': {'url': 'https://i.ytimg.com/vi/w_XOOQ85mLc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w_XOOQ85mLc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w_XOOQ85mLc/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-02-27T03:47:20Z,w_XOOQ85mLc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w_XOOQ85mLc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
6,2024-02-27T03:15:36Z,UCRVsqvXIdgyPVS-a6fGa1lA,"NVIDIA Unstoppable Stock Rise, The Best Company of The Next Decade, &amp; Racial Wealth Gap Truths","In this enlightening episode of Market Mondays, we dive deep into the realms of AI and cybersecurity, scrutinizing OpenAI's ...","{'default': {'url': 'https://i.ytimg.com/vi/x8_Ku-MVWtg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x8_Ku-MVWtg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x8_Ku-MVWtg/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-02-27T03:15:36Z,x8_Ku-MVWtg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x8_Ku-MVWtg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
31,2024-02-27T03:15:01Z,UCepJ2MwkHah89uXokQVgUrA,Vijay Prashad On Congo #Shorts,"A city of two million is under threat of seizure by armed rebels, with thousands abandoning their homes for fear of the genocidal ...","{'default': {'url': 'https://i.ytimg.com/vi/Vu8sG_qG_OU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Vu8sG_qG_OU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Vu8sG_qG_OU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-02-27T03:15:01Z,Vu8sG_qG_OU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Vu8sG_qG_OU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
17,2024-02-27T02:29:30Z,UCABZ7Z6SBTp4IsARDceOq7w,HYPE MIC MONDAYS | Live From Atlanta 🔥,"https://www.hypeplustv.com/ - If you enjoy the jokes, tip us! De'Anthony Turner hosts a night of HYPE MIC live from Atlanta.","{'default': {'url': 'https://i.ytimg.com/vi/xgA9fs0b5FI/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xgA9fs0b5FI/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xgA9fs0b5FI/hqdefault_live.jpg', 'width': 480, 'height': 360}}",Comedy Hype,live,2024-02-27T02:29:30Z,xgA9fs0b5FI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xgA9fs0b5FI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
21,2024-02-27T00:32:27Z,UC2rmgVaijnf92nixlIZWGmg,Black Hebrews Have No Seat At The Table When It Comes To Their &quot;Promised Land&quot;,"Black Hebrews Have No Seat At The Table When It Comes To Their ""Promised Land"" Cash App: $amirdynast Patreon: ...","{'default': {'url': 'https://i.ytimg.com/vi/MRK4Q4WjQrc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MRK4Q4WjQrc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MRK4Q4WjQrc/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-02-27T00:32:27Z,MRK4Q4WjQrc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MRK4Q4WjQrc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
22,2024-02-26T23:00:19Z,UCJa58Tf70HC5q2oQDNBrJ2g,Learn about AFRICAN RELIGION #africandocs  #religion #spirituality,Learn about AFRICAN RELIGION #africandocs uploads multiple videos every week. Subscribe to be notified of our next upload!,"{'default': {'url': 'https://i.ytimg.com/vi/d0NH-nV86P4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d0NH-nV86P4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d0NH-nV86P4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-02-26T23:00:19Z,d0NH-nV86P4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/d0NH-nV86P4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
7,2024-02-26T22:00:03Z,UCDsOKnUQnQek7-G7Xc5kB8Q,How To Handle Mistakes In Business - Tori Williams - Social Proof Podcast ep. 441,Watch Full Episode: https://youtu.be/8X1hg8R50Mc?si=Jo3J4-xabTGi_590 #entrepreneur #smallbusiness #podcast #howto In ...,"{'default': {'url': 'https://i.ytimg.com/vi/8Al7h9qfNBw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8Al7h9qfNBw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8Al7h9qfNBw/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-02-26T22:00:03Z,8Al7h9qfNBw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8Al7h9qfNBw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
36,2024-02-26T22:00:02Z,UCv8G-xZ_BBGufjbN6jbvLMQ,What&#39;s Your Favorite Black Movie? - Comedian Tony Baker - Crowd Work - Chocolate Sundaes Comedy,"When asked about Black cinema, Comedian Tony Baker puts audience members to the test! Follow Tony Baker on Social Media: ...","{'default': {'url': 'https://i.ytimg.com/vi/329YCRycjp0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/329YCRycjp0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/329YCRycjp0/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-02-26T22:00:02Z,329YCRycjp0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/329YCRycjp0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
3,2024-02-26T20:09:37Z,UC12lU5ymIvSpgl8KntDQUQA,The Most Underrated African King,Patreon: https://www.patreon.com/HomeTeamHistory Konfaga: Roots of a Very Old Tree: http://tinyurl.com/yurmbrhz.,"{'default': {'url': 'https://i.ytimg.com/vi/NgmlyAGRzlE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NgmlyAGRzlE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NgmlyAGRzlE/hqdefault.jpg', 'width': 480, 'height': 360}}",HomeTeam History,none,2024-02-26T20:09:37Z,NgmlyAGRzlE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NgmlyAGRzlE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
12,2024-02-26T19:15:09Z,UCKZGcrxRAhdUi58Mdr565mw,Religion Wont Save You|| Them Folks Religion Used To Brainwash Africans Out Of Development,"Africans for years have turned to religion as a safe place. While there is nothing wrong with religion, there is everything wrong with ...","{'default': {'url': 'https://i.ytimg.com/vi/u8xnPVj91Hk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/u8xnPVj91Hk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/u8xnPVj91Hk/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-02-26T19:15:09Z,u8xnPVj91Hk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/u8xnPVj91Hk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
