,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
44,2024-06-28T02:25:56Z,UC4m46pCBkMEyy8gk26WKqbA,😂😂😂  DCYOUNGFLY: i think my grandaddy was a slave | The 85 South Show,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/x9PkVMhj9wY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x9PkVMhj9wY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x9PkVMhj9wY/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-06-28T02:25:56Z,x9PkVMhj9wY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x9PkVMhj9wY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
48,2024-06-27T23:26:59Z,UCPQsrvUJzs1INc2hroy3nHw,Speed Dating Africa: Find Your Match,hello.,"{'default': {'url': 'https://i.ytimg.com/vi/2kvymf6Ux0Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2kvymf6Ux0Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2kvymf6Ux0Q/hqdefault.jpg', 'width': 480, 'height': 360}}",The Pan African Dating Show,none,2024-06-27T23:26:59Z,2kvymf6Ux0Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2kvymf6Ux0Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
5,2024-06-27T22:30:04Z,UCKZGcrxRAhdUi58Mdr565mw,Jamaica&#39;s 10th Annual Diaspora Day Honored The Contribution Of Those From The Country,Shermaine Williams reports on Jamaica's Diaspora Day which highlights those who contributed to Jamaica who live abroad.,"{'default': {'url': 'https://i.ytimg.com/vi/hnkpRz3MtWE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hnkpRz3MtWE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hnkpRz3MtWE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-27T22:30:04Z,hnkpRz3MtWE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hnkpRz3MtWE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
6,2024-06-27T22:00:28Z,UCJa58Tf70HC5q2oQDNBrJ2g,Honoring Ourselves as African Diaspora Through Storytelling – The Diaspora Storytelling Series,The African Diaspora - Honoring Ourselves Through Storytelling. Join us as we talk about how to honor ourselves as members of ...,"{'default': {'url': 'https://i.ytimg.com/vi/POSOWH_9PTY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/POSOWH_9PTY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/POSOWH_9PTY/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora Storytelling,none,2024-06-27T22:00:28Z,POSOWH_9PTY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/POSOWH_9PTY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-06-27T22:00:13Z,UCRVsqvXIdgyPVS-a6fGa1lA,Warren Buffett&#39;s Bold Move: What His Occidental Investment Means for EVs,"Welcome back to Market Mondays, where we decode the latest financial news and investment strategies, bringing you insights ...","{'default': {'url': 'https://i.ytimg.com/vi/LpdvMQlFv8Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LpdvMQlFv8Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LpdvMQlFv8Q/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-27T22:00:13Z,LpdvMQlFv8Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LpdvMQlFv8Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
11,2024-06-27T22:00:13Z,UCTNr0N__QwstBhgCtvQcjhA,Jasmine Crockett Unscripted and Still Called Out Their Lies,"In this powerful and unscripted moment, Rep. Jasmine Crockett takes the floor and boldly calls out the lies and misinformation ...","{'default': {'url': 'https://i.ytimg.com/vi/S_KfzcQxJ3U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/S_KfzcQxJ3U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/S_KfzcQxJ3U/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2024-06-27T22:00:13Z,S_KfzcQxJ3U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/S_KfzcQxJ3U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
16,2024-06-27T21:00:31Z,UCv8G-xZ_BBGufjbN6jbvLMQ,These Are The Original White Women - Comedian BT Kingsley - Chocolate Sundaes Comedy #shorts,,"{'default': {'url': 'https://i.ytimg.com/vi/WcKbIadJOM0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WcKbIadJOM0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WcKbIadJOM0/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-06-27T21:00:31Z,WcKbIadJOM0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WcKbIadJOM0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
52,2024-06-27T19:51:04Z,UCIwGnOXoSXEI7Tooz3iKq5w,🤯🔥 THE SECRET AFRICAN PYRAMID BUILDING MACHINE !!,,"{'default': {'url': 'https://i.ytimg.com/vi/Dfq42uJTyZw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Dfq42uJTyZw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Dfq42uJTyZw/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-06-27T19:51:04Z,Dfq42uJTyZw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Dfq42uJTyZw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
7,2024-06-27T19:34:48Z,UCepJ2MwkHah89uXokQVgUrA,Kenyatta Hospital Overwhelmed With Injured Protesters #Shorts #Protests #Kenya #GenZ,Young Kenyans' bravery in the face of police oppression has paid off: President Ruto backed down (for now!) over tax hikes.,"{'default': {'url': 'https://i.ytimg.com/vi/gp85Vw8MkCI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gp85Vw8MkCI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gp85Vw8MkCI/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-06-27T19:34:48Z,gp85Vw8MkCI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gp85Vw8MkCI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
0,2024-06-27T19:24:39Z,UCG7uFJVZsxQRwDssom9Pavw,ICC Convicts Al-Qaida-linked Mali Terrorist of War Crimes Ignores Allegations of French Involvement,ICC Convicts Al-Qaida-linked Mali Terrorist of War Crimes Ignores Allegations of French Involvement ...,"{'default': {'url': 'https://i.ytimg.com/vi/Bwlq4BkuhiY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Bwlq4BkuhiY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Bwlq4BkuhiY/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-06-27T19:24:39Z,Bwlq4BkuhiY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Bwlq4BkuhiY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
