,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
13,2025-02-06T03:59:22Z,UCiinSjWS3E0vtAa3DCvp7iA,March in San Francisco against ICE and Trump,,"{'default': {'url': 'https://i.ytimg.com/vi/4qzgsNGe3sE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4qzgsNGe3sE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4qzgsNGe3sE/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2025-02-06T03:59:22Z,4qzgsNGe3sE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4qzgsNGe3sE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
5,2025-02-06T01:58:52Z,UCKZGcrxRAhdUi58Mdr565mw,"Democrats Become Unhinged &amp; Make Threats Of Civil Unrest, President Trump Plans To Take Over Gaza",Phillip Scott reports on Democrats becoming unhinged after DOGE started exposing where the tax dollars are going. President ...,"{'default': {'url': 'https://i.ytimg.com/vi/soFbM9Aebrk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/soFbM9Aebrk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/soFbM9Aebrk/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-02-06T01:58:52Z,soFbM9Aebrk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/soFbM9Aebrk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
38,2025-02-06T01:57:17Z,UC2rmgVaijnf92nixlIZWGmg,Africa Knew Trump’s ‘America First’ Pledge Meant It Might Be Last. Then Came The Freeze On Aid.,Africa Knew Trump's 'America First' Pledge Meant It Might Be Last. Then Came The Freeze On Aid. Patreon: ...,"{'default': {'url': 'https://i.ytimg.com/vi/W7NZLteCFlY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W7NZLteCFlY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W7NZLteCFlY/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2025-02-06T01:57:17Z,W7NZLteCFlY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W7NZLteCFlY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
23,2025-02-06T01:14:47Z,UCwZ2vurIl_X8rv0Dv4mu12A,‼️NEW EPISODE‼️ In The Beginning MAN Created GOD Ep.204#thebaldheadnthedreadpodcast #god,,"{'default': {'url': 'https://i.ytimg.com/vi/roGSlJ4n6DQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/roGSlJ4n6DQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/roGSlJ4n6DQ/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2025-02-06T01:14:47Z,roGSlJ4n6DQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/roGSlJ4n6DQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
11,2025-02-05T23:29:51Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,The Enduring Thunder of Malcom X – His Message Still Echoes!,Please SUPPORT Our Other Channel https://www.youtube.com/@thepeoplejournals/videos Powerful Asian spring water juice ...,"{'default': {'url': 'https://i.ytimg.com/vi/XgX5ewpNOZ8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XgX5ewpNOZ8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XgX5ewpNOZ8/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2025-02-05T23:29:51Z,XgX5ewpNOZ8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XgX5ewpNOZ8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
18,2025-02-05T23:15:07Z,UCRVsqvXIdgyPVS-a6fGa1lA,"State of Black America: Top Fashion Cities, Democrats Sold Out Black People? &amp; Ye ft Roland Martin","This week on Black Out, we kick things off by ranking the Top 5 Best Dressed Cities—which cities bring the most style, and which ...","{'default': {'url': 'https://i.ytimg.com/vi/v1R2WuGVPD8/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/v1R2WuGVPD8/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/v1R2WuGVPD8/hqdefault_live.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,live,2025-02-05T23:15:07Z,v1R2WuGVPD8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/v1R2WuGVPD8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
17,2025-02-05T22:02:06Z,UCwbP4USYrniJGROwQNiwH-Q,Tiffany Henyard &amp; Boyfriend GET INTO A FIGHT At Town Meeting,Order Merch Here: https://deedees-apparel.creator-spring.com Join My Patreon Here: https://www.patreon.com/deedeesreactions ...,"{'default': {'url': 'https://i.ytimg.com/vi/7tyzJY5WFxQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7tyzJY5WFxQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7tyzJY5WFxQ/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-02-05T22:02:06Z,7tyzJY5WFxQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7tyzJY5WFxQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
47,2025-02-05T21:00:07Z,UCPQsrvUJzs1INc2hroy3nHw,Kenyan Man Dates 4 Ugandan Women Behind The Curtain,Welcome back to another episode of the Pan African Dating Show. Today We have a Kenyan Man from Nairobi Dating 4 Ugandan ...,"{'default': {'url': 'https://i.ytimg.com/vi/M7cCl1QmYmY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M7cCl1QmYmY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M7cCl1QmYmY/hqdefault.jpg', 'width': 480, 'height': 360}}",The Pan African Dating Show (The-PDS),none,2025-02-05T21:00:07Z,M7cCl1QmYmY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/M7cCl1QmYmY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
46,2025-02-05T20:11:13Z,UC-4h1XQ47sf0vbFwJvuBhEA,"Kenya Cyberattack Exposes Ruto, Kenyatta Families Business Dealings","Kenya Cyberattack Exposes Ruto, Kenyatta Families Business Dealings - In a major security breach that nobody saw coming, ...","{'default': {'url': 'https://i.ytimg.com/vi/8T6rlvXp804/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8T6rlvXp804/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8T6rlvXp804/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2025-02-05T20:11:13Z,8T6rlvXp804,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8T6rlvXp804"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
29,2025-02-05T19:59:35Z,UCKLSjhp6XZUEYDT1DMcrj8w,All Africans come and Watch Captain Ibrahim Traore  Shocks Corrupt Leaders,"This Video is Evidence of the Video Below Watch This Video First https://youtu.be/WADnNIqMwYY Please SUBSCRIBE, LIKE, ...","{'default': {'url': 'https://i.ytimg.com/vi/GrAJkD1cSTY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GrAJkD1cSTY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GrAJkD1cSTY/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2025-02-05T19:59:35Z,GrAJkD1cSTY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GrAJkD1cSTY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
