,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
44,2024-07-13T03:55:50Z,UC4m46pCBkMEyy8gk26WKqbA,When ya date 💩💩💩 in the car | The 85 South Show,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/A5RiqoYiodo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A5RiqoYiodo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A5RiqoYiodo/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-07-13T03:55:50Z,A5RiqoYiodo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A5RiqoYiodo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
7,2024-07-13T03:00:05Z,UCepJ2MwkHah89uXokQVgUrA,"Mali, Burkina Faso &amp; Niger Form AES Confederation (Part 2) #Shorts #Mali #Niger #BurkinaFaso #AES",The people cheered after signatures officially established the confederation of the Alliance of Sahel States (AES) on 6 July at a ...,"{'default': {'url': 'https://i.ytimg.com/vi/Ap7fFbxEzfQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ap7fFbxEzfQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ap7fFbxEzfQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-07-13T03:00:05Z,Ap7fFbxEzfQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ap7fFbxEzfQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
45,2024-07-13T01:42:56Z,UCLjzzg-cFWpEEjnWCOpXp3Q,Hands Off Uhuru - The Long Hot Summer - NYC/NJ Organizing Meeting,Welcome to the Hands Off Uhuru - The Long Hot Summer - NYC/NJ Organizing Meeting.,"{'default': {'url': 'https://i.ytimg.com/vi/Ng-iaDXJJKM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ng-iaDXJJKM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ng-iaDXJJKM/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2024-07-13T01:42:56Z,Ng-iaDXJJKM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ng-iaDXJJKM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
39,2024-07-13T01:30:25Z,UC2rmgVaijnf92nixlIZWGmg,The Real Reason Why ADOS/FBA Doesn&#39;t Claim Liberia.,The Real Reason Why ADOS/FBA Doesn't Claim Liberia. Please Subscribe Patreon: https://www.patreon.com/searchforuhuru ...,"{'default': {'url': 'https://i.ytimg.com/vi/Ebcp6l3NU8Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ebcp6l3NU8Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ebcp6l3NU8Q/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-07-13T01:30:25Z,Ebcp6l3NU8Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ebcp6l3NU8Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
18,2024-07-12T23:35:02Z,UCwbP4USYrniJGROwQNiwH-Q,Tia Mowry REGRETS Divorcing Her Ex-Husband,Book Your 1-On-1 60-Minute Advice Consultations Here: https://calendly.com/deedeewoods4real Join My Patreon Here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/8-ZX5u73MHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8-ZX5u73MHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8-ZX5u73MHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2024-07-12T23:35:02Z,8-ZX5u73MHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8-ZX5u73MHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
14,2024-07-12T23:00:00Z,UCiinSjWS3E0vtAa3DCvp7iA,"Wall Street Vultures Are Preying on Puerto Rico&#39;s Energy Crisis, Enraging an Island.",Puerto Rico's in the thick of a massive electrical crisis with constant blackouts that are crippling the island. But it's not a natural ...,"{'default': {'url': 'https://i.ytimg.com/vi/0OxQ1MkQ81s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0OxQ1MkQ81s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0OxQ1MkQ81s/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-07-12T23:00:00Z,0OxQ1MkQ81s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0OxQ1MkQ81s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
11,2024-07-12T22:00:36Z,UCTNr0N__QwstBhgCtvQcjhA,Lauren Boebert Embarrass Team with Incorrect Non-Experts EPA Rules | BlackDiscoveries.com,"n this video titled ""Lauren Boebert Embarrass Team with Incorrect Non-Experts EPA Rules,"" watch as Lauren Boebert faces ...","{'default': {'url': 'https://i.ytimg.com/vi/wGJWR8GuGvw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wGJWR8GuGvw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wGJWR8GuGvw/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2024-07-12T22:00:36Z,wGJWR8GuGvw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wGJWR8GuGvw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-07-12T22:00:35Z,UCRVsqvXIdgyPVS-a6fGa1lA,The Shift in Podcasting: Why Celebrities Are Stepping Back,"In this enlightening clip of Market Mondays, host Rashad Bilal delves into the evolving landscape of the podcasting industry.","{'default': {'url': 'https://i.ytimg.com/vi/oesMN-DG3Q0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oesMN-DG3Q0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oesMN-DG3Q0/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-07-12T22:00:35Z,oesMN-DG3Q0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oesMN-DG3Q0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
16,2024-07-12T21:00:13Z,UCv8G-xZ_BBGufjbN6jbvLMQ,You Can&#39;t Be Black and Stutter - Comedian Jay Phillips - Chocolate Sundaes Standup Comedy,You can't stutter in no Black neighborhood and prosper. For more of @JayPhillipsLive follow him on social media: @jayphillipslive ...,"{'default': {'url': 'https://i.ytimg.com/vi/DHSinKv--5A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DHSinKv--5A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DHSinKv--5A/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-07-12T21:00:13Z,DHSinKv--5A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DHSinKv--5A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
53,2024-07-12T20:24:19Z,UClwrpH_Np9zk8uMwnMwu8Nw,I Investigated The Greatest Little Black Island On The Planet (Tobago),The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/72QPEK2-8UY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/72QPEK2-8UY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/72QPEK2-8UY/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-07-12T20:24:19Z,72QPEK2-8UY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/72QPEK2-8UY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
