,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
6,2024-05-16T03:42:55Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Relationship Deal Breakers, Top Travel Tips (Where to Go &amp; Where Not To), &amp; Industry Conspiracies","In this week's episode of Black Out, we tackle diverse and engaging topics: - An audience member asks for advice on winning ...","{'default': {'url': 'https://i.ytimg.com/vi/sveak41nuug/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sveak41nuug/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sveak41nuug/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-16T03:42:55Z,sveak41nuug,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sveak41nuug"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
31,2024-05-16T03:30:22Z,UCepJ2MwkHah89uXokQVgUrA,African Union Dancing To Outside Backers’ Tune? #Shorts #AU #African,The African Union can always be “told to dance” by outsiders - so long as the bulk of its funding comes from them. That's the view ...,"{'default': {'url': 'https://i.ytimg.com/vi/_zVZ7TKQmx4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_zVZ7TKQmx4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_zVZ7TKQmx4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-16T03:30:22Z,_zVZ7TKQmx4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_zVZ7TKQmx4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-05-16T01:19:38Z,UCKZGcrxRAhdUi58Mdr565mw,What Does Anti-Black American Racism Actually Look Like In 2024?,Phillip Scott reports on anti-Black racism and who's actually responsible for the harm that comes to Black Americans in a systemic ...,"{'default': {'url': 'https://i.ytimg.com/vi/7LWUigeZRvU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7LWUigeZRvU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7LWUigeZRvU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-16T01:19:38Z,7LWUigeZRvU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7LWUigeZRvU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
30,2024-05-16T00:40:57Z,UCOhiR-6Y-MZtMERKRENrcRw,"African Americans got scammed Millions in Ghana, ready to tell their story.",,"{'default': {'url': 'https://i.ytimg.com/vi/B4drrLbyPIQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B4drrLbyPIQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B4drrLbyPIQ/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-05-16T00:40:57Z,B4drrLbyPIQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/B4drrLbyPIQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
17,2024-05-15T23:44:38Z,UCABZ7Z6SBTp4IsARDceOq7w,"Full: Demond Wilson Exposes &#39;Hollywood&#39;, Diddy, Women, Gay Roles And More","https://hypersclub.com/ - Jon Aba and Demond Wilson reunite for a 2nd interview. Apart of their conversation, they discuss some ...","{'default': {'url': 'https://i.ytimg.com/vi/pLUONSh9HPo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pLUONSh9HPo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pLUONSh9HPo/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-15T23:44:38Z,pLUONSh9HPo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pLUONSh9HPo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
29,2024-05-15T22:13:08Z,UCF71yDQwxfw0QcYb2JnkB5Q,This View Left Me Speechless 😮,,"{'default': {'url': 'https://i.ytimg.com/vi/zxWMb6fBaO4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zxWMb6fBaO4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zxWMb6fBaO4/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-15T22:13:08Z,zxWMb6fBaO4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zxWMb6fBaO4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-05-15T21:00:12Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Dating a Woman With a Father - Comedian Kevin Tate - Chocolate Sundaes Standup Comedy,"You gotta be equipped to date a woman with an active father. For more Kevin Tate, follow him on social media: @kevintateis ...","{'default': {'url': 'https://i.ytimg.com/vi/P6sxyQt4Lu0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P6sxyQt4Lu0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P6sxyQt4Lu0/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-15T21:00:12Z,P6sxyQt4Lu0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P6sxyQt4Lu0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
32,2024-05-15T19:36:45Z,UC4m46pCBkMEyy8gk26WKqbA,New Jack Thriller City Ft Erica Duchess and Gigi Maguire | Episode 006,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/4_SbjPlnLI0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4_SbjPlnLI0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4_SbjPlnLI0/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-15T19:36:45Z,4_SbjPlnLI0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4_SbjPlnLI0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
23,2024-05-15T19:11:18Z,UCLjzzg-cFWpEEjnWCOpXp3Q,"Address to the African Nation: A Dying Colonialism Lashes Out, At Home and Abroad","Chairman Omali Yeshitela speaks on the crisis of colonialism, the world situation that reveals a shaky, unstable colonial mode of ...","{'default': {'url': 'https://i.ytimg.com/vi/o1JiT4MmCdw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/o1JiT4MmCdw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/o1JiT4MmCdw/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2024-05-15T19:11:18Z,o1JiT4MmCdw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/o1JiT4MmCdw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2024-05-15T17:07:41Z,UCrPq2ekHx2vZtuyG3wUx0_g,The GOAT Of Jazz Music? | The Duke Ellington Story,,"{'default': {'url': 'https://i.ytimg.com/vi/VxKplgO8E1g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VxKplgO8E1g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VxKplgO8E1g/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-05-15T17:07:41Z,VxKplgO8E1g,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/VxKplgO8E1g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
8,2024-05-15T16:48:12Z,UCKLSjhp6XZUEYDT1DMcrj8w,President Ruto welcomed Havard University Team in State house,"Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/EWPFt1FLxPc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EWPFt1FLxPc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EWPFt1FLxPc/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-05-15T16:48:12Z,EWPFt1FLxPc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EWPFt1FLxPc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
4,2024-05-15T16:09:28Z,UCh2ANLALdN1OZUJKmvchkkg,Why Greeks Became So Powerful?,WATCH FULL VIDEO HERE: https://youtu.be/ahxLfwLkFTIg #imhotepfacts.,"{'default': {'url': 'https://i.ytimg.com/vi/2aruE07iMWc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2aruE07iMWc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2aruE07iMWc/hqdefault.jpg', 'width': 480, 'height': 360}}",Mr. Imhotep,none,2024-05-15T16:09:28Z,2aruE07iMWc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2aruE07iMWc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
28,2024-05-15T15:15:51Z,UCF-A_4x9-bLrxXrmgBOWuJA,President @Julius_S_Malema Addresses the EFF Community meeting in NELSON MANDELA BAY .,,"{'default': {'url': 'https://i.ytimg.com/vi/cd9n_F5BZEM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cd9n_F5BZEM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cd9n_F5BZEM/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-15T15:15:51Z,cd9n_F5BZEM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cd9n_F5BZEM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
