,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
68,2026-08-10T03:55:47Z,UCHzCimqhvPhCH75h80pXM1Q,"Young Miami, Music Industry &amp; Systemic Issues","It takes a village to raise a child, and it takes a system to shape outcomes. Focusing on individuals misses the larger forces at play.","{'default': {'url': 'https://i.ytimg.com/vi/_Pf-CNpAXXo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_Pf-CNpAXXo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_Pf-CNpAXXo/hqdefault.jpg', 'width': 480, 'height': 360}}",The Black Business School  ,none,2026-08-10T03:55:47Z,_Pf-CNpAXXo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_Pf-CNpAXXo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
11,2026-08-10T03:09:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,#OmaliTaughtMe Sunday Study - 25 Years Since Durban - The Verdict is In: Reparations Now!,"Tune in to the #OmaliTaughtMe Sunday Study, live with the leader of the African Revolution: Chairman Omali Yeshitela. Join the ...","{'default': {'url': 'https://i.ytimg.com/vi/4Dj_opMW3LY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4Dj_opMW3LY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4Dj_opMW3LY/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2026-08-10T03:09:31Z,4Dj_opMW3LY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4Dj_opMW3LY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
45,2026-08-10T03:03:54Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Fake Lives On The Internet | One54 Africa Podcast,"""What I say to people is just make sure you're living in the real world."" - Wyclef Watch the full episode on One54 Africa YouTube!","{'default': {'url': 'https://i.ytimg.com/vi/iiB5cqy6Gw0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iiB5cqy6Gw0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iiB5cqy6Gw0/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-08-10T03:03:54Z,iiB5cqy6Gw0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iiB5cqy6Gw0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
44,2026-08-10T02:47:44Z,UCrPq2ekHx2vZtuyG3wUx0_g,"Tasia Fortune Found Lynched In Mississippi, Audrey Fortune Attacked By 3 White Girls",Audrey Masarik Case: Black Girl Allegedly Lured and Attácked by Friends: https://www.youtube.com/watch?v=KBYvHwL8NoQ ...,"{'default': {'url': 'https://i.ytimg.com/vi/joBx3B51Rws/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/joBx3B51Rws/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/joBx3B51Rws/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,upcoming,2026-08-10T02:47:44Z,joBx3B51Rws,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/joBx3B51Rws"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
35,2026-08-10T02:08:42Z,UCDsOKnUQnQek7-G7Xc5kB8Q,WOULD YOU RATHER? #socialproofpodcast,The people rooting for you are gonna root for you regardless. It's the people smiling in your face while secretly resenting you that ...,"{'default': {'url': 'https://i.ytimg.com/vi/J_RT080-C4c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/J_RT080-C4c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/J_RT080-C4c/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2026-08-10T02:08:42Z,J_RT080-C4c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/J_RT080-C4c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
10,2026-08-10T00:02:26Z,UCeUtB7lGgo5ZVIVzqELT-1A,"SAUDI OIL HIT, TRUMP MAY WALK, LARRY JOHNSON JOINS, JOBS REPORT, EL SAYED BACKLASH, BERNIE DEFUND",Website: https://sabbysabs.com/ Patreon: https://www.patreon.com/SabrinaSalvati PayPal: ...,"{'default': {'url': 'https://i.ytimg.com/vi/0F4-qMiiT0w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0F4-qMiiT0w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0F4-qMiiT0w/hqdefault.jpg', 'width': 480, 'height': 360}}",Sabby Sabs,none,2026-08-10T00:02:26Z,0F4-qMiiT0w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0F4-qMiiT0w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
24,2026-08-09T22:00:39Z,UCC0XWOgSBcwNstXbPX2cbpg,WHlTE Man Says We Were Lied To About BIack People: His Message ANN0YED WHlTE AMERlCA!!,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com How did a people who endured sIavery, ...","{'default': {'url': 'https://i.ytimg.com/vi/nvs4HYEe9pI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nvs4HYEe9pI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nvs4HYEe9pI/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-08-09T22:00:39Z,nvs4HYEe9pI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nvs4HYEe9pI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
62,2026-08-09T21:34:34Z,UC2rmgVaijnf92nixlIZWGmg,Has Pan-Africanism been one-sided? That&#39;s one of the biggest claims made by  FBA,Has Pan-Africanism been one-sided? That's one of the biggest claims made by the Foundational Black American (FBA) ...,"{'default': {'url': 'https://i.ytimg.com/vi/kTwOqbvWzLI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kTwOqbvWzLI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kTwOqbvWzLI/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2026-08-09T21:34:34Z,kTwOqbvWzLI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kTwOqbvWzLI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
23,2026-08-09T21:15:37Z,UCTNr0N__QwstBhgCtvQcjhA,How To Stop Bugs and Spiders From Coming Up Your Drain and Into Your Home,Join our channel to get access to perks: https://www.youtube.com/channel/UCTNr0N__QwstBhgCtvQcjhA/join Bugs and spiders ...,"{'default': {'url': 'https://i.ytimg.com/vi/jMcZMTIIQJM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jMcZMTIIQJM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jMcZMTIIQJM/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2026-08-09T21:15:37Z,jMcZMTIIQJM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jMcZMTIIQJM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
50,2026-08-09T20:33:08Z,UCHVBLMcvOgDtFEF2bToQLqw,The Cepher Bible the Doctrine,The Cepher Bible the Doctrine.,"{'default': {'url': 'https://i.ytimg.com/vi/y7GdLr5b5tg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y7GdLr5b5tg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y7GdLr5b5tg/hqdefault.jpg', 'width': 480, 'height': 360}}",We Woke Now,none,2026-08-09T20:33:08Z,y7GdLr5b5tg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/y7GdLr5b5tg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
