,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
50,2024-07-14T03:40:28Z,UCHVBLMcvOgDtFEF2bToQLqw,Seventh Day Adventist is no different,Seventh Day Adventist is no different.,"{'default': {'url': 'https://i.ytimg.com/vi/df1PdkmhW8c/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/df1PdkmhW8c/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/df1PdkmhW8c/hqdefault_live.jpg', 'width': 480, 'height': 360}}",We Woke Now,live,2024-07-14T03:40:28Z,df1PdkmhW8c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/df1PdkmhW8c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
14,2024-07-14T00:42:37Z,UCiinSjWS3E0vtAa3DCvp7iA,"How Third Parties Can Help Break the US Ruling Class’s Stranglehold Over Politics, w/ Eugene Puryear",Watch the extended version on by becoming a member on patreon: ...,"{'default': {'url': 'https://i.ytimg.com/vi/1Er3wCcVeTk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1Er3wCcVeTk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1Er3wCcVeTk/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-07-14T00:42:37Z,1Er3wCcVeTk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1Er3wCcVeTk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2024-07-14T00:00:16Z,UCwbP4USYrniJGROwQNiwH-Q,BREAKING NEWS: Former President Trump Rushed Off Stage After Shots Fired,BREAKING NEWS: Former President Trump Rushed Off Stage After Shots Fired Book Your 1-On-1 60-Minute Advice ...,"{'default': {'url': 'https://i.ytimg.com/vi/Guy-iseV_BY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Guy-iseV_BY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Guy-iseV_BY/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2024-07-14T00:00:16Z,Guy-iseV_BY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Guy-iseV_BY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
11,2024-07-13T23:07:53Z,UCTNr0N__QwstBhgCtvQcjhA,The House was Quiet Until Jasmine Crockett Wanted Clarification,"In this video, ""The House was Quiet Until Jasmine Crockett Wanted Clarification,"" witness the moment when Representative ...","{'default': {'url': 'https://i.ytimg.com/vi/Wu-jFhqYILk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Wu-jFhqYILk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Wu-jFhqYILk/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2024-07-13T23:07:53Z,Wu-jFhqYILk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Wu-jFhqYILk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
44,2024-07-13T22:28:29Z,UC4m46pCBkMEyy8gk26WKqbA,"Broken Play | Navv Greene Ft YTB Fatt , Lou Young &amp; Reggie Ball | S02 | EP43",THIS WEEK ON BROKEN PLAY: Shakur had the chance to prove everybody wrong and instead he just put them to sleep. Jayson ...,"{'default': {'url': 'https://i.ytimg.com/vi/zw7hXgraxE8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zw7hXgraxE8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zw7hXgraxE8/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-07-13T22:28:29Z,zw7hXgraxE8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zw7hXgraxE8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
19,2024-07-13T22:00:24Z,UCRVsqvXIdgyPVS-a6fGa1lA,Boeing&#39;s 737 Max Scandal: A Slap on the Wrist?,"In this clip of Market Mondays, host Rashad Bilal delves into the controversial topic of Boeing's recent legal troubles. With a fine of ...","{'default': {'url': 'https://i.ytimg.com/vi/stXOp0ANpwM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/stXOp0ANpwM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/stXOp0ANpwM/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-07-13T22:00:24Z,stXOp0ANpwM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/stXOp0ANpwM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
5,2024-07-13T20:09:50Z,UCKZGcrxRAhdUi58Mdr565mw,Battle for Africa&#39;s Wildlife: Black Men Confront Boer Trophy Hunters,Naledi Mfoloe reports on a raw confrontation as black men in confront white trophy hunters exploiting wildlife. This gripping ...,"{'default': {'url': 'https://i.ytimg.com/vi/-CfNppZ1_V4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-CfNppZ1_V4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-CfNppZ1_V4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-07-13T20:09:50Z,-CfNppZ1_V4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-CfNppZ1_V4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
7,2024-07-13T19:40:11Z,UCepJ2MwkHah89uXokQVgUrA,"Afro-Mexicans, A Forgotten Lot! #Shorts #AfroMexican #Mexico #MexicanRevolution #Ancestors #Africa","Afro-Mexicans make up about 2 per cent of Mexico's 129-million population. However, after the Mexican Revolution in 1910, the ...","{'default': {'url': 'https://i.ytimg.com/vi/iWyOGHz_Rhk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iWyOGHz_Rhk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iWyOGHz_Rhk/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-07-13T19:40:11Z,iWyOGHz_Rhk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iWyOGHz_Rhk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-07-13T18:49:02Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,When Blacks Were Not Allowed to Read and Write,We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/ZUMG2xyaipw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZUMG2xyaipw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZUMG2xyaipw/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2024-07-13T18:49:02Z,ZUMG2xyaipw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZUMG2xyaipw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
0,2024-07-13T18:14:28Z,UCG7uFJVZsxQRwDssom9Pavw,Kenyans Hold Protest For Justice of Murdered Students During the Gen-Z Protests,Kenyans march to demand justice for student allegedly murdered for taking part in anti-govt protests . Kenyans Hold Protest For ...,"{'default': {'url': 'https://i.ytimg.com/vi/0uUe3t1YTdA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0uUe3t1YTdA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0uUe3t1YTdA/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-07-13T18:14:28Z,0uUe3t1YTdA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0uUe3t1YTdA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
