,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
30,2024-05-12T01:10:49Z,UCOhiR-6Y-MZtMERKRENrcRw,"China caught buying USA Farms for spying and stealing seed technology,","This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/PWd0eFHB5BU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PWd0eFHB5BU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PWd0eFHB5BU/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-05-12T01:10:49Z,PWd0eFHB5BU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/PWd0eFHB5BU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
31,2024-05-11T21:17:22Z,UCepJ2MwkHah89uXokQVgUrA,‘Greed Fuelling Global Wars’ #Shorts #Greedy #War #Global,"'From Gaza, to Congo, to Sudan, to Haiti, people like us cannot sit idle in the face of injustice.' This line was tweeted by former ...","{'default': {'url': 'https://i.ytimg.com/vi/L3p-mdNLZZ0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/L3p-mdNLZZ0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/L3p-mdNLZZ0/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-11T21:17:22Z,L3p-mdNLZZ0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/L3p-mdNLZZ0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
32,2024-05-11T20:39:41Z,UC4m46pCBkMEyy8gk26WKqbA,Broken Play | Navv Greene Ft Eddie Valero | S02 | | EP28 | 05.11.24,THIS WEEK ON BROKEN PLAY: Buzzing Memphis rapper Eddie Valero stops by to kick it with Navv and Marcel. From Ja Morant ...,"{'default': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-11T20:39:41Z,bbdIvBmsHb4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bbdIvBmsHb4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
8,2024-05-11T20:01:27Z,UCKLSjhp6XZUEYDT1DMcrj8w,Dr Arikana and Diaspora exposed WESTERN hypocrisy &amp; lies after visited Burkina Faso,"Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/t8Wkg1woWSY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t8Wkg1woWSY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t8Wkg1woWSY/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-05-11T20:01:27Z,t8Wkg1woWSY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/t8Wkg1woWSY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
6,2024-05-11T19:00:31Z,UCRVsqvXIdgyPVS-a6fGa1lA,"The Real Cost of Fame: Safety, Mental Health, and the Music Industry","In this gripping clip of 'Black Out with Ian & Rashad,' hosts Ian Dunlap and Dee-1 delve into a profound discussion about the ...","{'default': {'url': 'https://i.ytimg.com/vi/wOg4XktWMp0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wOg4XktWMp0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wOg4XktWMp0/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-11T19:00:31Z,wOg4XktWMp0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wOg4XktWMp0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
12,2024-05-11T19:00:27Z,UCKZGcrxRAhdUi58Mdr565mw,Black Teacher Confronts Racism,Inge Stoffels reports on a black teacher who gets fired months after she spoke out about being racially attacked by her white boss.,"{'default': {'url': 'https://i.ytimg.com/vi/y0ZFgoDpPls/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y0ZFgoDpPls/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y0ZFgoDpPls/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-11T19:00:27Z,y0ZFgoDpPls,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/y0ZFgoDpPls"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
11,2024-05-11T18:59:58Z,UC-4h1XQ47sf0vbFwJvuBhEA,John Steenhuisen - The man vowing to &#39;rescue&#39; South Africa with the DA,John Steenhuisen - The man vowing to 'rescue' South Africa with the DA - South Africa's imminent election heralds a potential ...,"{'default': {'url': 'https://i.ytimg.com/vi/20SQhNd8xFA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/20SQhNd8xFA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/20SQhNd8xFA/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-11T18:59:58Z,20SQhNd8xFA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/20SQhNd8xFA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
20,2024-05-11T17:20:06Z,UCi2uaWdy6OTf4Ty7DVC_7lw,The &quot; Two Sides &quot; of Zanzibar ( What is Happening )!!!,"Hello family , welcome to my YouTube channel iam_marwa , Beautiful Day in Zanzibar Island Tanzania , Zanzibar is a Tanzanian ...","{'default': {'url': 'https://i.ytimg.com/vi/DRP72_qP-Fk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DRP72_qP-Fk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DRP72_qP-Fk/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-05-11T17:20:06Z,DRP72_qP-Fk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DRP72_qP-Fk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
28,2024-05-11T17:03:02Z,UCF-A_4x9-bLrxXrmgBOWuJA,President @Julius_S_Malema Addresses the EFF Community meeting in Dikgatlong. #EFFCommunityMeetings,,"{'default': {'url': 'https://i.ytimg.com/vi/i9G8SOCDR80/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i9G8SOCDR80/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i9G8SOCDR80/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-11T17:03:02Z,i9G8SOCDR80,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i9G8SOCDR80"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2024-05-11T15:00:00Z,UCrPq2ekHx2vZtuyG3wUx0_g,When Your Leaders Are Treasonous,,"{'default': {'url': 'https://i.ytimg.com/vi/-gbdnCXLxsw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-gbdnCXLxsw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-gbdnCXLxsw/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-05-11T15:00:00Z,-gbdnCXLxsw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-gbdnCXLxsw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
