,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
46,2026-07-11T04:00:17Z,UCbB_WVM-e7nuhWd_FB_8KBQ,White Power Maintain Control In South Africa | One54 Africa Podcast,"As long as there's labeling, it will keep the rest of the cousins, the rest of the world, focused on the reality that Black South Africans ...","{'default': {'url': 'https://i.ytimg.com/vi/5MJyd2jkUPg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5MJyd2jkUPg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5MJyd2jkUPg/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-07-11T04:00:17Z,5MJyd2jkUPg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5MJyd2jkUPg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
45,2026-07-11T03:17:31Z,UCrPq2ekHx2vZtuyG3wUx0_g,A Single Father Who Refused To Quit On Himself | Ke&#39;Voughn Manning Interview,Join this channel to get access to perks: https://www.youtube.com/channel/UCrPq2ekHx2vZtuyG3wUx0_g/join OTSOG Book ...,"{'default': {'url': 'https://i.ytimg.com/vi/klJvqAR2GnM/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/klJvqAR2GnM/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/klJvqAR2GnM/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,live,2026-07-11T03:17:31Z,klJvqAR2GnM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/klJvqAR2GnM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
69,2026-07-11T03:04:28Z,UCHzCimqhvPhCH75h80pXM1Q,Cytodyn Stock: Biotech Breakthrough or Bust?,"Exploring Cytodyn (CYDY), a biotech stock with a controversial drug, Liran-Liraglimob. High stakes involved: massive upside if ...","{'default': {'url': 'https://i.ytimg.com/vi/Olwfl9e0wdY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Olwfl9e0wdY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Olwfl9e0wdY/hqdefault.jpg', 'width': 480, 'height': 360}}",The Black Business School  ,none,2026-07-11T03:04:28Z,Olwfl9e0wdY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Olwfl9e0wdY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
73,2026-07-11T01:29:03Z,UCQQbETzZZ86V8gRV63IhRRQ,Democracy or Republic?,Imagine buying a car and spending twenty years arguing about what color it is… …while never checking whether the engine still ...,"{'default': {'url': 'https://i.ytimg.com/vi/-11DOHKbAPw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-11DOHKbAPw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-11DOHKbAPw/hqdefault.jpg', 'width': 480, 'height': 360}}",Ashley B,none,2026-07-11T01:29:03Z,-11DOHKbAPw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-11DOHKbAPw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
4,2026-07-11T01:15:37Z,UCzuqE7-t13O4NIDYJfakrhw,The rise and fall of FOIA,"On July 4th, 1966, President Lyndon B. Johnson signed the Freedom of Information Act, the landmark government transparency ...","{'default': {'url': 'https://i.ytimg.com/vi/JKPQlCRotl8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JKPQlCRotl8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JKPQlCRotl8/hqdefault.jpg', 'width': 480, 'height': 360}}",Democracy Now!,none,2026-07-11T01:15:37Z,JKPQlCRotl8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JKPQlCRotl8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
1,2026-07-11T01:04:03Z,UCKZGcrxRAhdUi58Mdr565mw,"Nolan Wells Parents Speak Out About The Contradictions In This Case, Two Black Females Found Unalive","African Diaspora News Channel, founded by Phillip Scott, is human-led, Black-centered media committed to speaking truth to ...","{'default': {'url': 'https://i.ytimg.com/vi/8e178QSrvHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8e178QSrvHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8e178QSrvHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2026-07-11T01:04:03Z,8e178QSrvHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8e178QSrvHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
74,2026-07-10T22:15:53Z,UCy5RUsCuTjO4iJF0lQUPTGw,Stop Splurging Money On Weddings!,"Welcome to the Building Wealth Without Borders podcast with me, Lámidé Elizabeth. Each episode, I'll be bringing you guests ...","{'default': {'url': 'https://i.ytimg.com/vi/MPEzEfbx330/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MPEzEfbx330/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MPEzEfbx330/hqdefault.jpg', 'width': 480, 'height': 360}}",Building Wealth Without Borders,none,2026-07-10T22:15:53Z,MPEzEfbx330,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MPEzEfbx330"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
63,2026-07-10T22:02:38Z,UC2rmgVaijnf92nixlIZWGmg,Do Black Americans and South Africans Both Suffer From Proximity to Whiteness? 📱,Do Black Americans and Black South Africans share a unique psychological and cultural experience because of their close ...,"{'default': {'url': 'https://i.ytimg.com/vi/ui6-tb76Xyc/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ui6-tb76Xyc/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ui6-tb76Xyc/hqdefault_live.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,live,2026-07-10T22:02:38Z,ui6-tb76Xyc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ui6-tb76Xyc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
26,2026-07-10T22:00:36Z,UCC0XWOgSBcwNstXbPX2cbpg,THlS is What KARMA Looks Like for WHlTES in the Devastating Heat Wave That is Ravaging EUR0PE,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com Imagine stepping outside in Paris, Berlin ...","{'default': {'url': 'https://i.ytimg.com/vi/AWByeUo1HvQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AWByeUo1HvQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AWByeUo1HvQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-07-10T22:00:36Z,AWByeUo1HvQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AWByeUo1HvQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
16,2026-07-10T22:00:34Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Surviving Our Parents - Comedian Kente Scott - Chocolate Sundaes Stand Up Comedy,70s babies know... Follow Kente Scott on social media: @kentegious Filmed 6/7/26 Videographer: Corey @moodxlens Join our ...,"{'default': {'url': 'https://i.ytimg.com/vi/Kl68LX8UD3c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Kl68LX8UD3c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Kl68LX8UD3c/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2026-07-10T22:00:34Z,Kl68LX8UD3c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Kl68LX8UD3c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
