,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
6,2024-05-21T02:21:45Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Future of AI, Robinhood&#39;s Plan To Change Finance, Politics, &amp; Next-Level Stock Trading ft Vlad Tenev","Welcome back to Market Mondays! In this episode, we dive into some hot topics and timely discussions: 1. **Chat GPT 40 ...","{'default': {'url': 'https://i.ytimg.com/vi/hD3w2i9u684/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hD3w2i9u684/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hD3w2i9u684/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-21T02:21:45Z,hD3w2i9u684,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hD3w2i9u684"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
12,2024-05-21T01:12:51Z,UCKZGcrxRAhdUi58Mdr565mw,Sista Is Upset With Ghana For Telling Her To Come Home But Treats Her No Different Than Them Folks,Phillip Scott reports on an American Sista upset and disappointed with Ghana's false pretenses regarding The Year Of Return.,"{'default': {'url': 'https://i.ytimg.com/vi/RZWI0Pv-YHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RZWI0Pv-YHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RZWI0Pv-YHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-21T01:12:51Z,RZWI0Pv-YHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RZWI0Pv-YHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
17,2024-05-21T00:40:03Z,UCABZ7Z6SBTp4IsARDceOq7w,&#39;Tyler Perry Spoof&#39; With Jamie Foxx Responds To Backlash: &quot;Entirely Intentional&quot; - CH News,https://hypersclub.com/ - Spoof 'Not Another Church Movie' has finally hit theaters and some viewers appear to be upset with the ...,"{'default': {'url': 'https://i.ytimg.com/vi/KLJ50eRhTRw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KLJ50eRhTRw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KLJ50eRhTRw/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-21T00:40:03Z,KLJ50eRhTRw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KLJ50eRhTRw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
2,2024-05-20T22:37:06Z,UCjBw2SidW7wFElbmj9bgDjw,It&#39;s SO obvious...,"We will discuss it all in this LIVESTREAM, how they are updating reconstruction techniques to keep up with US! Support my ...","{'default': {'url': 'https://i.ytimg.com/vi/mpAhf0hfOtw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mpAhf0hfOtw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mpAhf0hfOtw/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-05-20T22:37:06Z,mpAhf0hfOtw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mpAhf0hfOtw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
22,2024-05-20T22:00:19Z,UCJa58Tf70HC5q2oQDNBrJ2g,5 Things That Made Imhotep One Of The Greatest Minds Of The Ancient World,"On the pages of ancient history, amidst the grandeur of warriors, kings, and philosophers. But there exists a figure whose name ...","{'default': {'url': 'https://i.ytimg.com/vi/cAGUxtS4J6E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cAGUxtS4J6E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cAGUxtS4J6E/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-05-20T22:00:19Z,cAGUxtS4J6E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cAGUxtS4J6E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
18,2024-05-20T21:34:27Z,UCrPq2ekHx2vZtuyG3wUx0_g,Unhealthy Black People Is A Million Dollar Industry | Disease Cures vs Treatments Breakdown Clip,Link to purchase books we have read and reviewed: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram ...,"{'default': {'url': 'https://i.ytimg.com/vi/KAlH0NWCF8s/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KAlH0NWCF8s/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KAlH0NWCF8s/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-05-20T21:34:27Z,KAlH0NWCF8s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KAlH0NWCF8s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
36,2024-05-20T21:00:14Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Hinge is Full Of Liars - Comedian Brandon Cormell - Chocolate Sundaes Standup Comedy,"Being bored can be extremely dangerous. For more Brandon Cormell, follow him on social media: @bcormell Originally filmed ...","{'default': {'url': 'https://i.ytimg.com/vi/H0MjRTxltdk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/H0MjRTxltdk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/H0MjRTxltdk/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-20T21:00:14Z,H0MjRTxltdk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/H0MjRTxltdk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
11,2024-05-20T19:30:08Z,UC-4h1XQ47sf0vbFwJvuBhEA,Big Blow to Zuma -Top Court Bars Him From Running In South African Election 2024,"Big Blow to Zuma -Top Court Bars Him From Running In South African Election 2024 - As South Africa's election looms closer, ...","{'default': {'url': 'https://i.ytimg.com/vi/z3D7CVY9bRs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/z3D7CVY9bRs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/z3D7CVY9bRs/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-20T19:30:08Z,z3D7CVY9bRs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/z3D7CVY9bRs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
29,2024-05-20T19:22:14Z,UCF71yDQwxfw0QcYb2JnkB5Q,American ARRESTED in Africa After Buying 7 islands,Join us for episode 1 of our new series: Beyond The Block.,"{'default': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/hqdefault_live.jpg', 'width': 480, 'height': 360}}",PassportHeavy,upcoming,2024-05-20T19:22:14Z,lueqQBwUWcU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lueqQBwUWcU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
30,2024-05-20T18:37:59Z,UCOhiR-6Y-MZtMERKRENrcRw,"According to this map in 1375 of Africa, this  is a biblical discovery","This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/d4k1Wp2H6_4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d4k1Wp2H6_4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d4k1Wp2H6_4/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-05-20T18:37:59Z,d4k1Wp2H6_4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/d4k1Wp2H6_4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
