,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
17,2024-05-02T01:45:00Z,UCABZ7Z6SBTp4IsARDceOq7w,BernNadette Stanis Addresses Beef Rumor With Jimmy Walker &amp; Esther Rolle On &#39;Good Times&#39;,"https://hypersclub.com/ - For her first interview with HYPE+, BernNadette Stanis (More info at ThelmaOfGoodTimes.com) continues ...","{'default': {'url': 'https://i.ytimg.com/vi/DUpeI214CKI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DUpeI214CKI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DUpeI214CKI/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-02T01:45:00Z,DUpeI214CKI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DUpeI214CKI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
21,2024-05-02T00:56:24Z,UC2rmgVaijnf92nixlIZWGmg,"Should Africans Whos Ancestors Were Enslaved In America, Receive Reparations.","Should Africans Whos Ancestors Were Enslaved In America, Receive Reparations. Cash App: $amirdynast Please Subscribe ...","{'default': {'url': 'https://i.ytimg.com/vi/0C2jNiPtpHM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0C2jNiPtpHM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0C2jNiPtpHM/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-05-02T00:56:24Z,0C2jNiPtpHM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0C2jNiPtpHM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
6,2024-05-02T00:05:02Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Drake vs Kendrick Lamar, Is Hip Hop Poison? Wealth Levels, &amp; How to Avoid Betrayal, ft Royce Da 5&#39;9&quot;","Welcome back to another episode of Black Out, where we delve into the most compelling topics in our community and beyond.","{'default': {'url': 'https://i.ytimg.com/vi/KAGNSGlhTcA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KAGNSGlhTcA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KAGNSGlhTcA/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-02T00:05:02Z,KAGNSGlhTcA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KAGNSGlhTcA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
32,2024-05-01T21:29:51Z,UC4m46pCBkMEyy8gk26WKqbA,Joe T Baker in the Trap | 85 South Show Podcast | 05.01.24,Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/LZfPDMQ9IcA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LZfPDMQ9IcA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LZfPDMQ9IcA/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-01T21:29:51Z,LZfPDMQ9IcA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LZfPDMQ9IcA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
36,2024-05-01T21:00:03Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Black People Age Badly - Comedian BT Kingsley - Chocolate Sundaes Standup Comedy,"Another set roasting the entire crowd from our guest host, BT Kingsley. No one is safe! For more BT Kingsley, follow him on social ...","{'default': {'url': 'https://i.ytimg.com/vi/5LV-Nn7N0mg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5LV-Nn7N0mg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5LV-Nn7N0mg/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-01T21:00:03Z,5LV-Nn7N0mg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5LV-Nn7N0mg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
31,2024-05-01T20:02:18Z,UCepJ2MwkHah89uXokQVgUrA,George The Poet Rejected MBE #Shorts #Poet,"George Mpanga, better known by his stage name George the Poet, is a UK-based African spoken-word artist, poet, rapper and ...","{'default': {'url': 'https://i.ytimg.com/vi/KlFkWgkQj1M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KlFkWgkQj1M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KlFkWgkQj1M/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-01T20:02:18Z,KlFkWgkQj1M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KlFkWgkQj1M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-05-01T20:00:07Z,UCKZGcrxRAhdUi58Mdr565mw,The Significance Of Names In Black Culture Embracing Identity And Belonging,africandiasporanewschannel #news #africa #stories.,"{'default': {'url': 'https://i.ytimg.com/vi/YfThNqSOIPM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YfThNqSOIPM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YfThNqSOIPM/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-01T20:00:07Z,YfThNqSOIPM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YfThNqSOIPM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
25,2024-05-01T19:53:52Z,UClwrpH_Np9zk8uMwnMwu8Nw,I Surprised The Jamaican Woman Who Washed My Feet With A Flight Ticket To Ghana!,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/1gWuczqWdhc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1gWuczqWdhc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1gWuczqWdhc/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-05-01T19:53:52Z,1gWuczqWdhc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1gWuczqWdhc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
29,2024-05-01T19:22:36Z,UCF71yDQwxfw0QcYb2JnkB5Q,The World’s Most Exotic Restaurant? #shorts #restaurant #travel,"Exploring the World's Most Secluded Restaurant: Nobu in Barbuda! 🏝️ Discover the beauty and exclusivity of Nobu, a unique ...","{'default': {'url': 'https://i.ytimg.com/vi/GtmzhRNaruY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GtmzhRNaruY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GtmzhRNaruY/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-01T19:22:36Z,GtmzhRNaruY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GtmzhRNaruY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
2,2024-05-01T19:06:53Z,UCjBw2SidW7wFElbmj9bgDjw,This expert backs Kevin Hart on Egypt 🤔 #blackegypt #ancientegypt #africanhistory,,"{'default': {'url': 'https://i.ytimg.com/vi/jsInxv1kLL8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jsInxv1kLL8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jsInxv1kLL8/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-05-01T19:06:53Z,jsInxv1kLL8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jsInxv1kLL8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
