,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
39,2024-07-08T01:40:17Z,UC2rmgVaijnf92nixlIZWGmg,If Nigeria Dies.....The Entire Continent Of Africa Dies,If Nigeria Dies.....The Entire Continent Of Africa Dies Please Subscribe Patreon: https://www.patreon.com/searchforuhuru ...,"{'default': {'url': 'https://i.ytimg.com/vi/RxVOytGE0N8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RxVOytGE0N8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RxVOytGE0N8/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-07-08T01:40:17Z,RxVOytGE0N8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RxVOytGE0N8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
19,2024-07-08T01:00:19Z,UCRVsqvXIdgyPVS-a6fGa1lA,Do Nice Guys Finish Last? The Truth Unveiled in Relationships &amp; Social Media,"In this episode of ""Black Out with Ian & Rashad,"" Ian Dunlap and Rashad Bilal dive deep into the age-old question: ""Do nice guys ...","{'default': {'url': 'https://i.ytimg.com/vi/SE7VjfQhoEI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SE7VjfQhoEI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SE7VjfQhoEI/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-07-08T01:00:19Z,SE7VjfQhoEI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SE7VjfQhoEI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
6,2024-07-08T00:31:41Z,UCJa58Tf70HC5q2oQDNBrJ2g,shaping the diaspora culture through stories,,"{'default': {'url': 'https://i.ytimg.com/vi/LSz_YIofa0I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LSz_YIofa0I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LSz_YIofa0I/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora Storytelling,none,2024-07-08T00:31:41Z,LSz_YIofa0I,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LSz_YIofa0I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
14,2024-07-07T23:43:53Z,UCiinSjWS3E0vtAa3DCvp7iA,Huge crowds in Paris celebrate the victory of the leftist coalition in National Assembly elections.,,"{'default': {'url': 'https://i.ytimg.com/vi/OgjqbWWkrqg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OgjqbWWkrqg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OgjqbWWkrqg/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-07-07T23:43:53Z,OgjqbWWkrqg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OgjqbWWkrqg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2024-07-07T23:00:19Z,UCwbP4USYrniJGROwQNiwH-Q,A Stingy Rich Man Is Worse Than A Broke Man #manospheredaily #redpill,Book Your 1-On-1 60-Minute Advice Consultations Here: https://calendly.com/deedeewoods4real Join My Patreon Here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/Ww9e7X43iTI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ww9e7X43iTI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ww9e7X43iTI/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2024-07-07T23:00:19Z,Ww9e7X43iTI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ww9e7X43iTI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
45,2024-07-07T22:36:17Z,UCLjzzg-cFWpEEjnWCOpXp3Q,Chairman Omali Yeshitela details the Uhuru Movement’s solidarity work in Nicaragua,,"{'default': {'url': 'https://i.ytimg.com/vi/VbuN4h-dycc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VbuN4h-dycc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VbuN4h-dycc/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2024-07-07T22:36:17Z,VbuN4h-dycc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VbuN4h-dycc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
44,2024-07-07T22:30:39Z,UC4m46pCBkMEyy8gk26WKqbA,Trae Tha Truth | DreamVille Festival | Season 003 | Episode 11,Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/xLW0d76fL4A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xLW0d76fL4A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xLW0d76fL4A/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-07-07T22:30:39Z,xLW0d76fL4A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xLW0d76fL4A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-07-07T22:30:02Z,UCKZGcrxRAhdUi58Mdr565mw,4 Suspects Charged After Trying To Smuggle $500K Worth Of Gold Out Of Guyana,Shermaine Williams reports on 4 suspects who were charged with gold smuggling in Guyana.,"{'default': {'url': 'https://i.ytimg.com/vi/OSgZpG3nMNE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OSgZpG3nMNE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OSgZpG3nMNE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-07-07T22:30:02Z,OSgZpG3nMNE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OSgZpG3nMNE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
25,2024-07-07T19:53:09Z,UCi2uaWdy6OTf4Ty7DVC_7lw,SUPRISING A SUBSCRIBER WITH a DREAM FLIGHT TICKET  || iam_marwa,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video. PayPal ...","{'default': {'url': 'https://i.ytimg.com/vi/683pTBFKvIg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/683pTBFKvIg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/683pTBFKvIg/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-07-07T19:53:09Z,683pTBFKvIg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/683pTBFKvIg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
30,2024-07-07T18:56:43Z,UCKLSjhp6XZUEYDT1DMcrj8w,Capt. Traore Playing football! Enjoy this video,"Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/V4gr8w2kQGU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V4gr8w2kQGU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V4gr8w2kQGU/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-07-07T18:56:43Z,V4gr8w2kQGU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/V4gr8w2kQGU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
16,2024-07-07T18:41:50Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Everyone Can&#39;t Go To Heaven - @therealjjfromthesipp - Chocolate Sundaes Standup Comedy #shorts,,"{'default': {'url': 'https://i.ytimg.com/vi/fALMROmfJNE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fALMROmfJNE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fALMROmfJNE/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-07-07T18:41:50Z,fALMROmfJNE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fALMROmfJNE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
13,2024-07-07T18:00:06Z,UCIxrFTHZybtTgq8X7itOAkQ,My First Time In Dominican Republic But Is It Worth Visiting!!! ( The Dominican Experience!!! ),dominicanrepublic #visitdominicanrepublic #travelvlog Experience the vibrant culture and stunning landscapes of the Dominican ...,"{'default': {'url': 'https://i.ytimg.com/vi/QaxExNkfnYk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QaxExNkfnYk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QaxExNkfnYk/hqdefault.jpg', 'width': 480, 'height': 360}}",Blackman Da Traveller,none,2024-07-07T18:00:06Z,QaxExNkfnYk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QaxExNkfnYk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
0,2024-07-07T16:23:17Z,UCG7uFJVZsxQRwDssom9Pavw,"Burkina Faso, Mali, Niger Sign Unity Confederation Treaty in AES 1st Summit","Burkina Faso, Mali and Niger military leaders signed a confederation treaty that aims to strengthen a mutual defence pact at the ...","{'default': {'url': 'https://i.ytimg.com/vi/H4wQTdL2BD8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/H4wQTdL2BD8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/H4wQTdL2BD8/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-07-07T16:23:17Z,H4wQTdL2BD8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/H4wQTdL2BD8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
4,2024-07-07T16:00:20Z,UCJmmxwdAsR7lD8fBA_qbEMw,Sudan War: How Two Generals Destroyed Their Country,"Since April 15, 2023, Sudan has been engulfed in a civil war between the nation's military, the Sudanese Armed Forces (SAF), ...","{'default': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-07-07T16:00:20Z,Dcm_k8Vooc8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Dcm_k8Vooc8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
34,2024-07-07T15:00:15Z,UCrPq2ekHx2vZtuyG3wUx0_g,How Leopold Destroyed The Congo,,"{'default': {'url': 'https://i.ytimg.com/vi/KclVF35aRNA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KclVF35aRNA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KclVF35aRNA/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-07-07T15:00:15Z,KclVF35aRNA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KclVF35aRNA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
47,2024-07-07T14:38:17Z,UC-4h1XQ47sf0vbFwJvuBhEA,Ghana&#39;s Vice President Calls for Mobile Money Interoperability Over Common African Currency,"Ghana's Vice President Calls for Mobile Money Interoperability Over Common African Currency - For years, Africa has toyed with ...","{'default': {'url': 'https://i.ytimg.com/vi/whKXauVIlQU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/whKXauVIlQU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/whKXauVIlQU/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-07-07T14:38:17Z,whKXauVIlQU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/whKXauVIlQU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
27,2024-07-07T13:32:11Z,UC__wkIWEfbnTAYVT8j6gfPg,@metatronyt vs Know Thyself Debate pt 3: Egypt vs Kemet #blackegypt #Kemet #Nubia #Punt,,"{'default': {'url': 'https://i.ytimg.com/vi/HlDezgLhJec/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HlDezgLhJec/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HlDezgLhJec/hqdefault.jpg', 'width': 480, 'height': 360}}",Know Thyself,none,2024-07-07T13:32:11Z,HlDezgLhJec,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HlDezgLhJec"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
11,2024-07-07T13:00:52Z,UCTNr0N__QwstBhgCtvQcjhA,Jasmine Crockett: DEI vs. Project 2025,In today's video we're exploring a critical discussion led by Jasmine Crockett. She passionately addresses the contrasts between ...,"{'default': {'url': 'https://i.ytimg.com/vi/uO1lpIoWQAI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uO1lpIoWQAI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uO1lpIoWQAI/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2024-07-07T13:00:52Z,uO1lpIoWQAI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uO1lpIoWQAI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
24,2024-07-07T12:51:59Z,UCwZ2vurIl_X8rv0Dv4mu12A,#WATCH Full reasoning with Dr.Umar NOW as an #ineverknewtv #youtube MEMBER,,"{'default': {'url': 'https://i.ytimg.com/vi/x3a9qbNiFDY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x3a9qbNiFDY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x3a9qbNiFDY/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-07-07T12:51:59Z,x3a9qbNiFDY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x3a9qbNiFDY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
