,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
53,2024-05-28T03:19:31Z,UCIwGnOXoSXEI7Tooz3iKq5w,Ancient Egyptian Boxing,,"{'default': {'url': 'https://i.ytimg.com/vi/yN1J0LxmwBg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yN1J0LxmwBg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yN1J0LxmwBg/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-05-28T03:19:31Z,yN1J0LxmwBg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yN1J0LxmwBg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-05-28T02:11:17Z,UCRVsqvXIdgyPVS-a6fGa1lA,"NVIDIA&#39;s Stock Split: When Should You Buy, Other A.I. Stocks, &amp; The Inner Workings of the Treasury",Join us for an insightful Market Mondays discussion as we tackle some of the most pressing questions in the financial world today.,"{'default': {'url': 'https://i.ytimg.com/vi/CPMV0mv4xt8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CPMV0mv4xt8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CPMV0mv4xt8/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-28T02:11:17Z,CPMV0mv4xt8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CPMV0mv4xt8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
5,2024-05-28T01:02:16Z,UCKZGcrxRAhdUi58Mdr565mw,Why Some Black Americans Want To Be Told  &quot;Who To Vote For&quot;,Phillip Scott reports on many in our community who want someone to tell them who to vote for instead of making up their own ...,"{'default': {'url': 'https://i.ytimg.com/vi/oDhvC-w1v4o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oDhvC-w1v4o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oDhvC-w1v4o/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-28T01:02:16Z,oDhvC-w1v4o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oDhvC-w1v4o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
17,2024-05-28T00:52:11Z,UCABZ7Z6SBTp4IsARDceOq7w,Mark Curry Finally Expresses Why &#39;Hanging With Mr. Cooper&#39; Ended: &quot;What More?&quot; - CH News Show,"https://hypersclub.com/ - Mark Curry who currently is on tour with Katt Williams along with his own shows across the country, ...","{'default': {'url': 'https://i.ytimg.com/vi/ELc1Jwwoqa8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ELc1Jwwoqa8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ELc1Jwwoqa8/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-28T00:52:11Z,ELc1Jwwoqa8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ELc1Jwwoqa8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
34,2024-05-28T00:34:24Z,UCrPq2ekHx2vZtuyG3wUx0_g,Black People Chose To Be Last | Thomas Sowell Breakdown Clip,OTSOG Book Review List link: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us ...,"{'default': {'url': 'https://i.ytimg.com/vi/22paT3J2DWA/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/22paT3J2DWA/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/22paT3J2DWA/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-05-28T00:34:24Z,22paT3J2DWA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/22paT3J2DWA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
6,2024-05-27T22:00:03Z,UCJa58Tf70HC5q2oQDNBrJ2g,5 Key Self-Improvement Lessons From Marcus Garvey - Learning From The Masters,"Born August 17, 1887, in St. Ann's Bay, Jamaica, and died June 10, 1940, in London, England, Marcus Garvey was a charismatic ...","{'default': {'url': 'https://i.ytimg.com/vi/73tjgYAwVt0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/73tjgYAwVt0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/73tjgYAwVt0/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs - From The Masters,none,2024-05-27T22:00:03Z,73tjgYAwVt0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/73tjgYAwVt0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
16,2024-05-27T21:00:17Z,UCv8G-xZ_BBGufjbN6jbvLMQ,The Bus Is An Insane Aslyum - Comedian Frantz Casseus - Chocolate Sundaes Standup Comedy,The bus is just a moving moving psychiatric clinic. For more of Frantz Casseus follow him on social media: @casseus283 ...,"{'default': {'url': 'https://i.ytimg.com/vi/ZXWXuTPqJ04/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZXWXuTPqJ04/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZXWXuTPqJ04/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-27T21:00:17Z,ZXWXuTPqJ04,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZXWXuTPqJ04"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
20,2024-05-27T20:27:51Z,UCF-A_4x9-bLrxXrmgBOWuJA,EFF DOCUMENTARY: THE CLARION CALL,,"{'default': {'url': 'https://i.ytimg.com/vi/HHG060BP710/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HHG060BP710/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HHG060BP710/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-27T20:27:51Z,HHG060BP710,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HHG060BP710"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
25,2024-05-27T18:46:52Z,UCi2uaWdy6OTf4Ty7DVC_7lw,ARE ZAMBIA ROADS BETTER ? ONE WAY TO LIVINGSTONE !!!,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video Where WE VISITED MY ...","{'default': {'url': 'https://i.ytimg.com/vi/4OJ98L2gVp0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4OJ98L2gVp0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4OJ98L2gVp0/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-05-27T18:46:52Z,4OJ98L2gVp0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4OJ98L2gVp0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
48,2024-05-27T18:38:48Z,UC-4h1XQ47sf0vbFwJvuBhEA,Kenya&#39;s Ruto silences CNN&#39;s Richard Quest attempted to pin him down to choose between the US &amp; China,richard quest william ruto interview - Kenya's Ruto silences CNN's Richard Quest attempted to pin him down to choose between ...,"{'default': {'url': 'https://i.ytimg.com/vi/o54fp_5jdpw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/o54fp_5jdpw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/o54fp_5jdpw/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-27T18:38:48Z,o54fp_5jdpw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/o54fp_5jdpw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
