,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
5,2024-06-04T01:15:14Z,UCKZGcrxRAhdUi58Mdr565mw,Black Americans Were Forced To Work For Them Folks Or Face Jail Time,"Phillip Scott reports on a newspaper article from 10/2/1918 out of Greenville, South Carolina. Them folks were upset that Black ...","{'default': {'url': 'https://i.ytimg.com/vi/Lk37jXlnNnY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Lk37jXlnNnY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Lk37jXlnNnY/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-04T01:15:14Z,Lk37jXlnNnY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Lk37jXlnNnY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
7,2024-06-04T01:00:26Z,UCepJ2MwkHah89uXokQVgUrA,Three Million Sudanese Children Face Famine #Shorts #Sudan #Children,,"{'default': {'url': 'https://i.ytimg.com/vi/zwMRLwi774E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zwMRLwi774E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zwMRLwi774E/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-06-04T01:00:26Z,zwMRLwi774E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zwMRLwi774E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
17,2024-06-04T00:30:31Z,UCABZ7Z6SBTp4IsARDceOq7w,Camille Winbush Reacts To Losing Bernie Mac And Career After &#39;Bernie Mac Show&#39;: &quot;Wanted To Be Free&quot;,"https://hypersclub.com/ - For her first time interview with Comedy Hype, actress Camille Winbush stops by and finally share her ...","{'default': {'url': 'https://i.ytimg.com/vi/owC7jTbwz-g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/owC7jTbwz-g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/owC7jTbwz-g/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-06-04T00:30:31Z,owC7jTbwz-g,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/owC7jTbwz-g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
34,2024-06-03T23:16:04Z,UCrPq2ekHx2vZtuyG3wUx0_g,Slavery Gave Africans Skills | Flash Black History Breakdown Clip,OTSOG Book Review List link: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us ...,"{'default': {'url': 'https://i.ytimg.com/vi/dgk0rjGotQM/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dgk0rjGotQM/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dgk0rjGotQM/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-06-03T23:16:04Z,dgk0rjGotQM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dgk0rjGotQM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
18,2024-06-03T23:05:53Z,UCwbP4USYrniJGROwQNiwH-Q,PROGRAMMED 60-Year-Old Black Woman FINALLY WANTS A HUSBAND | Vivica A. Fox,Book Your 1-On-1 60-Minute Advice Consultations Here: https://calendly.com/deedeewoods4real Join My Patreon Here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/noEftiRHp3c/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/noEftiRHp3c/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/noEftiRHp3c/hqdefault_live.jpg', 'width': 480, 'height': 360}}",DeeDee,upcoming,2024-06-03T23:05:53Z,noEftiRHp3c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/noEftiRHp3c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
35,2024-06-03T22:01:36Z,UCMe6CgCi6TSZX1tUxuUvCGg,"FAROUK AL-WAHAB, Coming up Live Tonight on Pan-African Daily TV",What you need to know about SOUTH AFRICANS ELECTIONS 2024 and way forward. How does elections impact the socio ...,"{'default': {'url': 'https://i.ytimg.com/vi/f7zl83db9R8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/f7zl83db9R8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/f7zl83db9R8/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2024-06-03T22:01:36Z,f7zl83db9R8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/f7zl83db9R8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2024-06-03T22:00:21Z,UCRVsqvXIdgyPVS-a6fGa1lA,The Impact of Negative Political Ads: Voter Suppression and Election Campaigns,"Welcome back to another thought-provoking clip of Market Mondays, where we tackle crucial social and economic issues. Today ...","{'default': {'url': 'https://i.ytimg.com/vi/fmCVLtva_qA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fmCVLtva_qA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fmCVLtva_qA/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-03T22:00:21Z,fmCVLtva_qA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fmCVLtva_qA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
51,2024-06-03T21:45:06Z,UCXyHjFIKz9D8ofxObOuYBbg,I miss my depression [The Table Episode 7],blacklove #weneedtotalk To support our ministry: https://cash.app/$wnttalk Please SUBSCRIBE for more content!! Shot by: ...,"{'default': {'url': 'https://i.ytimg.com/vi/QeD-WoisFX0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QeD-WoisFX0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QeD-WoisFX0/hqdefault.jpg', 'width': 480, 'height': 360}}",WeNeedToTalk,none,2024-06-03T21:45:06Z,QeD-WoisFX0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QeD-WoisFX0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
39,2024-06-03T21:26:14Z,UC2rmgVaijnf92nixlIZWGmg,"The Museum of Black Civilizations in Dakar, Senegal. #senegal #africa #westafrica #culture",,"{'default': {'url': 'https://i.ytimg.com/vi/Kfrr6W2sXs0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Kfrr6W2sXs0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Kfrr6W2sXs0/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-06-03T21:26:14Z,Kfrr6W2sXs0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Kfrr6W2sXs0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
16,2024-06-03T21:00:37Z,UCv8G-xZ_BBGufjbN6jbvLMQ,I Nut Quick  - Comedian Mario Hodge - Chocolate Sundaes Standup Comedy,The older you get the faster you... For more of Mario Hodge follow him on social media: @comedianmariohodge Originally filmed ...,"{'default': {'url': 'https://i.ytimg.com/vi/t5CEbjBTH0Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t5CEbjBTH0Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t5CEbjBTH0Q/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-06-03T21:00:37Z,t5CEbjBTH0Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/t5CEbjBTH0Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
