,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
51,2024-06-26T01:25:03Z,UCXyHjFIKz9D8ofxObOuYBbg,"Maslow&#39;s Hierarchy of Needs, Brain Waves, &amp; Chakras Juxtaposed",WeNeedToTalk #BlackLove To support our ministry: https://cash.app/$wnttalk Please SUBSCRIBE for more content!,"{'default': {'url': 'https://i.ytimg.com/vi/DnWvRlbNdZ0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DnWvRlbNdZ0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DnWvRlbNdZ0/hqdefault.jpg', 'width': 480, 'height': 360}}",WeNeedToTalk,none,2024-06-26T01:25:03Z,DnWvRlbNdZ0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DnWvRlbNdZ0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
44,2024-06-26T01:23:36Z,UC4m46pCBkMEyy8gk26WKqbA,My Scent - A - Ments | Justin Whitehead Ft Scotty ATL | Episode 002,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/k4FgyLtyvv0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k4FgyLtyvv0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k4FgyLtyvv0/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-06-26T01:23:36Z,k4FgyLtyvv0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/k4FgyLtyvv0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-06-26T01:19:37Z,UCKZGcrxRAhdUi58Mdr565mw,Black FedEx Driver Proves How Corporate America Assists In Helping Anti-Black Racism Be Coddled,"Phillip Scott reports on a Black FedEx driver who can't go to certain areas for fear of her safety due to her race, instead of the ...","{'default': {'url': 'https://i.ytimg.com/vi/DVsZI7DXOdE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DVsZI7DXOdE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DVsZI7DXOdE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-26T01:19:37Z,DVsZI7DXOdE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DVsZI7DXOdE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
34,2024-06-26T01:11:47Z,UCrPq2ekHx2vZtuyG3wUx0_g,Love &amp; Racism Don&#39;t Mix | Muhammad Ali Breakdown Mix,The Blackman's Guide To Understanding The Blackwoman book link: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on ...,"{'default': {'url': 'https://i.ytimg.com/vi/drjGhdcgnuw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/drjGhdcgnuw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/drjGhdcgnuw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-06-26T01:11:47Z,drjGhdcgnuw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/drjGhdcgnuw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
17,2024-06-25T22:37:18Z,UCABZ7Z6SBTp4IsARDceOq7w,Chris Rock Reportedly Pissed At Will Smith For &#39;Bad Boys 4&#39; Slap Jokes - CH News Show,https://hypersclub.com/ - Chris Rock appears to be very upset at Will Smith for mocking their Oscar's slap in 'Bad Boys 4'.,"{'default': {'url': 'https://i.ytimg.com/vi/EiIvUvsDhcA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EiIvUvsDhcA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EiIvUvsDhcA/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-06-25T22:37:18Z,EiIvUvsDhcA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EiIvUvsDhcA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
0,2024-06-25T22:15:15Z,UCG7uFJVZsxQRwDssom9Pavw,Kenyans Storm Parliament to Protest Over IMF Tax Bill Set Parliament on Fire,Mass protest erupts over proposed IMF finance bill's tax measures impacting low-income citizens Kenyans Storm Parliament to ...,"{'default': {'url': 'https://i.ytimg.com/vi/TL8ZocKweCY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TL8ZocKweCY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TL8ZocKweCY/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-06-25T22:15:15Z,TL8ZocKweCY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TL8ZocKweCY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
6,2024-06-25T22:00:12Z,UCJa58Tf70HC5q2oQDNBrJ2g,Building The Diaspora Connection Through Generational Stories – The Diaspora Storytelling Series,One of the most effective ways to connect the hundreds of millions of African diasporas is storytelling and we need to be ...,"{'default': {'url': 'https://i.ytimg.com/vi/Ok66vibpXZI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ok66vibpXZI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ok66vibpXZI/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora Storytelling,none,2024-06-25T22:00:12Z,Ok66vibpXZI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ok66vibpXZI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
1,2024-06-25T20:39:25Z,UCTis64XH8HrxE7GhEkA6YmA,RONALDINHO BRAZIL DRAMA PART 2: REAL OR FAKE?! #copaamerica #brazil #brasil #ronaldinho,,"{'default': {'url': 'https://i.ytimg.com/vi/A8954Uqmyk0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A8954Uqmyk0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A8954Uqmyk0/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2024-06-25T20:39:25Z,A8954Uqmyk0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A8954Uqmyk0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
30,2024-06-25T20:26:32Z,UCKLSjhp6XZUEYDT1DMcrj8w,Update: The AES has taken “a path of no return. President GOITA in Burkina Faso,"The President of the Republic of Mali, Colonel Assimi Goïta affirmed Tuesday that his country, Burkina Faso and Niger, forming ...","{'default': {'url': 'https://i.ytimg.com/vi/7O0EVHCjEus/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7O0EVHCjEus/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7O0EVHCjEus/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-06-25T20:26:32Z,7O0EVHCjEus,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7O0EVHCjEus"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
28,2024-06-25T20:22:49Z,UCHbmePHjGH3pklvSla6szWw,They Did a Reconstruction of AMENHOTEP III - Does It Match What We Know?,"They Did a Reconstruction of AMENHOTEP III. In this video, we are going to see if this new reconstruction matches what we know ...","{'default': {'url': 'https://i.ytimg.com/vi/CDXpkxGbSaQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CDXpkxGbSaQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CDXpkxGbSaQ/hqdefault.jpg', 'width': 480, 'height': 360}}",KueliMika,none,2024-06-25T20:22:49Z,CDXpkxGbSaQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CDXpkxGbSaQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
