,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
36,2024-05-25T01:18:31Z,UCF71yDQwxfw0QcYb2JnkB5Q,Rwanda Bound! What should I do!?,shorts #travel.,"{'default': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-25T01:18:31Z,bIhnazD9HF4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bIhnazD9HF4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
37,2024-05-25T01:18:31Z,UCF71yDQwxfw0QcYb2JnkB5Q,Rwanda Bound! What should I do!?,shorts #travel.,"{'default': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bIhnazD9HF4/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-25T01:18:31Z,bIhnazD9HF4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bIhnazD9HF4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
17,2024-05-25T00:51:59Z,UCABZ7Z6SBTp4IsARDceOq7w,Why Black People Love Hennessy - Story You Should Know,https://hypersclub.com/ - Hennessey has become a brand of choice of over the years. In a new episode of A Story You Should ...,"{'default': {'url': 'https://i.ytimg.com/vi/WwWpfMZ9VYY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WwWpfMZ9VYY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WwWpfMZ9VYY/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-25T00:51:59Z,WwWpfMZ9VYY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WwWpfMZ9VYY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
21,2024-05-25T00:08:00Z,UCOhiR-6Y-MZtMERKRENrcRw,Poor whites in South Africa go after African American &quot;Go Back To America&quot;,Make Africa Great Again youtube channel: video 1: https://youtu.be/esala678fI0?si=fhPbPgQ5iRfpnOmL video 2: ...,"{'default': {'url': 'https://i.ytimg.com/vi/xLLcbA9OaQ8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xLLcbA9OaQ8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xLLcbA9OaQ8/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-05-25T00:08:00Z,xLLcbA9OaQ8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xLLcbA9OaQ8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
38,2024-05-24T23:42:57Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack Podcast Returns 5/25 Choose The Right Partner with Jason Clue and Mike D.,Tune in this Saturday May 25 at 7pm EDT/4pm Pacific as 21 Rules of Blackness author JASON CLUE returns to the podcast to ...,"{'default': {'url': 'https://i.ytimg.com/vi/REBlYNuvUKw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/REBlYNuvUKw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/REBlYNuvUKw/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-05-24T23:42:57Z,REBlYNuvUKw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/REBlYNuvUKw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
14,2024-05-24T22:32:42Z,UCiinSjWS3E0vtAa3DCvp7iA,People&#39;s Conference for Palestine | The War on Palestine,"The Palestinian people have experienced endless warfare for over a century, yet never before have Palestinians endured a ...","{'default': {'url': 'https://i.ytimg.com/vi/10bjt2G31ck/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/10bjt2G31ck/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/10bjt2G31ck/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-05-24T22:32:42Z,10bjt2G31ck,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/10bjt2G31ck"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
6,2024-05-24T22:00:29Z,UCJa58Tf70HC5q2oQDNBrJ2g,Five Profound Lessons You Can Learn From Solitude: Love Your Company And Treasure Your Lone Moments,Learning to be alone is not merely an exercise in self-sufficiency but a critical aspect of mental and emotional well-being.,"{'default': {'url': 'https://i.ytimg.com/vi/vFlqRwAFKb4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vFlqRwAFKb4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vFlqRwAFKb4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs - From The Masters,none,2024-05-24T22:00:29Z,vFlqRwAFKb4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vFlqRwAFKb4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-05-24T22:00:01Z,UCRVsqvXIdgyPVS-a6fGa1lA,Addressing Financial Literacy and Political Engagement,"In this clip of Market Mondays, Rashad Bilal discusses the importance of financial literacy and political engagement. Rashad ...","{'default': {'url': 'https://i.ytimg.com/vi/af8v0QjKFh0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/af8v0QjKFh0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/af8v0QjKFh0/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-24T22:00:01Z,af8v0QjKFh0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/af8v0QjKFh0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
16,2024-05-24T21:00:17Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Dads Shouldn’t Wear Hoochie Daddy Shorts - Comedian Sydney Castillo - Chocolate Sundaes CROWD WORK,"As a father, why can I see your thighs? For more of Sydney Castillo follow on social media: @sydneyisfunny Originally filmed ...","{'default': {'url': 'https://i.ytimg.com/vi/XbXyyUUTNrM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XbXyyUUTNrM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XbXyyUUTNrM/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-24T21:00:17Z,XbXyyUUTNrM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XbXyyUUTNrM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-05-24T20:00:30Z,UCKZGcrxRAhdUi58Mdr565mw,Racial Bias Exposed: White-Owned Firm Dismisses Black Employees Unjustly,"Naledi Mfoloe reports on how Black employees were unfairly dismissed, shedding light on systemic injustice and the urgent need ...","{'default': {'url': 'https://i.ytimg.com/vi/yV0rf2U5Oi4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yV0rf2U5Oi4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yV0rf2U5Oi4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-24T20:00:30Z,yV0rf2U5Oi4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yV0rf2U5Oi4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
48,2024-05-24T19:15:02Z,UC-4h1XQ47sf0vbFwJvuBhEA,Ruto lands $3.6 Billion nairobi mombasa highway project deal as Joe Biden praises his leadership,Ruto lands $3.6 Billion nairobi mombasa highway project deal as Joe Biden praises his leadership - Kenya's Highway Authority ...,"{'default': {'url': 'https://i.ytimg.com/vi/zcZLaJOeT-k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zcZLaJOeT-k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zcZLaJOeT-k/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-24T19:15:02Z,zcZLaJOeT-k,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zcZLaJOeT-k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
35,2024-05-24T18:56:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,HAPPY AFRICA LIBERATION DAY 2024,HONORING THE DAY OF FALLEN HEROS AND SHEROS OF AFRICA.,"{'default': {'url': 'https://i.ytimg.com/vi/oWsojMjl_44/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oWsojMjl_44/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oWsojMjl_44/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2024-05-24T18:56:09Z,oWsojMjl_44,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oWsojMjl_44"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-05-24T18:18:31Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,Forbidden Knowledge: Why The Ethiopian Bible Was Banned!,We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/95DFRcg-iNI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/95DFRcg-iNI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/95DFRcg-iNI/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2024-05-24T18:18:31Z,95DFRcg-iNI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/95DFRcg-iNI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
7,2024-05-24T18:16:30Z,UCepJ2MwkHah89uXokQVgUrA,Sudan: Where Is Our Fault In This War? #Shorts #Sudan #War #fyp,Here's a reminder that war is raging in Sudan and doing untold damage to civilians. Sudanese are furious with the two generals ...,"{'default': {'url': 'https://i.ytimg.com/vi/1ND0oL_Haq8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1ND0oL_Haq8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1ND0oL_Haq8/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-24T18:16:30Z,1ND0oL_Haq8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1ND0oL_Haq8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
34,2024-05-24T17:04:16Z,UCrPq2ekHx2vZtuyG3wUx0_g,Black Culture Ruined America | A Breakdown of Black Conservative Commentary,"Black conservatives believe that black culture ruined America, and the white media loves to expose it. Today we are breaking ...","{'default': {'url': 'https://i.ytimg.com/vi/yB6Prf8f4FY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yB6Prf8f4FY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yB6Prf8f4FY/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-05-24T17:04:16Z,yB6Prf8f4FY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yB6Prf8f4FY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
