,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
43,2026-04-20T02:00:45Z,UCwbP4USYrniJGROwQNiwH-Q,Modern Women Want RICH MEN After Giving Babies To BROKE MEN They Dont Want!,"Husband's NEW Singles ""I Get You"" "" GIRLY GIRL"" ""BROWN 2 BLUE"" Purchase HERE: ...","{'default': {'url': 'https://i.ytimg.com/vi/xdKgsCuzu9g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xdKgsCuzu9g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xdKgsCuzu9g/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDeesReactions,none,2026-04-20T02:00:45Z,xdKgsCuzu9g,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xdKgsCuzu9g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
23,2026-04-20T00:54:49Z,UCJa58Tf70HC5q2oQDNBrJ2g,Sickle Cell Warrior Shares Unseen Journey &amp; Inspiring Story #shorts,"For years, I hid my sickle cell trait. Now, I advocate for it. This is my story of embracing the warrior within and finding community.","{'default': {'url': 'https://i.ytimg.com/vi/1UPLbcO8mxw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1UPLbcO8mxw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1UPLbcO8mxw/hqdefault.jpg', 'width': 480, 'height': 360}}",Obehi Ewanfoh,none,2026-04-20T00:54:49Z,1UPLbcO8mxw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1UPLbcO8mxw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
37,2026-04-20T00:32:23Z,UCDsOKnUQnQek7-G7Xc5kB8Q,YOU HAVE TO WATCH WHAT YOU SAY NOW #socialproofpodcast,,"{'default': {'url': 'https://i.ytimg.com/vi/eJHJ2wTLq38/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eJHJ2wTLq38/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eJHJ2wTLq38/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2026-04-20T00:32:23Z,eJHJ2wTLq38,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eJHJ2wTLq38"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
11,2026-04-20T00:13:40Z,UCeUtB7lGgo5ZVIVzqELT-1A,"IRAN STRIKES SHIPS, LAWRENCE WILKERSON JOINS, KRYSTAL BALL vs. AOC, KASH OUTED, DEMS LEADERS EXPOSED",Website: https://sabbysabs.com/ Patreon: https://www.patreon.com/SabrinaSalvati PayPal: ...,"{'default': {'url': 'https://i.ytimg.com/vi/-YYZ66j6Nvw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-YYZ66j6Nvw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-YYZ66j6Nvw/hqdefault.jpg', 'width': 480, 'height': 360}}",Sabby Sabs,none,2026-04-20T00:13:40Z,-YYZ66j6Nvw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-YYZ66j6Nvw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
52,2026-04-20T00:13:37Z,UCHVBLMcvOgDtFEF2bToQLqw,Lego true meaning,Lego true meaning.,"{'default': {'url': 'https://i.ytimg.com/vi/wE6v3YGMTuQ/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wE6v3YGMTuQ/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wE6v3YGMTuQ/hqdefault_live.jpg', 'width': 480, 'height': 360}}",We Woke Now,live,2026-04-20T00:13:37Z,wE6v3YGMTuQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wE6v3YGMTuQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
45,2026-04-20T00:11:01Z,UC4YZVeGnDXzEfjGcZG-d6oQ,"Take Me Down A Rabbithole Ep. 58 - Huntsville, the Tritone, Diwali, and more...",New to streaming or looking to level up? Check out StreamYard and get $10 discount!,"{'default': {'url': 'https://i.ytimg.com/vi/8Iy8dD5ENoA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8Iy8dD5ENoA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8Iy8dD5ENoA/hqdefault.jpg', 'width': 480, 'height': 360}}",meandepiphany,none,2026-04-20T00:11:01Z,8Iy8dD5ENoA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8Iy8dD5ENoA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
47,2026-04-20T00:00:11Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Dangerous NFL Drill: &quot;Bull In Ring&quot; | One54 Africa Podcast,"I couldn't move, I couldn't get up.” - Christian FULL EPISODE: https://www.youtube.com/watch?v=9-jIsGT55u8 #nfl ...","{'default': {'url': 'https://i.ytimg.com/vi/DFTePkRbIKg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DFTePkRbIKg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DFTePkRbIKg/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-04-20T00:00:11Z,DFTePkRbIKg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DFTePkRbIKg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
67,2026-04-19T22:56:42Z,UCAk5dFz-FOvYUIUFvWdbRJA,Y’all Want 6’5 But Can He Lead? #shorts,Be honest… are we choosing looks over stability? #Afronomics #DatingCulture #BlackWomen #RelationshipGoals #HotTake ...,"{'default': {'url': 'https://i.ytimg.com/vi/apyoz8n85Vs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/apyoz8n85Vs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/apyoz8n85Vs/hqdefault.jpg', 'width': 480, 'height': 360}}",Afronomics,none,2026-04-19T22:56:42Z,apyoz8n85Vs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/apyoz8n85Vs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
64,2026-04-19T22:08:45Z,UC2rmgVaijnf92nixlIZWGmg,Sierra Leone Citizenship For Black Americans: What To Know w/ Nakira G,"Thinking about reclaiming your roots? ✊   In this video, we break down Sierra Leone citizenship for Black Americans—what it ...","{'default': {'url': 'https://i.ytimg.com/vi/qg8dlddXE3A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qg8dlddXE3A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qg8dlddXE3A/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2026-04-19T22:08:45Z,qg8dlddXE3A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qg8dlddXE3A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
26,2026-04-19T22:01:03Z,UCC0XWOgSBcwNstXbPX2cbpg,WHlTE Man Attempt to HUMILlATE Black Americans and Got Schooled About Black History.,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com The biggest night in HoIIywood…","{'default': {'url': 'https://i.ytimg.com/vi/w8G3RMvUnYI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w8G3RMvUnYI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w8G3RMvUnYI/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-04-19T22:01:03Z,w8G3RMvUnYI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w8G3RMvUnYI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
