,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
47,2026-08-12T03:30:17Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Haiti Calls Fried Goat Tassot | One54 Africa Podcast,"If you really know about Haiti, the thing that's gonna pop up in your comments is tassot.” - Wyclef #wyclefjean #one54 #haiti #goat ...","{'default': {'url': 'https://i.ytimg.com/vi/24SXisBsMDY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/24SXisBsMDY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/24SXisBsMDY/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-08-12T03:30:17Z,24SXisBsMDY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/24SXisBsMDY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
11,2026-08-12T01:59:50Z,UCeUtB7lGgo5ZVIVzqELT-1A,"IRAN ANNOUNCEMENT, LAWRENCE WILKERSON JOINS, ELECTION NIGHT, MORNING JOE FAIL, ZOHRAN NEW WIN",Website: https://sabbysabs.com/ Patreon: https://www.patreon.com/SabrinaSalvati PayPal: ...,"{'default': {'url': 'https://i.ytimg.com/vi/DSd2neclSis/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DSd2neclSis/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DSd2neclSis/hqdefault.jpg', 'width': 480, 'height': 360}}",Sabby Sabs,none,2026-08-12T01:59:50Z,DSd2neclSis,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DSd2neclSis"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
74,2026-08-12T01:16:06Z,UCQQbETzZZ86V8gRV63IhRRQ,Flock Cameras Aren’t New,Flock's CEO said “humans make bad decisions.” Duh! That's exactly why giving thousands of people access to everybody else's ...,"{'default': {'url': 'https://i.ytimg.com/vi/pq4h2T2vMkY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pq4h2T2vMkY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pq4h2T2vMkY/hqdefault.jpg', 'width': 480, 'height': 360}}",Ashley B,none,2026-08-12T01:16:06Z,pq4h2T2vMkY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pq4h2T2vMkY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
1,2026-08-12T01:06:30Z,UCKZGcrxRAhdUi58Mdr565mw,White American Says The Anti-Black Racists Are Low Income &amp; Failures For This Reason,"African Diaspora News Channel, founded by Phillip Scott, is human-led, Black-centered media committed to speaking truth to ...","{'default': {'url': 'https://i.ytimg.com/vi/JoUgXBYZo2o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JoUgXBYZo2o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JoUgXBYZo2o/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2026-08-12T01:06:30Z,JoUgXBYZo2o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JoUgXBYZo2o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2026-08-12T01:00:06Z,UCLuYADJ6hESLHX87JnsGbjA,U sure that’s Usher?,Check out https://joshjohnsoncomedy.com/tour for dates and to sign up for the waitlist to be notified when I'm performing in your ...,"{'default': {'url': 'https://i.ytimg.com/vi/JIdXfOFUpRU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JIdXfOFUpRU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JIdXfOFUpRU/hqdefault.jpg', 'width': 480, 'height': 360}}",Josh Johnson,none,2026-08-12T01:00:06Z,JIdXfOFUpRU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JIdXfOFUpRU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
71,2026-08-11T23:42:52Z,UCQoxJOkwaCgyzQtiuAIDcuw,"Tacarra Williams on Rick Ross, Kevin Hart Roast, Black Women In Comedy, &amp; Teenage Motherhood",Download the PrizePicks app today and use code SHANNON to get $150 in lineups after you play your first $5 lineup!,"{'default': {'url': 'https://i.ytimg.com/vi/2GGzXOxThMI/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2GGzXOxThMI/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2GGzXOxThMI/hqdefault_live.jpg', 'width': 480, 'height': 360}}",Club Shay Shay,upcoming,2026-08-11T23:42:52Z,2GGzXOxThMI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2GGzXOxThMI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
3,2026-08-11T23:40:43Z,UCL0u5uz7KZ9q-pe-VC8TY-w,Huh? Erika Kirk Sits Down With A Trans-Loving Reporter. We Reveal The Moderator For Friday&#39;s Debate.,"People are deeply upset that we showed photos of ""Tyler Robinson"" that were not compressed, we will be announcing the ...","{'default': {'url': 'https://i.ytimg.com/vi/HGtMfbePDKk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HGtMfbePDKk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HGtMfbePDKk/hqdefault.jpg', 'width': 480, 'height': 360}}",Candace Owens,none,2026-08-11T23:40:43Z,HGtMfbePDKk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HGtMfbePDKk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
2,2026-08-11T23:30:58Z,UCiinSjWS3E0vtAa3DCvp7iA,Cuban president: Cuba is ‘a revolution that does not surrender!’,"Cuban president Miguel Díaz-Canel condemned imperialist efforts to sow chaos and division in the world, calling for the defense ...","{'default': {'url': 'https://i.ytimg.com/vi/Xp1w7i5ja6o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Xp1w7i5ja6o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Xp1w7i5ja6o/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2026-08-11T23:30:58Z,Xp1w7i5ja6o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Xp1w7i5ja6o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
26,2026-08-11T22:00:15Z,UCC0XWOgSBcwNstXbPX2cbpg,WHlTE Women EXP0SES Why They Prefer BLACK Men 0ver WHlTE Men!,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com Why do people date outside their race?","{'default': {'url': 'https://i.ytimg.com/vi/RdfRK4gu1Ac/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RdfRK4gu1Ac/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RdfRK4gu1Ac/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-08-11T22:00:15Z,RdfRK4gu1Ac,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RdfRK4gu1Ac"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
14,2026-08-11T21:56:55Z,UCehBVAPy-bxmnbNARF-_tvA,"The Hidden Loan Destroying Small Businesses With 2,900% Interest","Loan sharks found a loophole that lets them charge small businesses nearly 3000% interest, and it's driving people into ...","{'default': {'url': 'https://i.ytimg.com/vi/9aa4FB4AQzI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9aa4FB4AQzI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9aa4FB4AQzI/hqdefault.jpg', 'width': 480, 'height': 360}}",More Perfect Union,none,2026-08-11T21:56:55Z,9aa4FB4AQzI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9aa4FB4AQzI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
