,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
19,2024-06-25T02:19:32Z,UCRVsqvXIdgyPVS-a6fGa1lA,"How to Beat the Market: Right Price to Buy NVIDIA, Next Market Crash, &amp; Buffett&#39;s New Stock Pick","In this episode of Market Mondays, we dive into several pressing financial topics: 1. **U.S. National Debt**: With the national debt ...","{'default': {'url': 'https://i.ytimg.com/vi/C7njaXhq8xQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/C7njaXhq8xQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/C7njaXhq8xQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-25T02:19:32Z,C7njaXhq8xQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/C7njaXhq8xQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
5,2024-06-25T01:04:47Z,UCKZGcrxRAhdUi58Mdr565mw,"African Woman Says She Comes To Other Countries To Take, Thanks Joe Biden For Making Migrants 1st",Phillip Scott reports on an African woman who said the quiet part out loud about the attitudes of most immigrants to the US.,"{'default': {'url': 'https://i.ytimg.com/vi/iZcjuE6JIio/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iZcjuE6JIio/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iZcjuE6JIio/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-25T01:04:47Z,iZcjuE6JIio,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iZcjuE6JIio"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
40,2024-06-25T00:58:19Z,UCDsOKnUQnQek7-G7Xc5kB8Q,The Morning Meetup is FREE all week!,Join our community all week for FREE!! 6.24.24 - 6.28.24 https://www.themorningmeetup.com/,"{'default': {'url': 'https://i.ytimg.com/vi/VDFYgGDjDBY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VDFYgGDjDBY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VDFYgGDjDBY/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-06-25T00:58:19Z,VDFYgGDjDBY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VDFYgGDjDBY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
1,2024-06-25T00:41:58Z,UCTis64XH8HrxE7GhEkA6YmA,"COPA AMERICA GROUP C PREDICTIONS, HOW WE DOING SO FAR",,"{'default': {'url': 'https://i.ytimg.com/vi/P94FrlpRHUc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P94FrlpRHUc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P94FrlpRHUc/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2024-06-25T00:41:58Z,P94FrlpRHUc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P94FrlpRHUc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
39,2024-06-24T23:54:40Z,UC2rmgVaijnf92nixlIZWGmg,Pan African Intellectuals Failing To Address The Real Issues....A Response,Pan African Intellectuals Failing To Address The Real Issues....A Response Cash App: $amirdynast Please Subscribe Patreon: ...,"{'default': {'url': 'https://i.ytimg.com/vi/P-GFO4XtMPs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P-GFO4XtMPs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P-GFO4XtMPs/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-06-24T23:54:40Z,P-GFO4XtMPs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P-GFO4XtMPs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
14,2024-06-24T23:36:31Z,UCiinSjWS3E0vtAa3DCvp7iA,Pro-Israel Violence Exposed at LA Protest for Palestine.,Biden has slandered a protest in Los Angeles as “violent” and “anti-Semitic”. But video shows the pro-Israel side was extremely ...,"{'default': {'url': 'https://i.ytimg.com/vi/OxGqKznkEWY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OxGqKznkEWY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OxGqKznkEWY/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-06-24T23:36:31Z,OxGqKznkEWY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OxGqKznkEWY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
34,2024-06-24T21:52:06Z,UCrPq2ekHx2vZtuyG3wUx0_g,"White Power , Black Sellouts, &amp; Green Money | Tiffany Henyard Breakdown Clip",OTSOG Book Review List link: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us ...,"{'default': {'url': 'https://i.ytimg.com/vi/3P0f2RdAWXk/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3P0f2RdAWXk/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3P0f2RdAWXk/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-06-24T21:52:06Z,3P0f2RdAWXk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3P0f2RdAWXk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
30,2024-06-24T21:20:58Z,UCKLSjhp6XZUEYDT1DMcrj8w,"Julius Malema on Kenyans Protecting Shocks President Ruto on IMF &amp; WB, betraying the Youth","Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/g6tkUcJ8fkQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/g6tkUcJ8fkQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/g6tkUcJ8fkQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-06-24T21:20:58Z,g6tkUcJ8fkQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/g6tkUcJ8fkQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-06-24T19:34:18Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,Asians Have Taken Black Hatred To Another Level,We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/9VWCPgZbt0U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9VWCPgZbt0U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9VWCPgZbt0U/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2024-06-24T19:34:18Z,9VWCPgZbt0U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9VWCPgZbt0U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
7,2024-06-24T19:30:43Z,UCepJ2MwkHah89uXokQVgUrA,Chomsky Questions U.S. Hypocrisy On Israel #Shorts #Israel #GeoPolitics #Hypocrisy,Noam Chomsky's incisive commentary often sheds light on geopolitical hypocrisies. In this 2002 interview with Evan Solomon on ...,"{'default': {'url': 'https://i.ytimg.com/vi/dheIw3CvhIg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dheIw3CvhIg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dheIw3CvhIg/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-06-24T19:30:43Z,dheIw3CvhIg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dheIw3CvhIg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
