,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
6,2024-05-12T23:45:08Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Inner Demons and Outer Beauty; Parasites, Skin Health, Diets, Fasting with 19Keys Ft Natalya King","""19 Minutes with 19Keys"" isn't just a podcast; it's a high-intensity journey into the minds of movers and shakers. Hosted by 19Keys ...","{'default': {'url': 'https://i.ytimg.com/vi/VhLTQO3iNRI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VhLTQO3iNRI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VhLTQO3iNRI/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-12T23:45:08Z,VhLTQO3iNRI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VhLTQO3iNRI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
18,2024-05-12T22:12:57Z,UCrPq2ekHx2vZtuyG3wUx0_g,The White vs Non-White War | Isis Papers Book Clip,Isis Papers book link: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us at ...,"{'default': {'url': 'https://i.ytimg.com/vi/Nw3Y8F_Ldq0/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Nw3Y8F_Ldq0/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Nw3Y8F_Ldq0/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-05-12T22:12:57Z,Nw3Y8F_Ldq0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Nw3Y8F_Ldq0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
12,2024-05-12T19:45:07Z,UCKZGcrxRAhdUi58Mdr565mw,Gayton Mckenzie Says We Should Stop Blaming Apartheid For what Is Wrong With Our Country.,Reneilwe Morema reports on Gayton Mckenzie's outburst over Apartheid blame game at a media conference. Mckenzie sparked ...,"{'default': {'url': 'https://i.ytimg.com/vi/YuIcmeVACkU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YuIcmeVACkU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YuIcmeVACkU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-12T19:45:07Z,YuIcmeVACkU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YuIcmeVACkU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
16,2024-05-12T18:27:34Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack One is live! | Happy Mothers Day,Just hanging out during Celtics Cavs. Ask Me Anything CashApp $Reelblack.,"{'default': {'url': 'https://i.ytimg.com/vi/SHGTCq3Xugc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SHGTCq3Xugc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SHGTCq3Xugc/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-05-12T18:27:34Z,SHGTCq3Xugc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SHGTCq3Xugc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
25,2024-05-12T17:36:39Z,UClwrpH_Np9zk8uMwnMwu8Nw,"How A Gambian Carpenter is Building 20,000 Affordable Homes In Nigeria!",The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w-g37UGRsBE/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-05-12T17:36:39Z,w-g37UGRsBE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w-g37UGRsBE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
8,2024-05-12T17:00:50Z,UCKLSjhp6XZUEYDT1DMcrj8w,"The WeST under PANICK as Africans Awakening, No one will show you this wealth in Africa","Please SUBSCRIBE, LIKE, COMMENT and Share, Thank for Watching #Love #Peace #AfricanSolutions.","{'default': {'url': 'https://i.ytimg.com/vi/wHHnXkI2_8M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wHHnXkI2_8M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wHHnXkI2_8M/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-05-12T17:00:50Z,wHHnXkI2_8M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wHHnXkI2_8M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
28,2024-05-12T16:26:13Z,UCF-A_4x9-bLrxXrmgBOWuJA,President @Julius_S_Malema Addresses the EFF Community meeting in JOHN TAOLO GAETSEWE.,,"{'default': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LNX_pPhDD1o/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-12T16:26:13Z,LNX_pPhDD1o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LNX_pPhDD1o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
31,2024-05-12T16:05:34Z,UCepJ2MwkHah89uXokQVgUrA,Tour Of Haiti Heroes #Shorts #Haiti #History #Heroes,"We thought we'd treat you to a quiet corner of Ecuador and slice of Haitian history. This video shows Republic of Haiti Square, ...","{'default': {'url': 'https://i.ytimg.com/vi/WKzPqkrft5E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WKzPqkrft5E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WKzPqkrft5E/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-12T16:05:34Z,WKzPqkrft5E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WKzPqkrft5E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
7,2024-05-12T16:00:35Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Is She Qualified To Give Relationship Advice? - Social Proof Hot Seat #46,GRAB YOUR 🎟️ to Podcast Summit '24 https://www.podcastsummit.com Use code ...,"{'default': {'url': 'https://i.ytimg.com/vi/i70WgWffT3U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i70WgWffT3U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i70WgWffT3U/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-05-12T16:00:35Z,i70WgWffT3U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i70WgWffT3U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
2,2024-05-12T15:33:40Z,UCjBw2SidW7wFElbmj9bgDjw,The Spooky truth about Tuts RED eyes 👀🤩👁  #tutankhamun #ancientegypt #africa,"Did you know in the most of the lifesized portraits of Tutankhamen, not only are his pupils jet black, but the sclera (or whites of his ...","{'default': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jjzoO7beg_E/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-05-12T15:33:40Z,jjzoO7beg_E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jjzoO7beg_E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
27,2024-05-12T15:00:15Z,UCwZ2vurIl_X8rv0Dv4mu12A,"Prof. James Small On Trump Re-Election And Says, &quot;America Has Assassinated More Presidents Than....&quot;",Watch the full interview with Prof. James Small NOW as an 'I Never Knew Tv' YouTube Member ...,"{'default': {'url': 'https://i.ytimg.com/vi/JrnZQMgUpFY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JrnZQMgUpFY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JrnZQMgUpFY/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-05-12T15:00:15Z,JrnZQMgUpFY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JrnZQMgUpFY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
20,2024-05-12T13:15:07Z,UCi2uaWdy6OTf4Ty7DVC_7lw,ARRIVING in DAR ES SALAAM from Zanzibar Tanzania !!!,"Hello family , welcome to my YouTube channel iam_marwa , Beautiful Day in Zanzibar Island Tanzania , Zanzibar is a Tanzanian ...","{'default': {'url': 'https://i.ytimg.com/vi/QdMbMc5C3xw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QdMbMc5C3xw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QdMbMc5C3xw/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-05-12T13:15:07Z,QdMbMc5C3xw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QdMbMc5C3xw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
30,2024-05-12T00:03:29Z,UCOhiR-6Y-MZtMERKRENrcRw,"Rabbi explains a fake Israeli Nation, language, identity theft from Zionists.",Video from youtube: The Palestine Pod. Full video https://www.youtube.com/watch?v=eye3eOaBGrw This channel is to bring the ...,"{'default': {'url': 'https://i.ytimg.com/vi/JIlSHx8tgRQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JIlSHx8tgRQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JIlSHx8tgRQ/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-05-12T00:03:29Z,JIlSHx8tgRQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JIlSHx8tgRQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
32,2024-05-11T20:39:41Z,UC4m46pCBkMEyy8gk26WKqbA,Broken Play | Navv Greene Ft Eddie Valero | S02 | | EP28 | 05.11.24,THIS WEEK ON BROKEN PLAY: Buzzing Memphis rapper Eddie Valero stops by to kick it with Navv and Marcel. From Ja Morant ...,"{'default': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bbdIvBmsHb4/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-11T20:39:41Z,bbdIvBmsHb4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bbdIvBmsHb4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
