,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
31,2024-02-25T03:00:18Z,UCepJ2MwkHah89uXokQVgUrA,What Was Bob Marley Really Talking About? #Shorts,"Donisha Rita-Claire Prendergast, actress, model, dancer and poet, is Bob and Rita Marley's granddaughter. She spoke about the ...","{'default': {'url': 'https://i.ytimg.com/vi/_tjjgdrksok/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_tjjgdrksok/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_tjjgdrksok/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-02-25T03:00:18Z,_tjjgdrksok,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_tjjgdrksok"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
21,2024-02-25T01:41:14Z,UC2rmgVaijnf92nixlIZWGmg,Make The Village Great Again. #africa #voodoo #village #westafrica #africa #culture #benin #cotonou,Cash App: $amirdynast Patreon: https://www.patreon.com/searchforuhuru Instagram: Princedynastamir instagram: ...,"{'default': {'url': 'https://i.ytimg.com/vi/qCN3LBrkQq8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qCN3LBrkQq8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qCN3LBrkQq8/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-02-25T01:41:14Z,qCN3LBrkQq8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qCN3LBrkQq8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
6,2024-02-25T00:00:29Z,UCRVsqvXIdgyPVS-a6fGa1lA,Unconventional Marketing Tactics: Ericka Pittman&#39;s Success in Navigating Legal Nuances and Policy,"Join us as we sit down with Ericka Pittman, former CMO of Viola, and founder of personal consulting company, Epitome Solutions.","{'default': {'url': 'https://i.ytimg.com/vi/otdtEIwHH7c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/otdtEIwHH7c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/otdtEIwHH7c/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-02-25T00:00:29Z,otdtEIwHH7c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/otdtEIwHH7c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
32,2024-02-24T22:13:33Z,UC4m46pCBkMEyy8gk26WKqbA,Broken Play | Navv Greene Ft Van Lathan | S02 | Ep25 | 02.24.24,THIS WEEK ON BROKEN PLAY: We got special guest Van Lathan in the building with some highly credible takes on the state of ...,"{'default': {'url': 'https://i.ytimg.com/vi/Wpm8VUf-y1s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Wpm8VUf-y1s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Wpm8VUf-y1s/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-02-24T22:13:33Z,Wpm8VUf-y1s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Wpm8VUf-y1s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
12,2024-02-24T22:00:30Z,UCKZGcrxRAhdUi58Mdr565mw,Convicted Unaliver Thabo Bester Returned To South Africa After Escaping To Tanzania,Lerato Matji reports on the latest updates on Thabo Bester's case regarding his escape from prison.,"{'default': {'url': 'https://i.ytimg.com/vi/kccciBYQhbg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kccciBYQhbg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kccciBYQhbg/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-02-24T22:00:30Z,kccciBYQhbg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kccciBYQhbg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
7,2024-02-24T22:00:19Z,UCDsOKnUQnQek7-G7Xc5kB8Q,How To Network In A New City As An Entrepreneur - Donni Wiggins - Social Proof Podcast ep. 440,Watch Full Episode: https://youtu.be/Mh-T3IjnslE?si=Uhd_DfKoa4CS7eRh #entrepreneur #smallbusiness #podcast #howto In this ...,"{'default': {'url': 'https://i.ytimg.com/vi/uEUhq892JEI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uEUhq892JEI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uEUhq892JEI/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-02-24T22:00:19Z,uEUhq892JEI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uEUhq892JEI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
8,2024-02-24T20:12:03Z,UCKLSjhp6XZUEYDT1DMcrj8w,"ECOWAS has folded!! Sanctions lifted against Niger, Mali and Burkina Faso","ECOWAS (Economic Community of West African States) has lifted sanctions on Burkina Faso, Niger and Mali. The three countries ...","{'default': {'url': 'https://i.ytimg.com/vi/IXKBYHGKZnE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IXKBYHGKZnE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IXKBYHGKZnE/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-02-24T20:12:03Z,IXKBYHGKZnE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IXKBYHGKZnE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
20,2024-02-24T19:01:13Z,UCi2uaWdy6OTf4Ty7DVC_7lw,Should i Report This To The Police ?,"Hello family , welcome to my YouTube channel iam_marwa ,OUR 30 day Party Has Officially ENDED ,OUR DOOR ARE CLOSED ...","{'default': {'url': 'https://i.ytimg.com/vi/pBLggD_sZsk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pBLggD_sZsk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pBLggD_sZsk/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-02-24T19:01:13Z,pBLggD_sZsk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pBLggD_sZsk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
23,2024-02-24T19:00:07Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Bold Anti-War Statement That Sparked the FBI Raids,"The Hands Off Uhuru Fightback Coalition hosts a web event on the 2-year anniversary of the Russian/Ukraine war, ""The Bold ...","{'default': {'url': 'https://i.ytimg.com/vi/LYsRKfk7jYY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LYsRKfk7jYY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LYsRKfk7jYY/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2024-02-24T19:00:07Z,LYsRKfk7jYY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LYsRKfk7jYY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
19,2024-02-24T18:43:23Z,UCG7uFJVZsxQRwDssom9Pavw,Economists Explain Why The West is Responsible for the Ongoing Congo Genocide,World Famous Economist Professor Jeffrey Sachs Economists Explain Why The West is Responsible for the Ongoing Congo ...,"{'default': {'url': 'https://i.ytimg.com/vi/OPYc0mNbE5w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OPYc0mNbE5w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OPYc0mNbE5w/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-02-24T18:43:23Z,OPYc0mNbE5w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OPYc0mNbE5w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
