,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
25,2025-09-07T03:36:44Z,UCwZ2vurIl_X8rv0Dv4mu12A,If You Love Yourself #discipline #transmutation #boycewatkins #ineverknewtv,,"{'default': {'url': 'https://i.ytimg.com/vi/D-8NWncmt8U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D-8NWncmt8U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D-8NWncmt8U/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2025-09-07T03:36:44Z,D-8NWncmt8U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/D-8NWncmt8U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
38,2025-09-07T01:59:36Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack Live - Just Hanging Out (9/6/2025),"Reelblack Founder Mike D. is hanging out live on a Saturday night. Discussing current events, answering questions and watching ...","{'default': {'url': 'https://i.ytimg.com/vi/PsLhXLg8-c0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PsLhXLg8-c0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PsLhXLg8-c0/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2025-09-07T01:59:36Z,PsLhXLg8-c0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/PsLhXLg8-c0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
32,2025-09-07T01:05:21Z,UC4YZVeGnDXzEfjGcZG-d6oQ,Was Hampstead A Hoax,Ariana Grande has a new song that shares the same name of a so-called hoax that allegedly falsely implicated 175 people.,"{'default': {'url': 'https://i.ytimg.com/vi/9u0--zXCDBI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9u0--zXCDBI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9u0--zXCDBI/hqdefault.jpg', 'width': 480, 'height': 360}}",meandepiphany,none,2025-09-07T01:05:21Z,9u0--zXCDBI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9u0--zXCDBI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
19,2025-09-07T00:43:51Z,UCwbP4USYrniJGROwQNiwH-Q,African Immigrants Have Been EXPOSED For Their HATRED Towards BLACK AMERICANS!,African Immigrants Have Been EXPOSED For Their HATRED Towards BLACK AMERICANS! Order Merch Here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/2WPCZsmeqWQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2WPCZsmeqWQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2WPCZsmeqWQ/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-09-07T00:43:51Z,2WPCZsmeqWQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2WPCZsmeqWQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
35,2025-09-06T23:16:12Z,UCrPq2ekHx2vZtuyG3wUx0_g,Black Communities Are Being Poisoned | Featuring Dr. Bruce Strouble Jr.,,"{'default': {'url': 'https://i.ytimg.com/vi/gRaPizuNFo0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gRaPizuNFo0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gRaPizuNFo0/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,none,2025-09-06T23:16:12Z,gRaPizuNFo0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gRaPizuNFo0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
4,2025-09-06T23:13:02Z,UCKZGcrxRAhdUi58Mdr565mw,Chicago Mayor Johnson Pretends He&#39;s About That Street Life Over Trump Military Threat,Chicago Mayor Johnson Exposed: Playing Street Life While Selling Out Black Chicago | Vicki Dillard Reports Vicki Dillard ...,"{'default': {'url': 'https://i.ytimg.com/vi/haXPp7TYW4M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/haXPp7TYW4M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/haXPp7TYW4M/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-09-06T23:13:02Z,haXPp7TYW4M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/haXPp7TYW4M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
11,2025-09-06T22:30:03Z,UCTNr0N__QwstBhgCtvQcjhA,Black Women React to Tabitha Brown: Struggling Entrepreneurs &amp; the 9-to-5 Grind,"Join our channel to get access to perks: https://www.youtube.com/channel/UCTNr0N__QwstBhgCtvQcjhA/join Let's talk about it, ...","{'default': {'url': 'https://i.ytimg.com/vi/7wrWiCyggTY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7wrWiCyggTY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7wrWiCyggTY/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2025-09-06T22:30:03Z,7wrWiCyggTY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7wrWiCyggTY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
14,2025-09-06T21:49:54Z,UCiinSjWS3E0vtAa3DCvp7iA,"Hundreds march against Trump’s threats to crack down on Chicago, the country’s third largest city",,"{'default': {'url': 'https://i.ytimg.com/vi/SE4dDzR6EEI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SE4dDzR6EEI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SE4dDzR6EEI/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2025-09-06T21:49:54Z,SE4dDzR6EEI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SE4dDzR6EEI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
31,2025-09-06T20:47:48Z,UCKLSjhp6XZUEYDT1DMcrj8w,🔴 [LIVE]: African Union &amp; CARICOM Summit 2025 | Will Africa &amp; Caribbean Unite? 🌍🤝🌴,"The African Union – CARICOM Summit 2025 is here! For the first time in history, Africa and the Caribbean are sitting ...","{'default': {'url': 'https://i.ytimg.com/vi/MN2guTU_O28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MN2guTU_O28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MN2guTU_O28/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2025-09-06T20:47:48Z,MN2guTU_O28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MN2guTU_O28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
26,2025-09-06T20:46:26Z,UCi2uaWdy6OTf4Ty7DVC_7lw,"CHAOS OF JOY 😊 AS THE BIG House Opening PARTY KICKS OFF 🥳  , DAY 27  !!! (Kenya Africa )!!!","Hello family , welcome to my YouTube channel iam_marwa ,BIG SHOPPING DAY 23 !!! (Kenya Africa )!!! , BUILT in DAY 19 ...","{'default': {'url': 'https://i.ytimg.com/vi/edp32Xrk3yY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/edp32Xrk3yY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/edp32Xrk3yY/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2025-09-06T20:46:26Z,edp32Xrk3yY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/edp32Xrk3yY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
