,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
32,2024-04-27T00:15:25Z,UC4m46pCBkMEyy8gk26WKqbA,😂😂😂😂😂 who is moneybag mafia? He’s a wild man,,"{'default': {'url': 'https://i.ytimg.com/vi/i6ZAWgKcS2w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i6ZAWgKcS2w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i6ZAWgKcS2w/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-04-27T00:15:25Z,i6ZAWgKcS2w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i6ZAWgKcS2w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
16,2024-04-27T00:00:06Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack Founder Mike D. on the Floyd Marshall Jr. Podcast (2024) | Discussing Black Film,"For more great conversations with Floyd, please visit and subscribe to www.youtube.com/floydmarshalljr ***** Mike Dennis ...","{'default': {'url': 'https://i.ytimg.com/vi/rbn9kXoj1_8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rbn9kXoj1_8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rbn9kXoj1_8/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-04-27T00:00:06Z,rbn9kXoj1_8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rbn9kXoj1_8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
22,2024-04-26T22:25:36Z,UCJa58Tf70HC5q2oQDNBrJ2g,Diaspora literature reflects experience and struggles. #diaspora #litrature,,"{'default': {'url': 'https://i.ytimg.com/vi/7yh_Zs_k9MQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7yh_Zs_k9MQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7yh_Zs_k9MQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-04-26T22:25:36Z,7yh_Zs_k9MQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7yh_Zs_k9MQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
6,2024-04-26T22:00:26Z,UCRVsqvXIdgyPVS-a6fGa1lA,The Safest Investment Strategy in Changing Industries,"In this insightful clip of Market Mondays, Rashad Bilal dives into the dynamics of rapidly changing industries and how giants within ...","{'default': {'url': 'https://i.ytimg.com/vi/TO0C38VUOtc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TO0C38VUOtc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TO0C38VUOtc/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-04-26T22:00:26Z,TO0C38VUOtc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TO0C38VUOtc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
30,2024-04-26T21:07:57Z,UCOhiR-6Y-MZtMERKRENrcRw,American Missionary found not guilty in Liberia for trying to eliminate wife,"This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/hiUomS4O56c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hiUomS4O56c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hiUomS4O56c/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-04-26T21:07:57Z,hiUomS4O56c,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hiUomS4O56c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-04-26T21:00:29Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Women&#39;s Intuition Isn&#39;t Real - Comedian Mike E Winfield - Chocolate Sundaes Standup Comedy,"Stop accusing him, especially if you don't have proof! For more Mike E Winfield, follow him on social media: @mikeewinfield ...","{'default': {'url': 'https://i.ytimg.com/vi/vd1aJbUyLJA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vd1aJbUyLJA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vd1aJbUyLJA/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-04-26T21:00:29Z,vd1aJbUyLJA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vd1aJbUyLJA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
25,2024-04-26T20:04:45Z,UClwrpH_Np9zk8uMwnMwu8Nw,How A Nigerian Built Caribbean First Ever Heart Hospital In Jamaica,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/GzB_aVZD6SM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GzB_aVZD6SM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GzB_aVZD6SM/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-04-26T20:04:45Z,GzB_aVZD6SM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GzB_aVZD6SM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
11,2024-04-26T20:00:04Z,UC-4h1XQ47sf0vbFwJvuBhEA,DR Congo Accuses Apple Of Using &#39;Blood Minerals&#39; From War Zones,"DR Congo Accuses Apple Of Using 'Blood Minerals' From War Zones - A brewing controversy has enveloped tech giant Apple, ...","{'default': {'url': 'https://i.ytimg.com/vi/DVTNVwMkWBs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DVTNVwMkWBs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DVTNVwMkWBs/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-04-26T20:00:04Z,DVTNVwMkWBs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DVTNVwMkWBs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
21,2024-04-26T19:20:16Z,UC2rmgVaijnf92nixlIZWGmg,WHY ARE BLACK AMERICANS MORE DRAWN TO YORUBA CULTURE OVER IGBO CULTURE?,WHY ARE BLACK AMERICANS MORE DRAWN TO YORUBA CULTURE OVER IGBO CULTURE? searchforuhuru.com Cash ...,"{'default': {'url': 'https://i.ytimg.com/vi/Sx1J4ppwWHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Sx1J4ppwWHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Sx1J4ppwWHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-04-26T19:20:16Z,Sx1J4ppwWHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Sx1J4ppwWHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
12,2024-04-26T19:00:21Z,UCKZGcrxRAhdUi58Mdr565mw,Inequality Continues To Be Active In South Africa,Inge Stoffels reports on the inequality in South Africa and how we are continue seeing the effects of the system of apartheid today.,"{'default': {'url': 'https://i.ytimg.com/vi/TmZMHwj4Ap4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TmZMHwj4Ap4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TmZMHwj4Ap4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-04-26T19:00:21Z,TmZMHwj4Ap4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TmZMHwj4Ap4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
24,2024-04-26T18:00:24Z,UCJmmxwdAsR7lD8fBA_qbEMw,Why Samuel Doe Staged a Bloody Coup in 1980,"April 12th, 1980, stands as a significant turning point in Liberia's history, known as Africa's first republic. On this day, Master ...","{'default': {'url': 'https://i.ytimg.com/vi/W3JKC1iw5GU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W3JKC1iw5GU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W3JKC1iw5GU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-04-26T18:00:24Z,W3JKC1iw5GU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W3JKC1iw5GU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
