,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
12,2024-05-03T01:06:12Z,UCKZGcrxRAhdUi58Mdr565mw,"Super Mayor Tiffany Henyard Is The Target Of A Criminal Investigation, Feds Want Every Record",Phillip Scott reports on the Super Mayor Tiffany Henyard being in the crosshairs of an FBI criminal investigation after months of ...,"{'default': {'url': 'https://i.ytimg.com/vi/P_a5S12TVjk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P_a5S12TVjk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P_a5S12TVjk/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-03T01:06:12Z,P_a5S12TVjk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P_a5S12TVjk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
6,2024-05-03T00:00:22Z,UCRVsqvXIdgyPVS-a6fGa1lA,Navigating Jealousy and Staying Low-Key,"In this enlightening clip of 'Black Out with Ian & Rashad,' we are joined by the legendary Freeway Ricky Ross. Dive deep into a ...","{'default': {'url': 'https://i.ytimg.com/vi/qJGtG1KwRlM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qJGtG1KwRlM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qJGtG1KwRlM/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-03T00:00:22Z,qJGtG1KwRlM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qJGtG1KwRlM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
22,2024-05-02T23:20:58Z,UCJa58Tf70HC5q2oQDNBrJ2g,What are your values?,,"{'default': {'url': 'https://i.ytimg.com/vi/FQCdhpE7cSo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FQCdhpE7cSo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FQCdhpE7cSo/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-05-02T23:20:58Z,FQCdhpE7cSo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FQCdhpE7cSo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
29,2024-05-02T22:25:16Z,UCF71yDQwxfw0QcYb2JnkB5Q,Expat reactions 👀 #shorts #ghana,Dating Abroad: U.S. to Ghana Join us for the first installment of a captivating series where people share their travel ...,"{'default': {'url': 'https://i.ytimg.com/vi/hPHUgj2swGA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hPHUgj2swGA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hPHUgj2swGA/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-02T22:25:16Z,hPHUgj2swGA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hPHUgj2swGA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
21,2024-05-02T20:02:09Z,UC2rmgVaijnf92nixlIZWGmg,Nigeria Is The Epicenter Of Black Economic Power On The Planet...Here&#39;s Why,Nigeria Is The Epicenter Of Black Economic Power On The Planet...Here's Why Cash App: $amirdynast Please Subscribe ...,"{'default': {'url': 'https://i.ytimg.com/vi/GLVCwanF0eQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GLVCwanF0eQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GLVCwanF0eQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-05-02T20:02:09Z,GLVCwanF0eQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GLVCwanF0eQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
11,2024-05-02T19:26:21Z,UC-4h1XQ47sf0vbFwJvuBhEA,UK Auction Houses Remove African Skulls From Sale After Outcry,UK Auction Houses Remove African Skulls From Sale After Outcry - A disturbing revelation came to light a few days ago ...,"{'default': {'url': 'https://i.ytimg.com/vi/Ucbaa57Wi54/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ucbaa57Wi54/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ucbaa57Wi54/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-02T19:26:21Z,Ucbaa57Wi54,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ucbaa57Wi54"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
20,2024-05-02T18:55:36Z,UCi2uaWdy6OTf4Ty7DVC_7lw,Captain Rocio Diani Kenya Experience !!!,"Today we are traveling and we are in Mombasa Kenya , we are glad to be Hosted by the Hayce Residence, ...","{'default': {'url': 'https://i.ytimg.com/vi/TgIkpRYfN00/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TgIkpRYfN00/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TgIkpRYfN00/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-05-02T18:55:36Z,TgIkpRYfN00,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TgIkpRYfN00"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-05-02T17:00:09Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Black People Age Badly - Crowd Work - @BTKingsley5225  - Chocolate Sundaes Comedy #shorts,,"{'default': {'url': 'https://i.ytimg.com/vi/GAl4pKTTRx0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GAl4pKTTRx0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GAl4pKTTRx0/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-02T17:00:09Z,GAl4pKTTRx0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GAl4pKTTRx0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
18,2024-05-02T17:00:06Z,UCrPq2ekHx2vZtuyG3wUx0_g,Black People Have No Human Rights | Message To The Blackman In America Book Clip,cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us at www.ontheshoulders1.com or ...,"{'default': {'url': 'https://i.ytimg.com/vi/MJ_9m6vU11Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MJ_9m6vU11Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MJ_9m6vU11Q/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-05-02T17:00:06Z,MJ_9m6vU11Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MJ_9m6vU11Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
27,2024-05-02T16:17:07Z,UCwZ2vurIl_X8rv0Dv4mu12A,Kamu Janai On How Rastafari Reggae Music Has Gotten Watered Down And Why Artist Need To..,I Never Knew TV has collaborated with @thelionsvoicenetwork to bring authentic Ras Tafari and pan-African voices to our ever ...,"{'default': {'url': 'https://i.ytimg.com/vi/Sr-3tb-p2SQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Sr-3tb-p2SQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Sr-3tb-p2SQ/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-05-02T16:17:07Z,Sr-3tb-p2SQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Sr-3tb-p2SQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
