,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
31,2024-03-01T03:00:13Z,UCepJ2MwkHah89uXokQVgUrA,When Israel Rolled Out The Red Carpet For A Nazi Sympathizer #Shorts,Whenever anyone criticises Israel's atrocities they are swiftly labeled as anti-Semitic at best and a N*zi at worst. Even Nelson ...,"{'default': {'url': 'https://i.ytimg.com/vi/EtUGu8XdeJE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EtUGu8XdeJE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EtUGu8XdeJE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-03-01T03:00:13Z,EtUGu8XdeJE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EtUGu8XdeJE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
12,2024-03-01T02:10:04Z,UCKZGcrxRAhdUi58Mdr565mw,Master P &amp; Snoop Dogg Files Lawsuit After Claiming Walmart &amp; Post Kept Their Cereal From Shelves,Phillip Scott reports that Master P & Snoop Dogg filed a lawsuit against Walmart & Post for allegedly hiding their cereal from the ...,"{'default': {'url': 'https://i.ytimg.com/vi/0kAgUKZmz-Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0kAgUKZmz-Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0kAgUKZmz-Q/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-03-01T02:10:04Z,0kAgUKZmz-Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0kAgUKZmz-Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
21,2024-03-01T01:57:49Z,UC2rmgVaijnf92nixlIZWGmg,"@PassportStamp Dancing At Our Mende Reunion In Bo, Sierra Leone",Cash App: $amirdynast Patreon: https://www.patreon.com/searchforuhuru Instagram: Princedynastamir instagram: ...,"{'default': {'url': 'https://i.ytimg.com/vi/qeNF_6y6Jr0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qeNF_6y6Jr0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qeNF_6y6Jr0/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-03-01T01:57:49Z,qeNF_6y6Jr0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qeNF_6y6Jr0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
16,2024-03-01T01:30:09Z,UCPk29gUc_ltOGQ6f3Lh5kCg,John Henrik Clarke - Live In Chicago (1992) | Origin and Impact of White Racism,"John Henrik Clarke (born John Henry Clark; January 1, 1915 – July 16, 1998) was an African-American historian, professor, ...","{'default': {'url': 'https://i.ytimg.com/vi/xJ3js4xGHlg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xJ3js4xGHlg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xJ3js4xGHlg/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-03-01T01:30:09Z,xJ3js4xGHlg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xJ3js4xGHlg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
6,2024-03-01T01:15:32Z,UCRVsqvXIdgyPVS-a6fGa1lA,"The Sybil’s: Ancient prophetess Oracles , Vatican secrets, divine intuition, Ft. Vicki x 19keys","Vicki Dillard, a former inmate turned activist and inspirational speaker/singer, founded On Purpose Global Agency to support the ...","{'default': {'url': 'https://i.ytimg.com/vi/kp2PyHNqZkE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kp2PyHNqZkE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kp2PyHNqZkE/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-03-01T01:15:32Z,kp2PyHNqZkE,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/kp2PyHNqZkE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
7,2024-03-01T00:22:40Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Why Events Are So Expensive - David Shands - Social Proof Podcast ep. 441,Watch Full Episode: https://youtu.be/8X1hg8R50Mc?si=Jo3J4-xabTGi_590 #entrepreneur #smallbusiness #podcast #howto In ...,"{'default': {'url': 'https://i.ytimg.com/vi/beirXuRh7A8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/beirXuRh7A8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/beirXuRh7A8/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-03-01T00:22:40Z,beirXuRh7A8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/beirXuRh7A8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Productivity
17,2024-03-01T00:18:05Z,UCABZ7Z6SBTp4IsARDceOq7w,Katt Williams Issues Warning About &#39;Self-Driving Cars&#39; And Conspiracies With Joe Rogan - CH News,"https://www.hypeplustv.com/ - Katt Williams would make another podcast appearance, and this time it would be with Joe Rogan.","{'default': {'url': 'https://i.ytimg.com/vi/-yLK-f5_mCM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-yLK-f5_mCM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-yLK-f5_mCM/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-03-01T00:18:05Z,-yLK-f5_mCM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-yLK-f5_mCM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
22,2024-02-29T23:00:38Z,UCJa58Tf70HC5q2oQDNBrJ2g,What is THE BLOOD in our VAIN? #bloodline #africandocs,What is THE BLOOD in our VAIN? #AfricanDocs uploads multiple videos every week. Subscribe to be notified of our next upload!,"{'default': {'url': 'https://i.ytimg.com/vi/qD365IZw0pU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qD365IZw0pU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qD365IZw0pU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-02-29T23:00:38Z,qD365IZw0pU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qD365IZw0pU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
36,2024-02-29T22:00:32Z,UCv8G-xZ_BBGufjbN6jbvLMQ,My Doctor Disrespected My Eggs - Comedian Keyshia E - Chocolate Sundaes Comedy #shorts,,"{'default': {'url': 'https://i.ytimg.com/vi/oLEEgE9u59w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oLEEgE9u59w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oLEEgE9u59w/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-02-29T22:00:32Z,oLEEgE9u59w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oLEEgE9u59w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
32,2024-02-29T21:24:41Z,UC4m46pCBkMEyy8gk26WKqbA,BUN &#39;s B Financial Advice,85southshow Bun B was in the trap in a two-part episode giving real game! Watch the real now on ...,"{'default': {'url': 'https://i.ytimg.com/vi/jAZpgjHO360/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jAZpgjHO360/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jAZpgjHO360/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-02-29T21:24:41Z,jAZpgjHO360,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jAZpgjHO360"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
