,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
19,2025-09-18T03:04:48Z,UCwbP4USYrniJGROwQNiwH-Q,I&#39;m BIG &amp; BEAUTIFUL No Matter How Big I Get! | Women Being Educated Allows Them To Be Big!,I'm BIG & BEAUTIFUL No Matter How Big I Get! | Women Being Educated Allows Them To Be Big! Order Merch Here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/2tCiVYcZUmM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2tCiVYcZUmM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2tCiVYcZUmM/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-09-18T03:04:48Z,2tCiVYcZUmM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2tCiVYcZUmM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
16,2025-09-18T02:41:16Z,UCL0u5uz7KZ9q-pe-VC8TY-w,"I will not stop investigating what happened to my friend, Charlie Kirk.",,"{'default': {'url': 'https://i.ytimg.com/vi/E4eKUURen_s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/E4eKUURen_s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/E4eKUURen_s/hqdefault.jpg', 'width': 480, 'height': 360}}",Candace Owens,none,2025-09-18T02:41:16Z,E4eKUURen_s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/E4eKUURen_s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
40,2025-09-18T02:24:20Z,UCDsOKnUQnQek7-G7Xc5kB8Q,PERSISTENCE WINS — ARE YOU A DREAMER OR A BUILDER? #shorts #socialproofpodcast,,"{'default': {'url': 'https://i.ytimg.com/vi/xnTyxtGBreY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xnTyxtGBreY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xnTyxtGBreY/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2025-09-18T02:24:20Z,xnTyxtGBreY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xnTyxtGBreY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
50,2025-09-18T01:31:46Z,UCHVBLMcvOgDtFEF2bToQLqw,Student Hanged on Campus Homeless Massacre,Student Hanged on Campus Homeless Massacre #briankilmeade #candaceowenspodcast #charliekirk #utahshooting.,"{'default': {'url': 'https://i.ytimg.com/vi/ydbEVPyRH_U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ydbEVPyRH_U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ydbEVPyRH_U/hqdefault.jpg', 'width': 480, 'height': 360}}",We Woke Now,none,2025-09-18T01:31:46Z,ydbEVPyRH_U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ydbEVPyRH_U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
32,2025-09-17T23:58:50Z,UC4YZVeGnDXzEfjGcZG-d6oQ,Reading Through the Bible Ep 69 - Deuteronomy 29 - Keep the Covenant,New to streaming or looking to level up? Check out StreamYard and get $10 discount!,"{'default': {'url': 'https://i.ytimg.com/vi/uIQ2094BZ28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uIQ2094BZ28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uIQ2094BZ28/hqdefault.jpg', 'width': 480, 'height': 360}}",meandepiphany,none,2025-09-17T23:58:50Z,uIQ2094BZ28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uIQ2094BZ28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
4,2025-09-17T23:55:46Z,UCKZGcrxRAhdUi58Mdr565mw,"We Can’t Cover This Story Here, But We Will Be Live On The App",Welcome to African Diaspora News Channel — Where We Speak Truth to Power. We bring you unapologetic news and ...,"{'default': {'url': 'https://i.ytimg.com/vi/mnkKtya5rjk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mnkKtya5rjk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mnkKtya5rjk/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-09-17T23:55:46Z,mnkKtya5rjk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mnkKtya5rjk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
14,2025-09-17T23:32:28Z,UCiinSjWS3E0vtAa3DCvp7iA,"MAGA’s Witch-Hunt: Silence Charlie Kirk Critics, Cancel Free Speech","On The Freedom Side LIVE, Thursday, 9/18 at 3pm ET/12pm PT, Rania Khalek and Eugene Puryear are joined by special guests: ...","{'default': {'url': 'https://i.ytimg.com/vi/cqQqLyiJ7zI/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cqQqLyiJ7zI/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cqQqLyiJ7zI/hqdefault_live.jpg', 'width': 480, 'height': 360}}",BreakThrough News,upcoming,2025-09-17T23:32:28Z,cqQqLyiJ7zI,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/cqQqLyiJ7zI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
20,2025-09-17T21:51:23Z,UCRVsqvXIdgyPVS-a6fGa1lA,"Fallout After Charlie Kirk: Trump Unleashed, The World Divided, &amp; 10 Ways to Get Rich w/ 19 Keys",,"{'default': {'url': 'https://i.ytimg.com/vi/bbc4PO284ro/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bbc4PO284ro/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bbc4PO284ro/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2025-09-17T21:51:23Z,bbc4PO284ro,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bbc4PO284ro"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
26,2025-09-17T21:06:11Z,UCi2uaWdy6OTf4Ty7DVC_7lw,LIFE AFTER DISASTER  HITS MY VILLA !!! (Kenya Africa ) !!!,"Hello family , welcome to my YouTube channel iam_marwa ,!!! , I NEED YOUR HELP URGENTLY , DISASTER HITS MY VILLA !","{'default': {'url': 'https://i.ytimg.com/vi/UmlHEuzFE6k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UmlHEuzFE6k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UmlHEuzFE6k/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2025-09-17T21:06:11Z,UmlHEuzFE6k,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UmlHEuzFE6k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
30,2025-09-17T20:09:26Z,UC1ettU5YSf_nIOJWffCKGQw,lady predicts france expulsion from africa infront of macron,"kenyan lady, adelle onyango predicted the french expulsion from africa, warns macron of france exploitative practices.","{'default': {'url': 'https://i.ytimg.com/vi/PAqpcrfA0Zo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PAqpcrfA0Zo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PAqpcrfA0Zo/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2025-09-17T20:09:26Z,PAqpcrfA0Zo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/PAqpcrfA0Zo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
28,2025-09-17T19:25:17Z,UC__wkIWEfbnTAYVT8j6gfPg,"Ta-Netjer, Land of the Gods #kemet #history #africanhistory #africancivilization #ancientegypt",,"{'default': {'url': 'https://i.ytimg.com/vi/g1eysCQaZqU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/g1eysCQaZqU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/g1eysCQaZqU/hqdefault.jpg', 'width': 480, 'height': 360}}",Know Thyself,none,2025-09-17T19:25:17Z,g1eysCQaZqU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/g1eysCQaZqU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
41,2025-09-17T19:07:25Z,UC4lH-odQ5ll-85fkpWxDYmA,I tested wealth in the richest west African country,"in today's episode i visited the richest west African country, Ghana and tested the highest level of luxury to see what it cost to live ...","{'default': {'url': 'https://i.ytimg.com/vi/B-MMBv39WX4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B-MMBv39WX4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B-MMBv39WX4/hqdefault.jpg', 'width': 480, 'height': 360}}",Steven Ndukwu,none,2025-09-17T19:07:25Z,B-MMBv39WX4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/B-MMBv39WX4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
17,2025-09-17T19:00:08Z,UCv8G-xZ_BBGufjbN6jbvLMQ,72 Hour Deodorant Shouldn&#39;t Exist | Comedian Bo Dacious,"Just when Bo Dacious thought society couldn't get any nastier, BOOM, 72-hour deodorant hit the market. Follow Bo Dacious on ...","{'default': {'url': 'https://i.ytimg.com/vi/5Rjz_xJAMZ4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5Rjz_xJAMZ4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5Rjz_xJAMZ4/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2025-09-17T19:00:08Z,5Rjz_xJAMZ4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5Rjz_xJAMZ4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
