,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
6,2024-05-04T02:00:29Z,UCRVsqvXIdgyPVS-a6fGa1lA,Don Peebles’ Top Real Estate Investing Markets for 2024,Join Don Peebles and the EYL team as they reveal the most promising real estate investment locations for 2024. From Boston's ...,"{'default': {'url': 'https://i.ytimg.com/vi/rneWI-Nm4S4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rneWI-Nm4S4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rneWI-Nm4S4/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-04T02:00:29Z,rneWI-Nm4S4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rneWI-Nm4S4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
22,2024-05-04T00:37:45Z,UCJa58Tf70HC5q2oQDNBrJ2g,Just be yourself and that&#39;s enough. #motivation #selfcare #selflove,,"{'default': {'url': 'https://i.ytimg.com/vi/p6R54QNIV4o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/p6R54QNIV4o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/p6R54QNIV4o/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-05-04T00:37:45Z,p6R54QNIV4o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/p6R54QNIV4o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
32,2024-05-03T23:07:33Z,UC4m46pCBkMEyy8gk26WKqbA,😂😂😂😂 🎟️🎟️ get ya tickets now!,,"{'default': {'url': 'https://i.ytimg.com/vi/ws-XzWwlfs4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ws-XzWwlfs4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ws-XzWwlfs4/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-03T23:07:33Z,ws-XzWwlfs4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ws-XzWwlfs4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
29,2024-05-03T23:03:07Z,UCF71yDQwxfw0QcYb2JnkB5Q,Bombay Mami&#39;s SHOCKING Truth About Ghana #shorts #travelvlog,"Reflections from Ghana: Bombay Mami's Journey Join Swiss-Indian sensation Bombay Mami, formerly known as Ta'Shan, as she ...","{'default': {'url': 'https://i.ytimg.com/vi/BBI6OeZwhSM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BBI6OeZwhSM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BBI6OeZwhSM/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-03T23:03:07Z,BBI6OeZwhSM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BBI6OeZwhSM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
31,2024-05-03T21:08:49Z,UCepJ2MwkHah89uXokQVgUrA,We React | The West Complicit In Gaza Mass Graves,"If you're a suspect in a murder case, how amenable would a court of law be to the idea that you should investigate yourself?","{'default': {'url': 'https://i.ytimg.com/vi/V6WCmf_2NA0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V6WCmf_2NA0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V6WCmf_2NA0/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-03T21:08:49Z,V6WCmf_2NA0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/V6WCmf_2NA0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
36,2024-05-03T21:00:11Z,UCv8G-xZ_BBGufjbN6jbvLMQ,You Are NOT VIP - Comedian Sydney Castillo - Chocolate Sundaes Standup Comedy,"Odd couples, VIP couples, and an Olivia Pope look-alike. For more @Sydneyisfunny follow him on social media: @sydneyisfunny ...","{'default': {'url': 'https://i.ytimg.com/vi/IqmzqfoqpqA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IqmzqfoqpqA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IqmzqfoqpqA/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-03T21:00:11Z,IqmzqfoqpqA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IqmzqfoqpqA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
11,2024-05-03T20:32:12Z,UC-4h1XQ47sf0vbFwJvuBhEA,Russian Troops Enter Airbase In Niger Where US Soldiers Are Stationed,"Russian Troops Enter Airbase In Niger Where US Soldiers Are Stationed - In recent weeks, West Africa has found itself at the ...","{'default': {'url': 'https://i.ytimg.com/vi/nI2Me--0syQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nI2Me--0syQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nI2Me--0syQ/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-03T20:32:12Z,nI2Me--0syQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nI2Me--0syQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
12,2024-05-03T20:00:06Z,UCKZGcrxRAhdUi58Mdr565mw,"Financial Injustice, Systematic Racism in Banking and Insurance Companies",africandiasporanewschannel #news #africa #stories #clips.,"{'default': {'url': 'https://i.ytimg.com/vi/wnb7tvz6OuE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wnb7tvz6OuE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wnb7tvz6OuE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-03T20:00:06Z,wnb7tvz6OuE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wnb7tvz6OuE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
25,2024-05-03T19:03:07Z,UClwrpH_Np9zk8uMwnMwu8Nw,How A Ghanaian Billionaire Built The Biggest Salt Mine Production In Africa,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/gRZ1BnqzBzQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gRZ1BnqzBzQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gRZ1BnqzBzQ/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-05-03T19:03:07Z,gRZ1BnqzBzQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gRZ1BnqzBzQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
5,2024-05-03T18:27:06Z,UCIwGnOXoSXEI7Tooz3iKq5w,"Reverse the POV, and suddenly many things start to make sense…",,"{'default': {'url': 'https://i.ytimg.com/vi/GAbfZsZW4QU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GAbfZsZW4QU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GAbfZsZW4QU/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-05-03T18:27:06Z,GAbfZsZW4QU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GAbfZsZW4QU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
