,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
50,2025-10-04T00:49:06Z,UCHVBLMcvOgDtFEF2bToQLqw,They Control TikTok the Media,They Control TikTok the Media #candaceowenspodcast #kanyewest #kyrieirving.,"{'default': {'url': 'https://i.ytimg.com/vi/CABdRNugm1s/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CABdRNugm1s/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CABdRNugm1s/hqdefault_live.jpg', 'width': 480, 'height': 360}}",We Woke Now,live,2025-10-04T00:49:06Z,CABdRNugm1s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CABdRNugm1s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
4,2025-10-04T00:29:55Z,UCKZGcrxRAhdUi58Mdr565mw,The Murder Britain Tried to Bury: Agnes Wanjiru’s Story,"Wangari Njuguna reports on the murder of Agnes Wanjiru, a Kenyan woman killed in 2012 by a British soldier in Nanyuki. For 13 ...","{'default': {'url': 'https://i.ytimg.com/vi/KMJghSB-NUw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KMJghSB-NUw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KMJghSB-NUw/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-10-04T00:29:55Z,KMJghSB-NUw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KMJghSB-NUw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
0,2025-10-04T00:21:46Z,UCTis64XH8HrxE7GhEkA6YmA,DANISH NATIONAL TEAM &amp; PORTLAND THORNS BALLER ISABELLA OBAZE JOINS US FOR EPISODE 97! TAP IN! 🌹🇩🇰,,"{'default': {'url': 'https://i.ytimg.com/vi/yf6diJt7EPI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yf6diJt7EPI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yf6diJt7EPI/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2025-10-04T00:21:46Z,yf6diJt7EPI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yf6diJt7EPI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
12,2025-10-03T23:38:44Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,Why They Still FEAR Minister Louis Farrakhan (Viral Truth),We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/t5DerlM6kLc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t5DerlM6kLc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t5DerlM6kLc/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2025-10-03T23:38:44Z,t5DerlM6kLc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/t5DerlM6kLc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
35,2025-10-03T23:30:28Z,UCrPq2ekHx2vZtuyG3wUx0_g,Corporate Racism Being Exposed?,,"{'default': {'url': 'https://i.ytimg.com/vi/3e2NdLyzxJo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3e2NdLyzxJo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3e2NdLyzxJo/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,none,2025-10-03T23:30:28Z,3e2NdLyzxJo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3e2NdLyzxJo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
44,2025-10-03T23:27:04Z,UC4m46pCBkMEyy8gk26WKqbA,RICKEY SMILEY IN THE TRAP  | 85 SOUTH SHOW PODCAST | 10.03.25,Subscribe To Our Streaming Service Channel 85 https://bit.ly/SubscribeToChannel85 Shop Our Merch! https://bit.ly/85Jetlife2024.,"{'default': {'url': 'https://i.ytimg.com/vi/-O3Ex7omjww/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-O3Ex7omjww/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-O3Ex7omjww/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2025-10-03T23:27:04Z,-O3Ex7omjww,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-O3Ex7omjww"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
45,2025-10-03T22:33:59Z,UCLjzzg-cFWpEEjnWCOpXp3Q,"The Breakdown: The Rent Is Due: African Women, Colonialism, and the Real Cost of Sex Work","What happens when survival is mistaken for liberation? In this episode, we examine the colonial roots of sex work and expose ...","{'default': {'url': 'https://i.ytimg.com/vi/DHJUS-GjwJM/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DHJUS-GjwJM/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DHJUS-GjwJM/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2025-10-03T22:33:59Z,DHJUS-GjwJM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DHJUS-GjwJM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2025-10-03T22:18:39Z,UCwbP4USYrniJGROwQNiwH-Q,Do Black Men APPRECIATE Black Women + Black Women Are Still Delusional And More!,Do Black Men APPRECIATE Black Women + Black Women Are Still Delusional And More! Purchase Your RATCHICITY T- Shirt ...,"{'default': {'url': 'https://i.ytimg.com/vi/UO_s37fx9eA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UO_s37fx9eA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UO_s37fx9eA/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-10-03T22:18:39Z,UO_s37fx9eA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UO_s37fx9eA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
14,2025-10-03T22:03:03Z,UCiinSjWS3E0vtAa3DCvp7iA,Ald. Jessie Fuentes was violently handcuffed by federal agents at Humboldt Park Hospital on Friday,,"{'default': {'url': 'https://i.ytimg.com/vi/h_kTimRBZkM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/h_kTimRBZkM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/h_kTimRBZkM/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2025-10-03T22:03:03Z,h_kTimRBZkM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/h_kTimRBZkM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
5,2025-10-03T22:01:00Z,UCJa58Tf70HC5q2oQDNBrJ2g,"Crafting Stories: Connect, Engage &amp; Grow Your Business","Crafting Stories: Connect, Engage & Grow Your Business. #AClasses Media uploads multiple weekly videos on business, African ...","{'default': {'url': 'https://i.ytimg.com/vi/gcUaELhFcuY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gcUaELhFcuY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gcUaELhFcuY/hqdefault.jpg', 'width': 480, 'height': 360}}",AClasses Media,none,2025-10-03T22:01:00Z,gcUaELhFcuY,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/gcUaELhFcuY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
