,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
7,2024-06-17T02:15:01Z,UCepJ2MwkHah89uXokQVgUrA,Pushing Back The Sahara,"The world's largest hot desert is growing. But an ambitious plan to grow an 8000 km long, 15 km wide Great Green Wall of Africa ...","{'default': {'url': 'https://i.ytimg.com/vi/R8Y6Aed_iJg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/R8Y6Aed_iJg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/R8Y6Aed_iJg/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-06-17T02:15:01Z,R8Y6Aed_iJg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/R8Y6Aed_iJg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
39,2024-06-17T00:12:14Z,UC2rmgVaijnf92nixlIZWGmg,Ghana Has Given More Reparations To Black Americans Than America Ever Will.,Ghana Has Given More Reparations To Black Americans Than America Ever Will. Cash App: $amirdynast Please Subscribe ...,"{'default': {'url': 'https://i.ytimg.com/vi/m4xs68Jn-Xs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/m4xs68Jn-Xs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/m4xs68Jn-Xs/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-06-17T00:12:14Z,m4xs68Jn-Xs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/m4xs68Jn-Xs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
17,2024-06-17T00:01:07Z,UCABZ7Z6SBTp4IsARDceOq7w,Atlanta&#39;s Water Outage Almost Killed Our Festival - Behind The Hype Episode 4  (Teaser),"https://hypersclub.com/ - For an exclusive teaser of 'Behind The Hype', our lead Jon Aba shares a recent obstacle after a water ...","{'default': {'url': 'https://i.ytimg.com/vi/0tr4XCwZOiE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0tr4XCwZOiE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0tr4XCwZOiE/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-06-17T00:01:07Z,0tr4XCwZOiE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0tr4XCwZOiE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-06-16T22:30:05Z,UCKZGcrxRAhdUi58Mdr565mw,Councillor Nick Turner Makes Racist Remarks About Afro-Caribbean Heritage,Shermaine Williams reports that Councillor Nick Turner speaks negatively about Caribbean people.,"{'default': {'url': 'https://i.ytimg.com/vi/wPrxtX2HSiY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wPrxtX2HSiY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wPrxtX2HSiY/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-16T22:30:05Z,wPrxtX2HSiY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wPrxtX2HSiY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2024-06-16T22:00:15Z,UCRVsqvXIdgyPVS-a6fGa1lA,Analyzing Celsius Stock Performance 📈🥤,"Welcome to another informative clip of Market Mondays! In this clip, our host Rashad Bilal dives deep into the recent performance ...","{'default': {'url': 'https://i.ytimg.com/vi/Ur4nEIkPZak/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ur4nEIkPZak/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ur4nEIkPZak/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-16T22:00:15Z,Ur4nEIkPZak,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ur4nEIkPZak"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
14,2024-06-16T21:29:29Z,UCiinSjWS3E0vtAa3DCvp7iA,Stanford students walk out of commencement during Pres. Richard Saller’s speech to demand divestment,,"{'default': {'url': 'https://i.ytimg.com/vi/sf6X-SJILow/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sf6X-SJILow/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sf6X-SJILow/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-06-16T21:29:29Z,sf6X-SJILow,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sf6X-SJILow"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
50,2024-06-16T20:48:40Z,UCHVBLMcvOgDtFEF2bToQLqw,Father&#39;s Day and Juneteenth connection,Father's Day and Juneteenth connection.,"{'default': {'url': 'https://i.ytimg.com/vi/ZXHSSUIa-A0/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZXHSSUIa-A0/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZXHSSUIa-A0/hqdefault_live.jpg', 'width': 480, 'height': 360}}",We Woke Now,live,2024-06-16T20:48:40Z,ZXHSSUIa-A0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZXHSSUIa-A0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
35,2024-06-16T20:41:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,PROF BAYYINAH BELLO LIVE TONIGHT,"Prof BAYYINAH BELLO, Queen of Haiti ( Ayiti) Live tonight on Pan-African Daily TV with Dr Susan Tatah: RECLAIM YOUR ...","{'default': {'url': 'https://i.ytimg.com/vi/WuwNKw3pagE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WuwNKw3pagE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WuwNKw3pagE/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2024-06-16T20:41:09Z,WuwNKw3pagE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WuwNKw3pagE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
53,2024-06-16T20:24:19Z,UClwrpH_Np9zk8uMwnMwu8Nw,Attending 2 African Weddings In 2 Countries Within 48 Hours!,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/1fjcLjvRbCY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1fjcLjvRbCY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1fjcLjvRbCY/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-06-16T20:24:19Z,1fjcLjvRbCY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1fjcLjvRbCY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
12,2024-06-16T19:30:02Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,Diddy Update: NEW Shocking Revelations Unveiled,We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/BQdj2-VZWmI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BQdj2-VZWmI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BQdj2-VZWmI/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2024-06-16T19:30:02Z,BQdj2-VZWmI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BQdj2-VZWmI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
