,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
36,2026-08-26T03:23:42Z,UCDsOKnUQnQek7-G7Xc5kB8Q,THE CAR BUSINESS IS BETTER THAN REAL ESTATE #socialproofpodcast,David compares one of his $125K real estate investments to Kel King's car rental numbers. Then Kel makes the claim David ...,"{'default': {'url': 'https://i.ytimg.com/vi/5N6P1cO5Kz4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5N6P1cO5Kz4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5N6P1cO5Kz4/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2026-08-26T03:23:42Z,5N6P1cO5Kz4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5N6P1cO5Kz4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
45,2026-08-26T03:08:22Z,UCrPq2ekHx2vZtuyG3wUx0_g,Yada Awakening&#39;s Wife Drops DV Allegations On Him | OTSOG Wednesday Night Breakdown,YADA AWAKENING | The Provider Male Dark Psychology | His wife removed his mask: ...,"{'default': {'url': 'https://i.ytimg.com/vi/1MCJRPZLHtg/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1MCJRPZLHtg/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1MCJRPZLHtg/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,upcoming,2026-08-26T03:08:22Z,1MCJRPZLHtg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1MCJRPZLHtg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
42,2026-08-26T02:00:23Z,UCwbP4USYrniJGROwQNiwH-Q,Americans Are Posting Their Paychecks People Can&#39;t Believe The Numbers,"Husband's NEW Singles Here: Purchase HERE: https://paigeandderson.bandcamp.com/track/lifetime-3 Hey Loves, Make Sure ...","{'default': {'url': 'https://i.ytimg.com/vi/JhetQCTZdCg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JhetQCTZdCg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JhetQCTZdCg/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDeesReactions,none,2026-08-26T02:00:23Z,JhetQCTZdCg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JhetQCTZdCg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
15,2026-08-26T01:09:46Z,UCHvnMsLnyQZscrq-fOckiiw,"Ian Bohen Talks Lioness, Great Scene Partners &amp; My Emotional TEEN WOLF Confession",Ian Bohen sits down with BlackTree TV to discuss his work on *Special Ops: Lioness* and what separates a good scene partner ...,"{'default': {'url': 'https://i.ytimg.com/vi/AvGwg3F7LFI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AvGwg3F7LFI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AvGwg3F7LFI/hqdefault.jpg', 'width': 480, 'height': 360}}",BlackTree TV,none,2026-08-26T01:09:46Z,AvGwg3F7LFI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AvGwg3F7LFI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
1,2026-08-26T01:03:36Z,UCKZGcrxRAhdUi58Mdr565mw,"Texas Rep. Gene Wu Says Redistricting Put Us Back In Jim Crow, Wu Thinks We Can Be Deported","African Diaspora News Channel, founded by Phillip Scott, is human-led, Black-centered media committed to speaking truth to ...","{'default': {'url': 'https://i.ytimg.com/vi/aAa1Yrjqzg4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aAa1Yrjqzg4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aAa1Yrjqzg4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2026-08-26T01:03:36Z,aAa1Yrjqzg4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/aAa1Yrjqzg4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2026-08-26T01:00:06Z,UCLuYADJ6hESLHX87JnsGbjA,From Penn State to State Pen,Check out https://joshjohnsoncomedy.com/tour for dates and to sign up for the waitlist to be notified when I'm performing in your ...,"{'default': {'url': 'https://i.ytimg.com/vi/dzNNaKb6Jck/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dzNNaKb6Jck/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dzNNaKb6Jck/hqdefault.jpg', 'width': 480, 'height': 360}}",Josh Johnson,none,2026-08-26T01:00:06Z,dzNNaKb6Jck,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dzNNaKb6Jck"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
46,2026-08-26T00:00:33Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Cheating Leads To A Breakup | One54 Africa Podcast,"I think the worst part is being in love with somebody, and then you wake up and realize you don't love them anymore, or you're ...","{'default': {'url': 'https://i.ytimg.com/vi/JJosq4RUIx0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JJosq4RUIx0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JJosq4RUIx0/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-08-26T00:00:33Z,JJosq4RUIx0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JJosq4RUIx0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
2,2026-08-25T23:48:59Z,UCiinSjWS3E0vtAa3DCvp7iA,"Is NIPSCO overcharging Gary, IN residents to pay for data center boom?","Is NIPSCO overcharging Gary residents to pay for Indiana's data center boom? Gary, Indiana residents been pummeled by rate ...","{'default': {'url': 'https://i.ytimg.com/vi/e75ICT79W8E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/e75ICT79W8E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/e75ICT79W8E/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2026-08-25T23:48:59Z,e75ICT79W8E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/e75ICT79W8E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
63,2026-08-25T23:31:27Z,UC2rmgVaijnf92nixlIZWGmg,Should FBA Actors Be Allowed to Play Non-FBA Roles?,"If FBA actors believe certain Black American roles should specifically go to Foundational Black American actors, should that same ...","{'default': {'url': 'https://i.ytimg.com/vi/LFnjiE1Y_r0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LFnjiE1Y_r0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LFnjiE1Y_r0/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2026-08-25T23:31:27Z,LFnjiE1Y_r0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LFnjiE1Y_r0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
17,2026-08-25T23:30:12Z,UCABZ7Z6SBTp4IsARDceOq7w,"Choke No Joke &#39;Airs Out&#39; Keffe D. &#39;Tupac Murder Trial&#39;: Diddy, Suge Knight, And &quot;Lies&quot;",https://hypersclub.com/ - Choke No Joke stops by Hypers Club Live to share his current reaction to the ongoing trial of Keffe D. in ...,"{'default': {'url': 'https://i.ytimg.com/vi/5V8wqtMJfmI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5V8wqtMJfmI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5V8wqtMJfmI/hqdefault.jpg', 'width': 480, 'height': 360}}",HYPE+,none,2026-08-25T23:30:12Z,5V8wqtMJfmI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5V8wqtMJfmI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
4,2026-08-25T23:30:02Z,UCzuqE7-t13O4NIDYJfakrhw,First deportation flight lands in Haiti after TPS revoked,More than 160 people have been deported to Haiti as the Trump administration begins to round up immigrants following the end ...,"{'default': {'url': 'https://i.ytimg.com/vi/zntv11ifKRA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zntv11ifKRA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zntv11ifKRA/hqdefault.jpg', 'width': 480, 'height': 360}}",Democracy Now!,none,2026-08-25T23:30:02Z,zntv11ifKRA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zntv11ifKRA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
25,2026-08-25T22:00:09Z,UCC0XWOgSBcwNstXbPX2cbpg,Black Americans REACTS to Donald Trumps Latest Executive 0rder 0nly Black Americans Got BlRTHRlGHT!,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com A major battle over American citizenship ...","{'default': {'url': 'https://i.ytimg.com/vi/xfenOVPZU4Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xfenOVPZU4Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xfenOVPZU4Y/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-08-25T22:00:09Z,xfenOVPZU4Y,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xfenOVPZU4Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
52,2026-08-25T21:30:08Z,UCXyHjFIKz9D8ofxObOuYBbg,The Language of Power,WeNeedToTalk #BlackLove To support our ministry: https://cash.app/$wnttalk Please SUBSCRIBE for more content!,"{'default': {'url': 'https://i.ytimg.com/vi/4kzvaofhCbs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4kzvaofhCbs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4kzvaofhCbs/hqdefault.jpg', 'width': 480, 'height': 360}}",WeNeedToTalk,none,2026-08-25T21:30:08Z,4kzvaofhCbs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4kzvaofhCbs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
6,2026-08-25T20:44:32Z,UC1ettU5YSf_nIOJWffCKGQw,How the system Destroys a Black Family,,"{'default': {'url': 'https://i.ytimg.com/vi/s85Uor3MnzA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/s85Uor3MnzA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/s85Uor3MnzA/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2026-08-25T20:44:32Z,s85Uor3MnzA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/s85Uor3MnzA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
10,2026-08-25T20:37:11Z,UChq-BD2afpGbtMUtCxq2YFw,Trump Just Made an Iran Move That Could Blow Up the Global Financial System,President Trump just made a huge economic bet on Iran—but China could determine whether it succeeds. In this episode of The ...,"{'default': {'url': 'https://i.ytimg.com/vi/NddODd9dmCs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NddODd9dmCs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NddODd9dmCs/hqdefault.jpg', 'width': 480, 'height': 360}}",PanaGenius TV,none,2026-08-25T20:37:11Z,NddODd9dmCs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NddODd9dmCs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
11,2026-08-25T20:30:07Z,UCeUtB7lGgo5ZVIVzqELT-1A,BREAKING! Barron Trump BOUNTY! Trump Wants OUT Of Iran War!,Website: https://sabbysabs.com/ Patreon: https://www.patreon.com/SabrinaSalvati PayPal: ...,"{'default': {'url': 'https://i.ytimg.com/vi/W2jydn8eppI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W2jydn8eppI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W2jydn8eppI/hqdefault.jpg', 'width': 480, 'height': 360}}",Sabby Sabs,none,2026-08-25T20:30:07Z,W2jydn8eppI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W2jydn8eppI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
40,2026-08-25T20:15:39Z,UCZEMyEeGRnkGERZTWEGLGPg,The Nolan Wells Cover-Up: Why They Are Lying To Us,This update covers the latest developments in the ongoing Nolan Wells investigation. We examine the impact of the three federal ...,"{'default': {'url': 'https://i.ytimg.com/vi/rdGW2gzhESY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rdGW2gzhESY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rdGW2gzhESY/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Culture Unlocked,none,2026-08-25T20:15:39Z,rdGW2gzhESY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rdGW2gzhESY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
24,2026-08-25T18:00:01Z,UCTNr0N__QwstBhgCtvQcjhA,Nolan Wells UPDATE: More Footage That Raises New Questions,Join our channel to get access to perks: https://www.youtube.com/channel/UCTNr0N__QwstBhgCtvQcjhA/join This explosive ...,"{'default': {'url': 'https://i.ytimg.com/vi/u372kQnL9co/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/u372kQnL9co/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/u372kQnL9co/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2026-08-25T18:00:01Z,u372kQnL9co,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/u372kQnL9co"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
