,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
5,2024-06-21T01:08:10Z,UCKZGcrxRAhdUi58Mdr565mw,"Julius Malema Says He&#39;s Checking Paperwork From Now On, DA Will Bring Apartheid 2.0 If Given Power",Phillip Scott reports on EFF leader Julius Malema's response to election results where the EFF lost a few seats in Parliament.,"{'default': {'url': 'https://i.ytimg.com/vi/l9jp_eDxotU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/l9jp_eDxotU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/l9jp_eDxotU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-21T01:08:10Z,l9jp_eDxotU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/l9jp_eDxotU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
17,2024-06-21T00:30:18Z,UCABZ7Z6SBTp4IsARDceOq7w,&#39;All That&#39; Actor Responds To Diddy&#39;s &#39;Helicopter In Pants&#39; Skit: &quot;What Was The Joke?&quot;,Full interview at https://hypersclub.com/ - Child actor Leon Frierson known for his time on 'All That' speaks with Comedy Hype for ...,"{'default': {'url': 'https://i.ytimg.com/vi/hrRPxyrETsU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hrRPxyrETsU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hrRPxyrETsU/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-06-21T00:30:18Z,hrRPxyrETsU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/hrRPxyrETsU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
21,2024-06-20T22:48:30Z,UCOhiR-6Y-MZtMERKRENrcRw,Professor teaches about racism and the finds are they undeniable,Full video: https://youtu.be/4Y9WdW9_0ek?si=YY3KjLLCZM4QmxSd This channel is to bring the awareness to the world of the ...,"{'default': {'url': 'https://i.ytimg.com/vi/rG_lxOdWiHM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rG_lxOdWiHM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rG_lxOdWiHM/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-06-20T22:48:30Z,rG_lxOdWiHM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rG_lxOdWiHM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
6,2024-06-20T22:00:37Z,UCJa58Tf70HC5q2oQDNBrJ2g,Why You Need a Life Mission: 3 Lessons from Martin Luther King Jr.,"Imagine waking up every day with a clear sense of purpose, knowing exactly what you need to do and why you are doing it.","{'default': {'url': 'https://i.ytimg.com/vi/w3icJuiP_08/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w3icJuiP_08/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w3icJuiP_08/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs - From The Masters,none,2024-06-20T22:00:37Z,w3icJuiP_08,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w3icJuiP_08"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-06-20T22:00:02Z,UCRVsqvXIdgyPVS-a6fGa1lA,Stock Market Surge &amp; Nvidia&#39;s Astounding Gains,"Welcome back to another thrilling installment of Market Mondays! In this clip, we dive into the booming stock market and explore ...","{'default': {'url': 'https://i.ytimg.com/vi/4uEOLXhTO2s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4uEOLXhTO2s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4uEOLXhTO2s/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-20T22:00:02Z,4uEOLXhTO2s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4uEOLXhTO2s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
14,2024-06-20T21:45:50Z,UCiinSjWS3E0vtAa3DCvp7iA,China Just Cured a Patient’s Diabetes for the First Time. Why Haven&#39;t You Heard About It?,China just cured a patient's Type 2 Diabetes for the first time ever. So why has the mainstream media been completely silent about ...,"{'default': {'url': 'https://i.ytimg.com/vi/6cwP6-07tiQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6cwP6-07tiQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6cwP6-07tiQ/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-06-20T21:45:50Z,6cwP6-07tiQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6cwP6-07tiQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
30,2024-06-20T21:31:36Z,UCKLSjhp6XZUEYDT1DMcrj8w,🔴 [LIVE] Julius Malema at the Court East London,"Welcome to our Platform, Provide Constructive ideas what we can do to bring changes in Africa. How we can Add Value to our ...","{'default': {'url': 'https://i.ytimg.com/vi/45WxKy95w9A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/45WxKy95w9A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/45WxKy95w9A/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-06-20T21:31:36Z,45WxKy95w9A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/45WxKy95w9A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
40,2024-06-20T19:00:25Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Why You Have No Financial Discipline - David &amp; Donni #469,GRAB YOUR 🎟️ to Podcast Summit '24 https://www.podcastsummit.com Use code ...,"{'default': {'url': 'https://i.ytimg.com/vi/sCslDc5kEKo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sCslDc5kEKo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sCslDc5kEKo/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-06-20T19:00:25Z,sCslDc5kEKo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sCslDc5kEKo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
35,2024-06-20T18:53:36Z,UCMe6CgCi6TSZX1tUxuUvCGg,WHAT&#39;S GOING ON IN KENYA,AMOS ONYANGO shares perspectives on Kenya's Finance Bill 2024 and its impact on Businesses etc..,"{'default': {'url': 'https://i.ytimg.com/vi/ioTKwD5-K7A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ioTKwD5-K7A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ioTKwD5-K7A/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2024-06-20T18:53:36Z,ioTKwD5-K7A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ioTKwD5-K7A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
13,2024-06-20T17:22:14Z,UCIxrFTHZybtTgq8X7itOAkQ,Real Nightlife In Jamiaca,jamaica #jamaican #travelvlog THIS IS WHAT ITS LIKE TO EXPERIENCE STREET PARTYS IN JAMAICA.,"{'default': {'url': 'https://i.ytimg.com/vi/ehJhL6ev7ec/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ehJhL6ev7ec/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ehJhL6ev7ec/hqdefault.jpg', 'width': 480, 'height': 360}}",Blackman Da Traveller,none,2024-06-20T17:22:14Z,ehJhL6ev7ec,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ehJhL6ev7ec"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
