,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
70,2026-05-10T03:45:03Z,UCQoxJOkwaCgyzQtiuAIDcuw,10% Of Women Have Never Had An Orgasm - Sukihana Reacts I CLUB SHAY SHAY,"10% Of Women Have Never Had An Orgasm - Sukihana Reacts ""Men fake relationships for s*x, and women fake s*x for ...","{'default': {'url': 'https://i.ytimg.com/vi/cMjKHwuQEGQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cMjKHwuQEGQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cMjKHwuQEGQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Club Shay Shay,none,2026-05-10T03:45:03Z,cMjKHwuQEGQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cMjKHwuQEGQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
1,2026-05-10T03:00:33Z,UCKZGcrxRAhdUi58Mdr565mw,ICE DRAGS Nigerian Immigrant Out of Hospital as Furious Protesters ERUPT Outside,Emma Ansah reports on ICE agents who drag a Nigerian undocumented immigrant out of a hospital while angry protesters loot ...,"{'default': {'url': 'https://i.ytimg.com/vi/prZVki1Fo_I/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/prZVki1Fo_I/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/prZVki1Fo_I/hqdefault_live.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,upcoming,2026-05-10T03:00:33Z,prZVki1Fo_I,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/prZVki1Fo_I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
46,2026-05-10T02:30:24Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Yaya DaCosta On Why She Never Went On The Tyra Banks Show | One54 Africa Podcast,It was a different time… The stigma that reality TV had.” - Yaya #yayadacosta #realitytv #americasnexttopmodel FULL EPISODE: ...,"{'default': {'url': 'https://i.ytimg.com/vi/HLicr898gVE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HLicr898gVE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HLicr898gVE/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-05-10T02:30:24Z,HLicr898gVE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HLicr898gVE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
16,2026-05-10T01:37:51Z,UCHvnMsLnyQZscrq-fOckiiw,The Stepmother Returns: Erica Mena’s Chilling Quest for Family,he saga continues! Our Mother's Day Marathon dives back into the dark side of maternal obsession with The Stepmother 2 (2022).,"{'default': {'url': 'https://i.ytimg.com/vi/oTicsnKckL0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oTicsnKckL0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oTicsnKckL0/hqdefault.jpg', 'width': 480, 'height': 360}}",BlackTree TV,none,2026-05-10T01:37:51Z,oTicsnKckL0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oTicsnKckL0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
72,2026-05-10T00:45:03Z,UCAvjYgmwadC682OoC4Cc6TQ,Is Stefon Diggs WORTH IT? 🤔,"The Arena debates if former New England Patriot wide receiver Stefon Diggs is worth the risk for an NFL team to sign him, ...","{'default': {'url': 'https://i.ytimg.com/vi/nWt3yMPnL_A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nWt3yMPnL_A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nWt3yMPnL_A/hqdefault.jpg', 'width': 480, 'height': 360}}",The Arena,none,2026-05-10T00:45:03Z,nWt3yMPnL_A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nWt3yMPnL_A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
20,2026-05-10T00:24:01Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack Live - Chopping It Up With Bass Legend Foley (5/9/2026),"Tonight on The Reelblack Podcast, we're chopping it up with legendary bassist Foley — the groundbreaking musician best known ...","{'default': {'url': 'https://i.ytimg.com/vi/fmZRWZ4Rzyk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fmZRWZ4Rzyk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fmZRWZ4Rzyk/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2026-05-10T00:24:01Z,fmZRWZ4Rzyk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fmZRWZ4Rzyk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
43,2026-05-09T22:00:44Z,UCwbP4USYrniJGROwQNiwH-Q,Men Are Done With DELUSIONAL MODERN WOMEN This Is Why!,"Husband's NEW Singles ""I Get You"" "" GIRLY GIRL"" ""BROWN 2 BLUE"" Purchase HERE: ...","{'default': {'url': 'https://i.ytimg.com/vi/fSn69_z41f8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fSn69_z41f8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fSn69_z41f8/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDeesReactions,none,2026-05-09T22:00:44Z,fSn69_z41f8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fSn69_z41f8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
26,2026-05-09T22:00:11Z,UCC0XWOgSBcwNstXbPX2cbpg,WHlTE Folks Are Raged Black Americans Are N0T Feeling The HARDSHlP After Voting to PUNlSH Them.,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com What is systemic raycism—and how ...","{'default': {'url': 'https://i.ytimg.com/vi/EvePYpNHDIs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EvePYpNHDIs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EvePYpNHDIs/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-05-09T22:00:11Z,EvePYpNHDIs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EvePYpNHDIs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
45,2026-05-09T21:52:46Z,UCrPq2ekHx2vZtuyG3wUx0_g,STRAIGHT BLACK MEN ARE A “CANCER” TO THE BLACK COMMUNITY?! | OTSOG Saturday Live,"Men's Table EP 10: ""Straight Men are a Cancer?"" w Dondre' Whitfield: ...","{'default': {'url': 'https://i.ytimg.com/vi/LHTsG95-bzQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LHTsG95-bzQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LHTsG95-bzQ/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants ,none,2026-05-09T21:52:46Z,LHTsG95-bzQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LHTsG95-bzQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
37,2026-05-09T21:35:41Z,UCDsOKnUQnQek7-G7Xc5kB8Q,MEN WITHOUT PURPOSE FALL INTO TEMPTATION 😈 #socialproofpodcast,,"{'default': {'url': 'https://i.ytimg.com/vi/26wjWrQvu8g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/26wjWrQvu8g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/26wjWrQvu8g/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2026-05-09T21:35:41Z,26wjWrQvu8g,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/26wjWrQvu8g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
