,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
14,2024-05-23T03:58:17Z,UCiinSjWS3E0vtAa3DCvp7iA,People&#39;s Conference for Palestine | Zionism and US Imperialism,"Since its inception, Zionism has enjoyed significant support from imperial powers—first the British who colonized and delivered ...","{'default': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/hqdefault_live.jpg', 'width': 480, 'height': 360}}",BreakThrough News,upcoming,2024-05-23T03:58:17Z,8QSJQShQMAM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8QSJQShQMAM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2024-05-23T03:51:19Z,UCRVsqvXIdgyPVS-a6fGa1lA,The Rise &amp; Fall of a Black Billionaire: The Diddy Saga Addressed ft. Kenny Burns,"In this episode of Black Out, we dive deep into one of the most debated questions: What's more important, beauty or brains?","{'default': {'url': 'https://i.ytimg.com/vi/tF6Jt33mpuk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tF6Jt33mpuk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tF6Jt33mpuk/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-23T03:51:19Z,tF6Jt33mpuk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tF6Jt33mpuk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
20,2024-05-23T02:35:19Z,UCF-A_4x9-bLrxXrmgBOWuJA,President @Julius_S_Malema Addresses the EFF Community meeting in GA-DIKGALE. #EFFCommunityMeetings,,"{'default': {'url': 'https://i.ytimg.com/vi/Rw5dSPB088M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Rw5dSPB088M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Rw5dSPB088M/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-05-23T02:35:19Z,Rw5dSPB088M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Rw5dSPB088M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
5,2024-05-23T01:15:08Z,UCKZGcrxRAhdUi58Mdr565mw,Zora Sanders Choice To Renounce The Delta Sigma Theta Sorority After 30 Days Has Caused D9 Outrage,"Phillip Scott reports on a Howard University student named Zora Sanders, who recently renounced the Deltas after 30 days of ...","{'default': {'url': 'https://i.ytimg.com/vi/ifmHkitViCM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ifmHkitViCM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ifmHkitViCM/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-23T01:15:08Z,ifmHkitViCM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ifmHkitViCM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
34,2024-05-23T00:32:22Z,UCrPq2ekHx2vZtuyG3wUx0_g,Sleeping Slaves Must Wake Up | Message To The Blackman In America Book Clip,Link to purchase books we have read and reviewed: https://amzn.to/4b5LcrU cashapp: $joeward84 Follow us on Instagram ...,"{'default': {'url': 'https://i.ytimg.com/vi/pMDIToPmk_4/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pMDIToPmk_4/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pMDIToPmk_4/hqdefault_live.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,upcoming,2024-05-23T00:32:22Z,pMDIToPmk_4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pMDIToPmk_4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
8,2024-05-22T23:13:35Z,UCl6to6J7oVltnhHEVm1s87A,Scarification in Africa is a deeply rooted cultural practice,theperspective #africanhistory #africanews #africax5 Scarification in Africa is a deeply rooted cultural practice that has been ...,"{'default': {'url': 'https://i.ytimg.com/vi/b2ljPuTR_OU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/b2ljPuTR_OU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/b2ljPuTR_OU/hqdefault.jpg', 'width': 480, 'height': 360}}",Africax5 Network,none,2024-05-22T23:13:35Z,b2ljPuTR_OU,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/b2ljPuTR_OU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
6,2024-05-22T22:00:38Z,UCJa58Tf70HC5q2oQDNBrJ2g,5 Lessons From The Egyptian Book Of The Dead,"Life is always about the lesson. In the ancient Egyptian Book of the Dead, there are valuable insights about life and death. Talking ...","{'default': {'url': 'https://i.ytimg.com/vi/zNQo1z2TTrQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zNQo1z2TTrQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zNQo1z2TTrQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-05-22T22:00:38Z,zNQo1z2TTrQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zNQo1z2TTrQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
17,2024-05-22T21:38:57Z,UCABZ7Z6SBTp4IsARDceOq7w,Martin Lawrence Continues To &#39;Worry&#39; Fans During &#39;Bad Boys&#39; Interview - CH News Show,https://hypersclub.com/ - Martin Lawrence is currently on the road with Will Smith apart of their 'Bad Boys 4 Life' press tour.,"{'default': {'url': 'https://i.ytimg.com/vi/D1Q-r_RIeaw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D1Q-r_RIeaw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D1Q-r_RIeaw/hqdefault.jpg', 'width': 480, 'height': 360}}",Comedy Hype,none,2024-05-22T21:38:57Z,D1Q-r_RIeaw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/D1Q-r_RIeaw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
16,2024-05-22T21:00:14Z,UCv8G-xZ_BBGufjbN6jbvLMQ,Ross Has The Best Snacks - Comedian Esau McGraw - Chocolate Sundaes Standup Comedy,Shopping at Ross will mess with your confidence and your self-esteem BUT they do have the best snacks. For more Esau McGraw ...,"{'default': {'url': 'https://i.ytimg.com/vi/P7hf9tFyz88/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P7hf9tFyz88/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P7hf9tFyz88/hqdefault.jpg', 'width': 480, 'height': 360}}",Chocolate Sundaes Comedy,none,2024-05-22T21:00:14Z,P7hf9tFyz88,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P7hf9tFyz88"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
7,2024-05-22T20:25:35Z,UCepJ2MwkHah89uXokQVgUrA,U.S. Senator: Stop ICC Before It Gets Us #Shorts #USA #ICC,US Senator Lindsey Graham expressed outrage over the International Criminal Court (ICC) issuing arrest warrants for Israeli ...,"{'default': {'url': 'https://i.ytimg.com/vi/PSdStLz7pOM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PSdStLz7pOM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PSdStLz7pOM/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-05-22T20:25:35Z,PSdStLz7pOM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/PSdStLz7pOM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
37,2024-05-22T20:00:07Z,UCF71yDQwxfw0QcYb2JnkB5Q,American ARRESTED in Africa After Buying 7 islands | PassportHeavy.com,Introduction: Discover the extraordinary life of an African American man whose journey from Guyana to Ghana is as inspiring as it ...,"{'default': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-22T20:00:07Z,lueqQBwUWcU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lueqQBwUWcU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-05-22T20:00:07Z,UCF71yDQwxfw0QcYb2JnkB5Q,American ARRESTED in Africa After Buying 7 islands | PassportHeavy.com,Introduction: Discover the extraordinary life of an African American man whose journey from Guyana to Ghana is as inspiring as it ...,"{'default': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lueqQBwUWcU/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-22T20:00:07Z,lueqQBwUWcU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lueqQBwUWcU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
25,2024-05-22T19:13:58Z,UCi2uaWdy6OTf4Ty7DVC_7lw,Where The Rich Hide in MALAWI !!!,"Welcome to Malawi , we just crossed the Land boarder from Tanzania , Kasumulu town, Malawi, a landlocked country in ...","{'default': {'url': 'https://i.ytimg.com/vi/L2Qc-zk6eyI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/L2Qc-zk6eyI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/L2Qc-zk6eyI/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-05-22T19:13:58Z,L2Qc-zk6eyI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/L2Qc-zk6eyI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
30,2024-05-22T18:58:16Z,UCKLSjhp6XZUEYDT1DMcrj8w,🔴 [LIVE] Kenyan President Ruto in USA,"Welcome to our Platform, Provide Constructive ideas what we can do to bring changes in Africa. How we can Add Value to our ...","{'default': {'url': 'https://i.ytimg.com/vi/8ohcwii5UBI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8ohcwii5UBI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8ohcwii5UBI/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-05-22T18:58:16Z,8ohcwii5UBI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8ohcwii5UBI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
