,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
56,2026-03-18T03:00:12Z,UChq-BD2afpGbtMUtCxq2YFw,Diplomacy or force? Ethiopia’s Red Sea ambitions could reshape the Horn of Africa,,"{'default': {'url': 'https://i.ytimg.com/vi/4lEZ3jylzBk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4lEZ3jylzBk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4lEZ3jylzBk/hqdefault.jpg', 'width': 480, 'height': 360}}",PanaGenius TV,none,2026-03-18T03:00:12Z,4lEZ3jylzBk,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/4lEZ3jylzBk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
16,2026-03-18T02:56:05Z,UCL0u5uz7KZ9q-pe-VC8TY-w,Students Are Unhappy With Erika Kirk&#39;s Leadership of TPUSA...,,"{'default': {'url': 'https://i.ytimg.com/vi/ctVqnk3fPrI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ctVqnk3fPrI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ctVqnk3fPrI/hqdefault.jpg', 'width': 480, 'height': 360}}",Candace Owens,none,2026-03-18T02:56:05Z,ctVqnk3fPrI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ctVqnk3fPrI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2026-03-18T02:37:19Z,UCwbP4USYrniJGROwQNiwH-Q,Little Woman Is Looking For A Man On Kendra G!,"Little Woman Is Looking For A Man On Kendra G! Hey Loves, Make Sure You Hit The Like Button And Let Me Know What You ...","{'default': {'url': 'https://i.ytimg.com/vi/b1tod940PXg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/b1tod940PXg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/b1tod940PXg/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDeesReactions,none,2026-03-18T02:37:19Z,b1tod940PXg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/b1tod940PXg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
57,2026-03-18T01:43:46Z,UCeUtB7lGgo5ZVIVzqELT-1A,"DUBAI AIRPORT HIT, NATO FLEES, CUBA BLACKOUT, MEGYN KELLY REVEAL, TPUSA REMOVED, SINNERS WIN",Website: https://sabbysabs.com/ Patreon: https://www.patreon.com/SabrinaSalvati PayPal: ...,"{'default': {'url': 'https://i.ytimg.com/vi/Oq0wzmSCOUw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Oq0wzmSCOUw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Oq0wzmSCOUw/hqdefault.jpg', 'width': 480, 'height': 360}}",Sabby Sabs,none,2026-03-18T01:43:46Z,Oq0wzmSCOUw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Oq0wzmSCOUw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
40,2026-03-18T01:08:08Z,UC2rmgVaijnf92nixlIZWGmg,65 Years Later.....Patrice Lumumba Might Finally Get Justice.,The assassination of Patrice Lumumba remains one of the most controversial political killings in African history—and decades ...,"{'default': {'url': 'https://i.ytimg.com/vi/HPD8JzjV35Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HPD8JzjV35Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HPD8JzjV35Y/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2026-03-18T01:08:08Z,HPD8JzjV35Y,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HPD8JzjV35Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
5,2026-03-18T01:05:51Z,UCKZGcrxRAhdUi58Mdr565mw,"Trump Openly Reveals Terminal Illness Of Congressman Claims He Don&#39;t Need Experts, America Is Doomed",Welcome to African Diaspora News Channel — Where We Speak Truth to Power. We bring you unapologetic news and ...,"{'default': {'url': 'https://i.ytimg.com/vi/F60CRLcscOU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/F60CRLcscOU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/F60CRLcscOU/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2026-03-18T01:05:51Z,F60CRLcscOU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/F60CRLcscOU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
55,2026-03-17T23:18:05Z,UCyRi9CRrBDeTITC211YfcMg,Iran is Not Our Enemy!,"A new war has begun — but beneath the headlines lies a deeper truth about race, power, and injustice. In this video, we break ...","{'default': {'url': 'https://i.ytimg.com/vi/nvENqNR83Pw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nvENqNR83Pw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nvENqNR83Pw/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan African Updates & Reactions,none,2026-03-17T23:18:05Z,nvENqNR83Pw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nvENqNR83Pw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
23,2026-03-17T22:00:36Z,UCC0XWOgSBcwNstXbPX2cbpg,Tucker Carlson Drops a STUNNER Who Are The True Descendants of ABRAHAM!!,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com Media personality Tucker Carlson ...","{'default': {'url': 'https://i.ytimg.com/vi/RYyP1zG8xWo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RYyP1zG8xWo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RYyP1zG8xWo/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-03-17T22:00:36Z,RYyP1zG8xWo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RYyP1zG8xWo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
25,2026-03-17T21:31:51Z,UCwZ2vurIl_X8rv0Dv4mu12A,Best Definition Of What A Bunion Is,bunions #bunioncorrector #bunionrelief #chiropractor.,"{'default': {'url': 'https://i.ytimg.com/vi/MeYLutDCyMA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MeYLutDCyMA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MeYLutDCyMA/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2026-03-17T21:31:51Z,MeYLutDCyMA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MeYLutDCyMA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
18,2026-03-17T20:50:54Z,UCABZ7Z6SBTp4IsARDceOq7w,"Teyana Taylor Called ‘Ghetto’ For Oscar’s Celebration, She Responds - HP News","https://hypersclub.com/ - Following this weekend's 98th Oscars, many people are speaking out about nominee Teyana Taylor's ...","{'default': {'url': 'https://i.ytimg.com/vi/1V9HoNOeaWc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1V9HoNOeaWc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1V9HoNOeaWc/hqdefault.jpg', 'width': 480, 'height': 360}}",HYPE+,none,2026-03-17T20:50:54Z,1V9HoNOeaWc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1V9HoNOeaWc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
