,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
51,2024-05-26T03:09:12Z,UCHVBLMcvOgDtFEF2bToQLqw,You can have it and Lose It,You can have it and Lose It.,"{'default': {'url': 'https://i.ytimg.com/vi/rHH3clQ7aG8/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rHH3clQ7aG8/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rHH3clQ7aG8/hqdefault_live.jpg', 'width': 480, 'height': 360}}",We Woke Now,upcoming,2024-05-26T03:09:12Z,rHH3clQ7aG8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rHH3clQ7aG8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
14,2024-05-26T03:06:02Z,UCiinSjWS3E0vtAa3DCvp7iA,People&#39;s Conference for Palestine | Zionism and US Imperialism,"Since its inception, Zionism has enjoyed significant support from imperial powers—first the British who colonized and delivered ...","{'default': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8QSJQShQMAM/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2024-05-26T03:06:02Z,8QSJQShQMAM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8QSJQShQMAM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
37,2024-05-25T22:23:05Z,UCF71yDQwxfw0QcYb2JnkB5Q,"Punched a Scammer, Bought 7 Islands, Became Rich! 🤯","Uncover an extraordinary journey! Born in Guyana and raised in the U.S., he faced arrest warrants and a Marine discharge.","{'default': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-25T22:23:05Z,EKCba5j_k6s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EKCba5j_k6s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-05-25T22:23:05Z,UCF71yDQwxfw0QcYb2JnkB5Q,"Punched a Scammer, Bought 7 Islands, Became Rich! 🤯","Uncover an extraordinary journey! Born in Guyana and raised in the U.S., he faced arrest warrants and a Marine discharge.","{'default': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EKCba5j_k6s/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-05-25T22:23:05Z,EKCba5j_k6s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EKCba5j_k6s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
45,2024-05-25T21:29:36Z,UC4m46pCBkMEyy8gk26WKqbA,Broken Play | Navv Greene ft Claressa Shields | EP36 | S02 | 05.25.24,"THIS WEEK ON BROKEN PLAY: The G.W.O.A.T is in the building!!!! Undisputed, 4 major boxing title holder, Claressa Shields ...","{'default': {'url': 'https://i.ytimg.com/vi/2nY7ewXuoAk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2nY7ewXuoAk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2nY7ewXuoAk/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-05-25T21:29:36Z,2nY7ewXuoAk,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2nY7ewXuoAk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
34,2024-05-25T21:13:15Z,UCrPq2ekHx2vZtuyG3wUx0_g,We Should Be Thankful We Were Slaves,,"{'default': {'url': 'https://i.ytimg.com/vi/dt661fgBo3w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dt661fgBo3w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dt661fgBo3w/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-05-25T21:13:15Z,dt661fgBo3w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dt661fgBo3w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
38,2024-05-25T20:01:25Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Reelblack Podcast - Choose The Right Partner | w/ Jason Clue (5/25/2024),"21 Rules of Blackness co-author JASON CLUE returns to the podcast to discuss his new book, CHOOSE THE RIGHT PARTNER.","{'default': {'url': 'https://i.ytimg.com/vi/0y47Fe0PBVs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0y47Fe0PBVs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0y47Fe0PBVs/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-05-25T20:01:25Z,0y47Fe0PBVs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0y47Fe0PBVs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-05-25T20:00:02Z,UCKZGcrxRAhdUi58Mdr565mw,South Africa&#39;s Gangster Epidemic: Is Lawlessness the New Normal?,Naledi Mfoloe reports on South Africa's most pressing issues and ask the tough questions that need answers. South Africa has ...,"{'default': {'url': 'https://i.ytimg.com/vi/AL0EnjK07_I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AL0EnjK07_I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AL0EnjK07_I/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-05-25T20:00:02Z,AL0EnjK07_I,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AL0EnjK07_I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
19,2024-05-25T19:45:00Z,UCRVsqvXIdgyPVS-a6fGa1lA,"This is the Way Your Mind Works; Imprints of Manifestation, Good or Bad","To watch the full episode, check the HLC Playlist ...","{'default': {'url': 'https://i.ytimg.com/vi/DK226yjheyE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DK226yjheyE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DK226yjheyE/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-05-25T19:45:00Z,DK226yjheyE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DK226yjheyE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
48,2024-05-25T18:36:53Z,UC-4h1XQ47sf0vbFwJvuBhEA,GMO mosquitoes released in Djibouti to fight malaria,"GMO mosquitoes released in Djibouti to fight malaria - Despite their tiny size, mosquitoes rank among the world's deadliest ...","{'default': {'url': 'https://i.ytimg.com/vi/HsF0AvuX3WA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HsF0AvuX3WA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HsF0AvuX3WA/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-05-25T18:36:53Z,HsF0AvuX3WA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HsF0AvuX3WA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
