,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
13,2025-05-23T02:13:21Z,UCiinSjWS3E0vtAa3DCvp7iA,Mahmoud Khalil was finally able to hold his newborn son in a family visit ahead of his hearing,,"{'default': {'url': 'https://i.ytimg.com/vi/0KkI2BicYX0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0KkI2BicYX0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0KkI2BicYX0/hqdefault.jpg', 'width': 480, 'height': 360}}",BreakThrough News,none,2025-05-23T02:13:21Z,0KkI2BicYX0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0KkI2BicYX0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
38,2025-05-23T01:21:03Z,UC2rmgVaijnf92nixlIZWGmg,Why Won&#39;t The Afrikaners Just Go Back To The Netherlands,Why Won't The Afrikaners Just Go Back To The Netherlands Patreon: https://www.patreon.com/searchforuhuru Instagram: ...,"{'default': {'url': 'https://i.ytimg.com/vi/X_34Fdxb3jg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/X_34Fdxb3jg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/X_34Fdxb3jg/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2025-05-23T01:21:03Z,X_34Fdxb3jg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/X_34Fdxb3jg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
1,2025-05-23T01:18:03Z,UCTis64XH8HrxE7GhEkA6YmA,WHAT DOES GOALKEEPER OR DEFENDER HAVE TO DO WIN BALLON D’OR?! 🏆🤔 #football #soccer #futbol #psg,,"{'default': {'url': 'https://i.ytimg.com/vi/CWkY-R4J4bE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CWkY-R4J4bE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CWkY-R4J4bE/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2025-05-23T01:18:03Z,CWkY-R4J4bE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CWkY-R4J4bE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
5,2025-05-23T01:13:54Z,UCKZGcrxRAhdUi58Mdr565mw,South African Academic Piet Croucamp Says South Africa Is The Land Of Milk &amp; Honey If You&#39;re White,"On tonight's ADNC livestream, Phillip Scott unpacks a striking statement from South African academic Piet Croucamp, who openly ...","{'default': {'url': 'https://i.ytimg.com/vi/oYigCLTVlh4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oYigCLTVlh4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oYigCLTVlh4/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2025-05-23T01:13:54Z,oYigCLTVlh4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oYigCLTVlh4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
10,2025-05-23T00:30:17Z,UCTNr0N__QwstBhgCtvQcjhA,Fact Check: Trump&#39;s &quot;White Genocide&quot; Claim Debunked — Here&#39;s the Truth,Join our channel to get access to perks: https://www.youtube.com/channel/UCTNr0N__QwstBhgCtvQcjhA/join Fact Check: ...,"{'default': {'url': 'https://i.ytimg.com/vi/Od0pS4VilGU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Od0pS4VilGU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Od0pS4VilGU/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2025-05-23T00:30:17Z,Od0pS4VilGU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Od0pS4VilGU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
17,2025-05-23T00:00:39Z,UCwbP4USYrniJGROwQNiwH-Q,The Truth About Why BITTER OLDER Women Are Jealous of Younger Women!,Order Merch Here: https://deedees-apparel.creator-spring.com Follow Me On Tiktok Here: www.tiktok.com/@deedeesreactions ...,"{'default': {'url': 'https://i.ytimg.com/vi/_cHRwUocegc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_cHRwUocegc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_cHRwUocegc/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDee,none,2025-05-23T00:00:39Z,_cHRwUocegc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_cHRwUocegc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
19,2025-05-22T22:49:50Z,UCF-A_4x9-bLrxXrmgBOWuJA,"EFF Podcast Episode 72| Kill the Boer, Kill the Farmer&#39;&#39; &amp; Budget 3.0 Unpacked","We speak with the Secretary-General of SAFTU, Zwelinzima. Among other things, he shares how ""Kill the Boer, Kill the Farmer"" is ...","{'default': {'url': 'https://i.ytimg.com/vi/TSc9uTbF2EQ/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TSc9uTbF2EQ/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TSc9uTbF2EQ/hqdefault_live.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,upcoming,2025-05-22T22:49:50Z,TSc9uTbF2EQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TSc9uTbF2EQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
18,2025-05-22T22:00:18Z,UCRVsqvXIdgyPVS-a6fGa1lA,"“They Don’t Want Us to Have the Info!” Math Hoffa, Ray Daniels &amp; Obi Omile Expose the Game","In this powerful episode of Earn Your Leisure, we sit down with Math Hoffa, Ray Daniels, and Obi Omile to break down the ...","{'default': {'url': 'https://i.ytimg.com/vi/HhCIHYtF7JY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HhCIHYtF7JY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HhCIHYtF7JY/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2025-05-22T22:00:18Z,HhCIHYtF7JY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HhCIHYtF7JY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
48,2025-05-22T21:53:18Z,UC2-nif4wvOqT6QVsBX3NOpA,Note To The Resistance...You Are The Hero You&#39;re Looking For,"Head to https://ground.news/yarbros for a better, balanced way to stay informed. Subscribe for 40% off unlimited access to ...","{'default': {'url': 'https://i.ytimg.com/vi/-jAruuzQ6gs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-jAruuzQ6gs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-jAruuzQ6gs/hqdefault.jpg', 'width': 480, 'height': 360}}",The Yarbros,none,2025-05-22T21:53:18Z,-jAruuzQ6gs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-jAruuzQ6gs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
39,2025-05-22T21:19:46Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Learn To Have Entrepreneurial Success After Raising A Family - Social Proof Podcast #518,"In this episode of the Social Proof Podcast, we had an engaging conversation with Chanda. Our guest specializes in helping new ...","{'default': {'url': 'https://i.ytimg.com/vi/L5mj26oe-PA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/L5mj26oe-PA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/L5mj26oe-PA/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2025-05-22T21:19:46Z,L5mj26oe-PA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/L5mj26oe-PA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
