,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
45,2024-07-01T03:17:41Z,UCLjzzg-cFWpEEjnWCOpXp3Q,Black Power 96 Radio fights for free speech - highlights from presentation by Luke Lirot,"Watch this highlight of a presentation by attorney Luke Lirot during a June 27, 2024 web event about the campaign to fight back ...","{'default': {'url': 'https://i.ytimg.com/vi/ZHyt0TWfupY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZHyt0TWfupY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZHyt0TWfupY/hqdefault.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,none,2024-07-01T03:17:41Z,ZHyt0TWfupY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZHyt0TWfupY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
11,2024-07-01T01:08:24Z,UCTNr0N__QwstBhgCtvQcjhA,Black Americans vs. Immigrants: Here’s the Difference,"In this eye-opening video, we look into the ongoing debate about the benefits immigrants receive compared to Black Americans.","{'default': {'url': 'https://i.ytimg.com/vi/BzMtXyTGEFQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BzMtXyTGEFQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BzMtXyTGEFQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Discoveries,none,2024-07-01T01:08:24Z,BzMtXyTGEFQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BzMtXyTGEFQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
37,2024-06-30T23:31:03Z,UCPk29gUc_ltOGQ6f3Lh5kCg,LaMonte McLemore - Beauties Of The Week In Stores Now (2024),"Famed 60s sunshine pop band 5th Dimension's LaMonte McLemore's additional enduring legacy is that of a photographer, ...","{'default': {'url': 'https://i.ytimg.com/vi/dUdgaVG54j0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dUdgaVG54j0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dUdgaVG54j0/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-06-30T23:31:03Z,dUdgaVG54j0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dUdgaVG54j0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
5,2024-06-30T23:15:03Z,UCKZGcrxRAhdUi58Mdr565mw,Brotha Files Complaint After Store Karen Follows Him And Calls Him ‘ Darkie’,"Emma Ansah reports on a brotha who files a complaint after a department store ""Karen"" follows him around and calls him ""Darkie""","{'default': {'url': 'https://i.ytimg.com/vi/dOCCknB6ums/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dOCCknB6ums/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dOCCknB6ums/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2024-06-30T23:15:03Z,dOCCknB6ums,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dOCCknB6ums"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
44,2024-06-30T22:19:13Z,UC4m46pCBkMEyy8gk26WKqbA,Anella Herim | DreamVille Festival | Episode 10 | Season 003,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/E25bLchBQ8o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/E25bLchBQ8o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/E25bLchBQ8o/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-06-30T22:19:13Z,E25bLchBQ8o,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/E25bLchBQ8o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
46,2024-06-30T22:18:53Z,UCjBw2SidW7wFElbmj9bgDjw,"This debate is heating UP! (I finished my paper, and he did it again!)","We will discuss it all in this LIVESTREAM, so make sure you join us! We will be going through my recently completed paper that ...","{'default': {'url': 'https://i.ytimg.com/vi/cGKVtOCQ6L4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cGKVtOCQ6L4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cGKVtOCQ6L4/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-06-30T22:18:53Z,cGKVtOCQ6L4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cGKVtOCQ6L4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
19,2024-06-30T22:00:02Z,UCRVsqvXIdgyPVS-a6fGa1lA,The Secret to Long-Term Wealth: Hold Your Money,"Welcome to another insightful clip of Market Mondays, where your host Ian Dunlap unravels the secret to building long-term ...","{'default': {'url': 'https://i.ytimg.com/vi/1XQ6FlYjvKw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1XQ6FlYjvKw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1XQ6FlYjvKw/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2024-06-30T22:00:02Z,1XQ6FlYjvKw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1XQ6FlYjvKw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
39,2024-06-30T21:43:19Z,UC2rmgVaijnf92nixlIZWGmg,You Know What Donald Trump Meant By Black Jobs.......Addressing The Fake Outrage,You Know What Trump Meant By Black Jobs......Fake Outrage Please Subscribe Patreon: https://www.patreon.com/searchforuhuru ...,"{'default': {'url': 'https://i.ytimg.com/vi/j-fiurgHCF8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/j-fiurgHCF8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/j-fiurgHCF8/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2024-06-30T21:43:19Z,j-fiurgHCF8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/j-fiurgHCF8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
12,2024-06-30T21:35:01Z,UCWCreFX8bTVLJ6Y9lh6eZ5A,Why They Fear Minister Louis Farrakhan (MUST WATCH),We need your support! Please consider buying us a coffee to help sustain and grow our content. Your contribution directly fuels ...,"{'default': {'url': 'https://i.ytimg.com/vi/2sTFpPmQn7E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2sTFpPmQn7E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2sTFpPmQn7E/hqdefault.jpg', 'width': 480, 'height': 360}}",Black Journals,none,2024-06-30T21:35:01Z,2sTFpPmQn7E,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2sTFpPmQn7E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
7,2024-06-30T20:35:14Z,UCepJ2MwkHah89uXokQVgUrA,Donald Trump: Let Israel Finish Off Palestinians #Shorts #Palestine #USA #Debate #DonaldTrump,"On 27 June, presumptive* candidates from the major political parties for the November 2024 US elections, Donald Trump and Joe ...","{'default': {'url': 'https://i.ytimg.com/vi/tgwRbTA2LRQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tgwRbTA2LRQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tgwRbTA2LRQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-06-30T20:35:14Z,tgwRbTA2LRQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tgwRbTA2LRQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
